Gen	theta:1_a1:ajan_a1	theta:1_b1:ajan_b1	theta:2_a1:alas_a1	theta:2_b1:alas_b1	theta:3_a1:R_a1	theta:3_b1:R_b1	W:1->2_a1:ajan->alas_a1	W:1->2_b1:ajan->alas_b1	W:2->1_a1:alas->ajan_a1	W:2->1_b1:alas->ajan_b1
185820	7677.2	59.31553	8769.8	85.96199	17934.9	65.28441	5176.0	7.67	5337.0	6.57
185840	7804.2	60.39840	8459.0	84.36189	18118.9	65.78534	5096.0	7.56	4980.0	6.56
185860	7754.4	62.16413	8870.4	82.48649	17756.8	62.06852	5150.0	7.60	5020.0	6.75
185880	7759.2	60.08126	8708.7	83.45397	17913.9	63.98592	5159.0	7.55	5145.0	6.57
185900	8157.7	57.84064	8669.7	83.63489	17553.8	61.44676	4814.0	7.57	4680.0	6.45
185920	7529.3	59.62620	9038.6	85.91618	17813.9	64.28724	4467.0	7.77	4889.0	6.60
185940	8010.8	58.16768	8833.5	82.54821	17536.8	60.96364	4942.0	7.51	4909.0	6.48
185960	7937.8	58.05248	9115.7	88.16301	17327.8	59.90056	4689.0	7.98	5153.0	6.62
185980	7709.7	54.77575	8801.2	90.60287	17870.7	60.39650	4853.0	7.94	5648.0	6.28
186000	7840.5	54.19714	8800.3	91.71648	17740.8	62.18752	4713.0	8.02	5546.0	6.28
186020	7821.7	55.50048	9086.0	91.45453	17473.8	61.07972	4993.0	8.11	6011.0	6.37
186040	7113.3	55.99524	9698.9	83.70504	17568.8	60.76838	4796.0	7.59	5979.0	6.30
186060	7530.1	57.38873	9293.2	83.41287	17557.7	60.27304	5520.0	7.58	6080.0	6.42
186080	7724.1	58.63593	9147.4	84.71823	17509.8	60.56798	5476.0	7.74	5922.0	6.55
186100	7419.2	57.39599	9244.5	87.00218	17717.8	62.79813	5336.0	7.82	6081.0	6.47
186120	7582.9	56.27135	9279.1	82.67880	17518.9	63.71559	5216.0	7.48	5930.0	6.28
186140	7566.8	55.25658	9001.3	82.13744	17813.0	66.00250	5599.0	7.37	6115.0	6.16
186160	7785.8	56.80834	8839.4	81.31976	17755.9	64.13923	5706.0	7.36	5871.0	6.26
186180	7794.6	55.00789	9075.1	81.00614	17510.9	63.50897	5532.0	7.36	6043.0	6.17
186200	7688.0	57.57475	8740.9	86.58971	17952.8	62.26214	5213.0	7.73	5545.0	6.42
186220	7564.9	55.75362	8722.0	87.43154	18094.7	60.43790	5135.0	7.71	5905.0	6.25
186240	7650.7	54.75341	8414.7	91.40025	18316.8	63.44578	5205.0	7.90	5880.0	6.22
186260	7452.8	54.46380	8853.4	93.13023	18075.9	65.02492	5393.0	8.05	6551.0	6.22
186280	7145.1	54.40793	9066.4	95.04882	18170.8	62.67307	5085.0	8.19	6710.0	6.24
186300	7362.1	56.27056	9712.7	93.01712	17306.8	59.68158	4843.0	8.34	6353.0	6.54
186320	7428.8	53.67134	10118.1	90.36705	16833.8	59.00007	4668.0	8.16	6445.0	6.34
186340	7021.2	54.72530	10192.3	93.32405	17167.8	60.74182	4659.0	8.34	6715.0	6.43
186360	7351.0	55.49795	9905.1	88.25301	17124.8	59.45158	5049.0	7.98	6492.0	6.39
186380	7304.7	51.97816	10074.1	89.91532	17001.8	59.15019	4674.0	8.05	6599.0	6.15
186400	7411.8	53.63494	9729.6	92.03017	17239.7	58.08918	5227.0	8.20	6918.0	6.29
186420	7522.7	53.19121	9640.8	93.67883	17217.9	62.77015	4914.0	8.26	6492.0	6.26
186440	7312.5	50.27729	9664.5	90.88458	17403.9	62.56584	4373.0	7.95	6305.0	5.97
186460	7431.5	50.97540	9971.5	93.91266	16977.9	61.63737	4147.0	8.28	6240.0	6.13
186480	7327.4	49.31151	9731.9	95.56631	17321.8	59.83308	4151.0	8.24	6415.0	5.92
186500	7450.5	51.03768	9666.8	94.44857	17263.9	62.66609	4050.0	8.27	6054.0	6.09
186520	7175.9	52.98813	9196.1	93.49326	18009.8	63.00733	4199.0	8.07	5930.0	6.14
186540	6955.1	52.96044	9105.4	95.46115	18321.8	64.09014	4470.0	8.10	6290.0	6.10
186560	7173.0	53.88755	8860.7	96.47321	18348.8	64.81545	4470.0	8.22	6074.0	6.22
186580	7531.6	52.79029	8886.3	92.38228	17963.8	62.54092	4749.0	7.97	5934.0	6.11
186600	7544.8	55.17394	9063.1	91.58743	17773.8	61.75235	4529.0	8.08	5675.0	6.33
186620	7127.1	54.63183	9587.4	89.04177	17666.9	64.46303	4483.0	7.85	5948.0	6.23
186640	6825.4	54.81225	9763.9	96.30579	17792.9	64.09381	4068.0	8.35	6324.0	6.32
186660	7112.6	49.79987	9590.2	97.78220	17678.8	61.18389	4078.0	8.33	6480.0	5.97
186680	6948.7	49.84423	9914.7	95.19494	17517.8	61.83614	3660.0	8.23	6178.0	5.97
186700	6759.0	50.53974	10352.0	91.20886	17269.8	60.32000	3888.0	8.02	6475.0	5.97
186720	6801.9	50.14964	10152.6	96.35231	17426.9	62.56030	3645.0	8.32	6417.0	5.99
186740	6888.8	50.13300	9666.6	104.47611	17826.9	63.95217	3657.0	8.78	6452.0	6.08
186760	7046.5	48.82531	9824.5	92.28317	17509.9	63.28585	3838.0	7.93	6209.0	5.79
186780	7066.3	46.45792	10027.6	95.59252	17286.9	63.06121	3830.0	8.18	6642.0	5.71
186800	6849.7	48.76128	10558.3	96.85067	16972.8	59.18931	3516.0	8.42	6581.0	5.97
186820	7033.6	48.87251	9500.6	102.02692	17847.8	63.04366	4106.0	8.52	6701.0	5.92
186840	6952.7	49.90353	9698.5	102.94788	17730.8	61.79383	3810.0	8.71	6500.0	6.04
186860	7219.7	51.29117	9874.8	96.76228	17286.8	61.18313	3915.0	8.44	6224.0	6.17
186880	7071.5	48.66230	10362.4	95.62680	16946.7	57.88921	3549.0	8.31	6285.0	5.92
186900	7150.8	51.60003	10136.0	100.92205	17094.8	59.08112	3434.0	8.80	6059.0	6.29
186920	7165.7	51.07277	9761.3	101.44503	17454.8	60.60993	3692.0	8.73	6256.0	6.16
186940	7080.7	50.37392	9919.9	98.55007	17380.9	63.56617	3578.0	8.49	6079.0	6.08
186960	7090.7	50.49123	9510.3	98.53113	17780.8	62.27100	3675.0	8.37	5993.0	6.02
186980	6915.7	49.09960	9475.2	96.61735	17990.8	64.01747	3580.0	8.17	6119.0	5.84
187000	6932.8	50.10962	9401.5	99.38242	18047.8	64.00240	3613.0	8.34	6128.0	5.95
187020	6794.7	48.62524	9273.4	96.87028	18313.8	64.58994	3626.0	8.09	6185.0	5.74
187040	6730.9	50.05912	9563.5	101.25486	18087.7	61.93933	3732.0	8.47	6585.0	5.93
187060	6389.2	49.44008	10052.1	101.82826	17940.8	61.87376	3818.0	8.55	7094.0	5.92
187080	6432.1	49.23977	10046.2	102.76587	17903.8	62.08229	3992.0	8.61	7266.0	5.94
187100	6592.9	48.25914	10189.0	102.06107	17599.7	59.63771	3751.0	8.66	7120.0	5.90
187120	6893.4	46.12623	10359.0	103.99832	17128.9	61.49687	3476.0	8.75	6916.0	5.77
187140	7159.8	43.02320	10146.2	103.58567	17074.8	60.35010	3263.0	8.64	6686.0	5.54
187160	6855.2	44.34936	10365.1	105.39902	17160.9	61.42877	3523.0	8.79	7190.0	5.66
187180	6804.3	44.72100	10315.5	96.99110	17260.9	61.77221	3563.0	8.22	6891.0	5.54
187200	7260.3	48.00879	9999.9	98.50669	17120.8	59.40012	4132.0	8.45	6890.0	5.88
187220	7482.0	46.64030	9601.4	100.61475	17297.9	61.94724	4024.0	8.56	6575.0	5.82
187240	7204.4	48.50032	9264.1	105.71308	17913.8	62.26757	4187.0	8.78	6755.0	5.96
187260	7423.1	47.50585	9446.9	104.64233	17511.8	62.40682	3906.0	8.79	6548.0	5.90
187280	7176.5	49.39048	9769.3	101.72020	17435.9	62.70086	3861.0	8.66	6549.0	6.03
187300	7308.1	46.69492	10042.8	98.12470	17029.8	60.54329	3807.0	8.43	6615.0	5.80
187320	7307.1	46.35339	10026.8	98.22769	17046.8	58.84051	4187.0	8.37	6946.0	5.74
187340	7263.7	51.92722	9991.5	106.34795	17126.8	59.97106	4178.0	9.13	6831.0	6.38
187360	7129.3	46.94033	10271.8	100.64734	16979.8	60.36154	4020.0	8.64	7036.0	5.86
187380	7211.0	45.41370	10461.7	100.28037	16707.8	59.01708	4073.0	8.61	7171.0	5.76
187400	7010.4	47.32014	10638.6	101.61847	16731.9	61.15452	4017.0	8.78	7310.0	5.94
187420	6803.4	46.09513	10408.7	100.77162	17168.9	61.42306	3662.0	8.58	7130.0	5.73
187440	6800.1	43.04173	10008.2	103.04113	17572.9	63.11430	3594.0	8.49	7168.0	5.42
187460	6925.3	45.96448	9871.6	106.12407	17584.8	61.98975	3538.0	8.80	6867.0	5.74
187480	7017.3	46.13996	9962.0	99.40586	17401.8	61.75379	3567.0	8.37	6605.0	5.69
187500	6927.2	45.09196	9927.8	97.07587	17525.7	60.17797	3681.0	8.19	6814.0	5.55
187520	6828.5	46.82896	9802.8	95.04098	17749.9	63.38876	3444.0	8.03	6214.0	5.63
187540	7088.1	45.00674	9810.0	97.57975	17482.9	63.30725	3302.0	8.17	6187.0	5.56
187560	7259.3	48.07374	9515.7	103.48840	17606.8	60.88002	3612.0	8.67	6281.0	5.91
187580	7037.2	45.49150	9676.5	102.56669	17667.8	62.50974	3532.0	8.54	6471.0	5.68
187600	6631.3	43.85587	9971.2	102.46330	17778.9	64.81192	3275.0	8.43	6948.0	5.46
187620	6833.0	42.64456	10219.3	106.63865	17328.8	61.31564	3584.0	8.76	7358.0	5.47
187640	6607.4	44.73513	10740.0	107.75613	17033.8	60.05514	3337.0	8.98	7349.0	5.72
187660	6604.3	43.86099	10639.2	108.43813	17137.9	61.83854	3468.0	9.01	7522.0	5.67
187680	6553.9	48.20190	10545.1	107.20821	17282.8	61.43759	4202.0	9.04	7898.0	6.01
187700	6599.5	45.37919	10875.7	105.02924	16905.9	61.90425	3950.0	8.88	7951.0	5.74
187720	6389.7	45.44376	10535.2	108.52184	17456.8	60.59910	4390.0	8.94	8486.0	5.68
187740	6634.4	45.08705	10566.3	109.11028	17180.9	62.12218	4087.0	9.07	8057.0	5.75
187760	7240.0	45.02079	10130.3	104.62632	17010.9	62.14474	4113.0	8.80	7386.0	5.72
187780	7008.3	46.20969	10327.2	105.74062	17045.8	59.20541	3865.0	8.94	7322.0	5.84
187800	6913.2	44.95737	10393.0	103.89875	17074.7	58.11191	3705.0	8.78	7232.0	5.71
187820	6867.5	47.12401	10513.7	101.51575	16999.8	59.53470	3748.0	8.68	7196.0	5.84
187840	6739.5	46.16652	10471.1	105.62914	17170.8	59.23556	3862.0	8.92	7485.0	5.85
187860	6957.3	46.09503	10487.6	99.87283	16935.7	56.95109	4070.0	8.57	7450.0	5.77
187880	6875.5	47.50259	10488.0	104.31661	17017.7	58.28644	4429.0	8.89	7811.0	5.95
187900	6916.5	47.29467	10368.3	107.25893	17096.8	59.51174	4510.0	9.01	7922.0	5.90
187920	6770.6	47.26969	10182.2	104.32997	17428.8	60.12007	4554.0	8.76	7886.0	5.87
187940	7057.4	47.99137	10194.8	98.89873	17128.7	58.76020	4437.0	8.53	7303.0	5.93
187960	7095.6	49.26400	10186.0	102.33526	17099.9	61.13915	4359.0	8.72	7184.0	6.07
187980	7198.3	47.66963	9978.0	99.41505	17204.9	61.86614	4290.0	8.52	7055.0	5.86
188000	6788.6	47.54715	10430.4	96.12960	17161.9	62.71962	4011.0	8.29	7063.0	5.80
188020	6888.3	46.00683	10731.4	99.35907	16760.8	57.77602	3912.0	8.57	7368.0	5.75
188040	6986.7	50.00454	10646.7	102.74210	16747.7	57.20697	3930.0	8.94	7022.0	6.20
188060	7062.7	50.11911	10407.9	102.66662	16910.7	57.44265	4174.0	8.91	7132.0	6.22
188080	7561.1	48.36289	10240.8	99.77747	16578.7	56.71665	3942.0	8.72	6508.0	6.08
188100	7304.2	47.34091	10303.8	100.56175	16772.7	56.47427	4369.0	8.70	7170.0	5.97
188120	7458.2	48.65513	10609.6	100.37138	16312.7	55.82356	4385.0	8.90	7205.0	6.15
188140	7765.7	45.73046	10782.2	96.83968	15831.7	54.20812	4196.0	8.65	6921.0	5.92
188160	7298.3	48.19686	10734.5	101.06272	16347.7	54.38201	4160.0	8.90	7189.0	6.09
188180	7243.3	48.17289	10819.7	104.00718	16317.7	55.90252	4150.0	9.06	7372.0	6.12
188200	7381.3	49.02596	10185.1	102.53373	16814.7	57.23658	4558.0	8.90	7251.0	6.14
188220	7405.4	49.88522	10148.2	103.70938	16827.7	57.33564	4878.0	8.99	7599.0	6.21
188240	7203.6	50.18259	10382.6	99.22712	16794.7	57.36099	4404.0	8.68	7041.0	6.16
188260	7242.8	52.17015	10521.4	96.69653	16616.7	56.08997	4482.0	8.67	7019.0	6.35
188280	7587.4	51.07290	10675.2	95.44548	16117.8	56.59998	4580.0	8.60	6836.0	6.32
188300	7537.7	53.96075	10532.2	94.39921	16310.7	55.04692	4501.0	8.61	6609.0	6.51
188320	7627.5	51.99517	10352.5	97.46740	16400.6	53.71315	4305.0	8.73	6495.0	6.39
188340	7542.4	50.62897	10221.7	99.03216	16616.6	54.84039	4479.0	8.76	6793.0	6.29
188360	7598.4	51.61490	9905.3	103.05776	16877.7	57.92408	4644.0	8.99	6876.0	6.37
188380	7746.1	49.83744	10128.4	93.66018	16505.8	58.15660	4498.0	8.36	6500.0	6.12
188400	7466.3	49.72482	9946.8	97.47712	16967.9	61.58493	4254.0	8.52	6547.0	6.09
188420	7741.2	50.49836	9877.1	100.12285	16762.8	58.93310	4389.0	8.73	6473.0	6.23
188440	7458.4	50.33450	9671.5	102.84634	17251.7	58.32837	4414.0	8.78	6715.0	6.17
188460	7170.3	47.43220	9801.2	99.89034	17409.9	62.21533	4194.0	8.46	6891.0	5.85
188480	7136.5	48.72649	9879.3	102.64453	17365.8	61.61084	3963.0	8.68	6755.0	6.00
188500	7014.7	49.64234	9989.2	101.94261	17377.8	59.80055	3859.0	8.69	6726.0	6.03
188520	7090.7	50.70482	9704.1	98.00349	17586.7	59.48695	4238.0	8.39	6494.0	6.08
188540	6874.9	50.95250	10240.3	93.98948	17265.7	57.63457	3984.0	8.23	6556.0	6.07
188560	6997.0	52.90014	10075.6	95.63144	17308.8	61.20087	4280.0	8.38	6604.0	6.25
188580	7092.7	50.17947	9975.6	95.32245	17312.8	61.49905	4333.0	8.30	6722.0	6.05
188600	7158.7	50.74802	10177.7	98.47767	17044.7	56.85592	4200.0	8.58	6727.0	6.17
188620	7149.5	49.26192	10034.7	97.14795	17196.7	58.81448	4310.0	8.37	6945.0	5.95
188640	7057.6	49.21880	9945.4	103.84399	17378.8	61.03568	4586.0	8.77	7328.0	6.05
188660	7085.4	48.00789	10236.7	98.86298	17058.8	59.16427	4698.0	8.56	7510.0	5.95
188680	7172.3	47.54609	10226.0	102.44992	16982.8	60.27035	4896.0	8.78	7924.0	5.94
188700	7040.2	46.05928	10916.2	98.56971	16423.7	55.97740	4492.0	8.61	7832.0	5.82
188720	7183.0	45.01964	11074.3	101.49891	16122.8	57.26380	4475.0	8.89	8037.0	5.83
188740	7285.7	43.20988	11162.5	104.27739	15931.9	57.04606	4430.0	9.05	8040.0	5.75
188760	6979.2	45.34609	11030.5	103.14468	16370.8	57.41048	4854.0	8.90	8568.0	5.80
188780	7418.9	45.43981	10926.6	103.52106	16034.7	54.56285	5022.0	9.05	8329.0	5.91
188800	7226.3	48.14407	11128.5	104.23699	16025.8	56.37510	4865.0	9.22	8253.0	6.18
188820	6889.6	48.47501	11318.2	102.05675	16172.7	54.88939	4873.0	9.04	8373.0	6.15
188840	7110.3	47.56492	11364.2	102.30639	15905.7	54.15865	4757.0	9.10	8220.0	6.15
188860	6682.6	47.11662	11486.2	103.06452	16211.8	56.06829	4496.0	9.06	8434.0	6.02
188880	6658.7	47.53328	11512.3	105.10183	16209.7	55.31665	4021.0	9.19	8031.0	6.08
188900	7201.3	48.01599	11417.3	104.53247	15761.8	55.28749	3947.0	9.26	7512.0	6.19
188920	7305.9	45.08205	11400.6	108.96645	15673.7	52.67225	3798.0	9.58	7573.0	6.04
188940	7197.0	44.64983	11413.6	107.99372	15769.7	53.56138	3363.0	9.39	7275.0	5.92
188960	7125.7	41.76377	11255.5	106.13420	15998.7	54.02288	3653.0	9.12	7606.0	5.63
188980	6698.6	47.18694	11164.0	112.14558	16518.7	55.89852	3516.0	9.60	7777.0	6.07
189000	6616.4	44.78487	10649.4	111.73040	17115.6	55.64422	3245.0	9.26	7503.0	5.73
189020	6535.4	43.87725	10994.1	111.07243	16851.7	57.16912	3246.0	9.22	7637.0	5.70
189040	6750.2	43.54017	10901.7	105.43438	16728.8	59.37425	3596.0	8.91	7664.0	5.63
189060	6870.3	45.18710	10600.2	109.18498	16910.8	60.24655	3674.0	9.15	7603.0	5.79
189080	7099.9	43.59843	9938.6	106.53133	17342.8	59.77681	3983.0	8.83	7439.0	5.60
189100	6836.2	44.58290	9997.2	102.06743	17547.8	61.02675	4435.0	8.52	7886.0	5.55
189120	7012.3	46.50670	10068.2	103.16105	17300.8	60.53928	4487.0	8.71	7668.0	5.77
189140	6849.4	46.24154	10518.9	104.25754	17012.9	62.12956	4394.0	8.81	7857.0	5.82
189160	6884.1	44.09594	10543.8	102.93645	16952.9	62.27160	4066.0	8.67	7683.0	5.62
189180	6739.2	44.10277	10394.7	100.23256	17246.8	61.03978	4304.0	8.44	7964.0	5.54
189200	7342.9	44.91866	10426.1	105.61341	16611.9	60.63316	4036.0	8.99	7364.0	5.81
189220	7275.9	44.65158	10543.4	97.71503	16560.9	59.85498	3783.0	8.44	6842.0	5.69
189240	7398.9	44.89440	10333.9	101.97075	16647.9	59.86671	3637.0	8.71	6714.0	5.77
189260	6969.3	46.46992	10675.0	107.38865	16736.8	57.85884	3934.0	9.15	7450.0	5.94
189280	6871.9	41.90648	10711.1	107.84212	16797.8	58.99903	3530.0	9.01	7728.0	5.50
189300	6067.5	42.07500	11073.8	107.40386	17239.8	60.03436	3323.0	8.83	8145.0	5.42
189320	6421.6	45.23093	10775.7	103.13530	17184.0	63.41015	3559.0	8.69	7604.0	5.67
189340	6183.9	45.53591	10918.9	108.22078	17278.8	60.72073	3464.0	9.01	7813.0	5.77
189360	6549.6	45.78357	10593.0	105.66050	17238.7	58.79947	3798.0	8.87	7722.0	5.75
189380	6509.6	45.82708	10100.5	106.92236	17771.6	58.38058	3968.0	8.83	7743.0	5.72
189400	6616.4	44.32905	10474.0	105.04301	17290.9	62.00055	3921.0	8.72	7774.0	5.62
189420	6760.2	43.95169	10341.9	101.97266	17278.8	59.81175	3757.0	8.48	7399.0	5.51
189440	7189.1	45.49826	10486.6	99.18223	16704.9	59.72663	3913.0	8.54	7109.0	5.72
189460	6717.6	46.87839	10794.0	108.33026	16869.9	60.43483	3724.0	9.17	7554.0	5.95
189480	6617.6	45.96989	10697.7	102.34420	17065.8	58.72710	3762.0	8.70	7580.0	5.76
189500	6913.2	45.28093	10307.2	106.06993	17160.8	59.48621	3891.0	8.87	7399.0	5.73
189520	6905.3	45.36438	10650.9	104.54848	16824.9	60.43113	3605.0	8.84	7270.0	5.76
189540	7148.0	44.90117	10458.1	106.37949	16774.7	56.69927	3637.0	9.00	7250.0	5.76
189560	7137.0	44.48163	10458.3	109.08827	16785.7	56.96365	4001.0	9.18	7543.0	5.80
189580	6824.6	47.50641	10570.3	109.55484	16986.7	57.90041	3694.0	9.30	7395.0	6.01
189600	7122.1	45.77806	10442.3	108.05385	16816.7	56.87653	3869.0	9.12	7423.0	5.89
189620	7234.2	47.34699	10648.7	102.61284	16497.8	58.57203	3856.0	8.94	6968.0	6.03
189640	7320.0	46.02112	10625.7	101.85424	16434.8	57.30255	4083.0	8.83	7305.0	5.87
189660	6964.5	47.63076	10622.5	100.14435	16793.8	59.81104	4060.0	8.66	7251.0	5.92
189680	6771.5	46.90751	10701.0	106.49358	16908.8	58.17199	4134.0	9.08	7764.0	5.95
189700	7080.2	46.38545	10715.8	103.92156	16584.8	57.45320	4278.0	8.92	7771.0	5.88
189720	7079.1	45.02906	10682.8	104.42205	16618.7	56.74060	4201.0	8.95	7686.0	5.80
189740	7254.3	47.68834	10824.4	99.66206	16301.7	55.73672	4256.0	8.77	7277.0	6.01
189760	7369.3	49.25949	10420.7	100.50329	16590.8	58.45181	4487.0	8.82	7257.0	6.16
189780	7244.2	47.34922	10545.5	99.31987	16590.7	56.06612	4298.0	8.67	7254.0	5.95
189800	7646.1	48.46338	10170.0	101.42257	16564.8	57.84285	4432.0	8.83	7006.0	6.09
189820	7179.2	46.78219	10300.8	100.11009	16900.9	61.53072	4466.0	8.62	7514.0	5.85
189840	6957.3	46.21472	10457.6	99.56059	16965.8	58.46708	4339.0	8.55	7521.0	5.80
189860	7299.4	49.07752	10044.3	103.83759	17037.6	56.30484	4231.0	8.91	7039.0	6.08
189880	7282.1	46.73849	10119.2	103.92183	16979.7	58.02170	4103.0	8.82	7042.0	5.88
189900	7156.2	46.32781	10216.0	102.69984	17008.8	59.77255	4164.0	8.76	7354.0	5.82
189920	7218.1	46.05538	10064.1	102.40515	17099.0	63.26974	4181.0	8.68	7100.0	5.80
189940	6942.3	45.90275	10689.4	99.12777	16748.8	58.92145	4186.0	8.53	7601.0	5.76
189960	6630.7	46.97640	10918.3	99.09945	16831.9	60.16288	3761.0	8.58	7556.0	5.81
189980	6746.8	49.02893	10695.7	103.23627	16938.8	59.53276	4105.0	8.92	7587.0	6.08
190000	6589.6	46.24103	10565.6	100.97986	17225.8	60.98833	4009.0	8.53	7594.0	5.73
190020	6590.7	46.99510	10184.2	104.97127	17606.8	62.53007	4198.0	8.77	7721.0	5.83
190040	6677.7	47.50179	10130.5	107.14946	17573.8	61.91445	4169.0	8.90	7506.0	5.92
190060	7049.4	47.30516	9851.9	109.99416	17480.7	58.36441	3985.0	9.10	7181.0	5.92
190080	7083.1	45.54041	9994.6	107.46330	17303.8	59.59609	4019.0	8.95	7411.0	5.77
190100	7076.3	46.70529	10271.2	105.68726	17033.7	57.87118	3891.0	8.95	7225.0	5.90
190120	6877.3	45.79715	10399.2	106.09459	17104.8	59.23131	3934.0	8.91	7497.0	5.79
190140	6702.3	44.50455	10390.9	103.01457	17287.9	62.07495	3698.0	8.58	7320.0	5.62
190160	6666.7	47.38884	9976.3	103.38476	17738.9	63.65346	3742.0	8.62	7066.0	5.80
190180	6637.3	44.20705	10354.6	98.30196	17389.0	64.34707	3650.0	8.26	7304.0	5.48
190200	6570.5	45.55686	10620.9	105.29113	17189.9	61.42831	3495.0	8.87	7366.0	5.74
190220	6731.2	43.84936	10459.7	100.77553	17189.8	60.63554	3057.0	8.47	6867.0	5.52
190240	6640.5	46.01775	10151.6	109.67079	17589.8	61.86416	3228.0	8.99	7024.0	5.76
190260	6430.9	47.05585	10243.7	111.11752	17707.8	62.13203	3190.0	9.14	7180.0	5.86
190280	6426.5	44.36637	10495.0	105.59413	17459.8	60.28909	3048.0	8.74	7207.0	5.57
190300	6738.2	44.19940	10410.0	104.42378	17232.8	60.14340	3174.0	8.67	6903.0	5.60
190320	6576.5	45.23205	10807.7	103.94923	16996.8	58.99085	3211.0	8.76	7095.0	5.69
190340	7062.4	47.70083	10427.2	106.50213	16891.8	58.16105	3396.0	9.08	6755.0	6.04
190360	6895.3	45.85621	10212.3	106.29220	17273.7	58.39806	3355.0	8.91	6802.0	5.80
190380	6436.8	46.60325	10089.5	107.76356	17855.7	61.27127	3619.0	8.88	7381.0	5.77
190400	6613.5	45.08928	10373.3	107.68308	17394.7	58.77082	3269.0	8.93	7170.0	5.70
190420	6937.5	47.29597	10369.3	108.15754	17074.8	60.08532	3538.0	9.13	7063.0	5.96
190440	6659.3	44.31447	10311.3	107.56861	17410.7	59.68180	3133.0	8.88	7083.0	5.62
190460	6764.2	44.41632	10462.1	105.30531	17154.8	60.42761	3298.0	8.82	7205.0	5.63
190480	6656.6	46.41592	10650.7	102.70834	17073.8	59.05840	3281.0	8.70	6990.0	5.78
190500	6701.1	50.91213	10251.0	101.90071	17429.7	57.83382	3693.0	8.73	6747.0	6.14
190520	6847.0	51.43032	10507.8	102.16564	17026.8	58.95879	3736.0	8.85	6710.0	6.27
190540	7049.7	50.26178	10606.4	98.66286	16724.7	55.91256	3617.0	8.68	6513.0	6.17
190560	6950.6	48.49384	10781.4	99.27865	16648.8	59.30353	3599.0	8.68	6891.0	6.00
190580	6848.7	49.14769	10867.0	95.22692	16664.9	60.20728	3573.0	8.39	6578.0	6.01
190600	7116.3	47.08183	10477.2	94.45818	16786.8	58.97964	3603.0	8.26	6513.0	5.83
190620	6592.5	45.42289	10452.8	101.82218	17335.8	60.50533	3506.0	8.55	7153.0	5.64
190640	6861.4	46.35171	10469.7	101.41840	17049.8	60.63967	3600.0	8.64	6978.0	5.80
190660	6740.6	47.55133	10742.5	101.29920	16897.8	59.03751	3267.0	8.77	6852.0	5.94
190680	6772.7	48.07158	10720.9	105.92548	16887.7	56.27753	3601.0	9.02	7271.0	6.02
190700	6821.5	47.02717	10568.6	100.34968	16990.9	60.61925	3675.0	8.61	6966.0	5.86
190720	6906.3	45.90315	10162.6	96.99600	17311.8	60.75960	3504.0	8.27	6588.0	5.67
190740	6583.8	47.46565	9981.3	103.93174	17816.8	62.18235	3416.0	8.65	6838.0	5.82
190760	7050.3	46.68569	9938.2	102.17436	17392.8	61.77623	3628.0	8.63	6727.0	5.77
190780	6873.5	47.42004	9898.1	100.68103	17609.8	62.26009	3717.0	8.45	6762.0	5.77
190800	6861.2	44.95034	9735.2	99.91652	17784.8	61.96046	3573.0	8.27	6650.0	5.52
190820	6749.4	45.60818	10144.0	101.69849	17487.8	60.80270	3487.0	8.52	6836.0	5.69
190840	6613.2	43.38319	10475.2	106.81864	17292.9	62.53910	3081.0	8.83	7208.0	5.53
190860	6847.1	43.50803	10618.1	107.30981	16915.8	59.68473	3140.0	8.97	7115.0	5.61
190880	7050.8	42.27654	10493.3	108.90209	16836.9	61.25994	2932.0	9.07	6918.0	5.54
190900	6874.1	43.53499	10971.0	109.32124	16535.8	58.27135	3006.0	9.20	7176.0	5.70
190920	6673.4	44.82153	10324.1	104.73111	17383.7	58.40238	3412.0	8.73	7237.0	5.64
190940	6654.3	44.41954	10367.5	110.71371	17359.8	60.61296	3364.0	9.09	7401.0	5.68
190960	6300.6	44.17265	10521.4	109.96469	17559.8	61.48029	3335.0	8.99	7709.0	5.60
190980	6242.5	43.01475	10891.9	108.18457	17246.8	60.71143	3288.0	8.89	7850.0	5.52
191000	6320.7	44.89161	10726.2	109.62025	17334.7	59.33108	3326.0	9.02	7742.0	5.64
191020	6623.1	42.50395	10253.2	104.72958	17504.8	60.95638	3636.0	8.62	7558.0	5.42
191040	6320.9	46.50760	10042.4	105.46452	18018.8	63.24874	3434.0	8.69	7200.0	5.71
191060	6669.5	46.28837	9890.7	106.98154	17821.8	62.00469	3166.0	8.81	6703.0	5.77
191080	6392.7	45.77418	10273.6	110.44372	17715.7	60.66835	2827.0	9.02	6894.0	5.72
191100	6132.9	45.29410	10461.8	101.85011	17786.8	61.49746	2954.0	8.44	6997.0	5.57
191120	6828.4	45.76431	10025.4	105.41332	17527.8	61.79426	3397.0	8.78	6808.0	5.74
191140	6444.8	46.89509	10509.2	107.38602	17427.9	62.44197	2962.0	8.98	6907.0	5.83
191160	6708.4	45.32246	10423.9	102.46120	17249.0	63.66115	3045.0	8.60	6638.0	5.66
191180	6600.5	45.12350	10218.2	104.16488	17562.8	60.77466	2966.0	8.64	6798.0	5.60
191200	6668.2	43.46587	9845.3	102.45811	17867.9	63.74934	2942.0	8.42	6493.0	5.43
191220	6281.7	44.97874	10382.4	109.36147	17717.8	62.46869	2656.0	8.92	6973.0	5.61
