Gen	theta:1_a1:ajan_a1	theta:1_b1:ajan_b1	theta:2_a1:alas_a1	theta:2_b1:alas_b1	theta:3_a1:R_a1	theta:3_b1:R_b1	W:1->2_a1:ajan->alas_a1	W:1->2_b1:ajan->alas_b1	W:2->1_a1:alas->ajan_a1	W:2->1_b1:alas->ajan_b1
1420	11733.0	59.03061	13350.9	98.79457	15316.5	48.17774	3832.0	10.12	4926.0	7.92
1440	11657.0	58.82354	13430.7	94.99328	15312.6	49.76674	3988.0	9.83	5035.0	7.84
1460	11806.9	58.15209	13475.8	97.43660	15117.6	49.47386	3827.0	10.05	5120.0	7.84
1480	11553.1	59.10701	13903.5	95.98952	14943.7	49.98470	3690.0	10.09	5161.0	7.96
1500	11709.1	60.09819	13861.5	94.84275	14829.7	49.70505	3804.0	10.01	5102.0	8.04
1520	11844.1	60.31392	13888.5	95.45088	14667.7	49.21522	3825.0	10.07	4834.0	8.13
1540	11794.4	65.04952	13998.5	96.71070	14607.7	49.29071	4041.0	10.37	5004.0	8.65
1560	11355.4	62.41041	14102.3	93.96015	14942.6	48.35002	3725.0	10.00	5155.0	8.25
1580	11512.4	63.52039	13949.5	96.73414	14938.5	47.09727	3676.0	10.22	4990.0	8.36
1600	11220.5	63.13805	13953.8	100.46541	15226.6	49.78349	3501.0	10.40	5155.0	8.29
1620	11588.2	61.53665	13364.2	102.96692	15448.6	50.47967	3706.0	10.50	5047.0	8.17
1640	11658.2	61.68409	13288.0	100.31700	15454.6	50.69347	3772.0	10.31	4877.0	8.16
1660	12030.0	59.96424	13238.9	97.25375	15131.6	49.24304	3796.0	10.07	4596.0	8.03
1680	11611.4	64.01259	13431.7	95.62400	15357.6	49.89161	3827.0	10.02	4717.0	8.31
1700	11187.4	61.86584	13484.1	102.97681	15729.6	51.03099	3689.0	10.41	5185.0	8.16
1720	11428.3	61.32750	13463.8	97.18729	15508.6	50.49217	3573.0	9.93	4701.0	8.01
1740	11489.2	60.40521	13827.6	96.63559	15083.6	49.66807	3617.0	10.08	5012.0	8.05
1760	11324.5	63.62609	13585.7	97.15302	15490.6	51.28959	3653.0	10.05	4746.0	8.26
1780	11382.4	62.66457	13712.8	99.38877	15305.7	51.93925	3337.0	10.30	4642.0	8.28
1800	11023.6	63.18798	13703.6	96.40740	15673.6	51.06381	3599.0	9.93	4995.0	8.15
1820	11103.3	59.90449	13599.4	91.75846	15697.7	53.20226	3434.0	9.49	4863.0	7.73
1840	11163.4	61.44667	13744.4	93.21853	15492.8	54.32142	3753.0	9.69	5169.0	7.93
1860	11410.3	61.25626	13587.4	91.26788	15402.8	53.09822	3403.0	9.52	4471.0	7.93
1880	11431.6	65.71729	13465.6	94.84954	15503.7	52.15670	3772.0	9.96	4564.0	8.45
1900	11540.5	65.08853	13659.6	96.22822	15200.7	50.82135	3819.0	10.17	4760.0	8.48
1920	11571.1	59.41434	13630.4	91.78335	15198.7	50.80100	3553.0	9.64	4572.0	7.87
1940	11665.3	62.48434	13480.3	90.10311	15254.7	51.20203	3822.0	9.50	4484.0	8.07
1960	11747.3	63.66485	13161.6	92.14783	15491.7	52.67291	4089.0	9.66	4456.0	8.20
1980	11872.3	64.21904	13388.5	91.37374	15139.7	50.86296	3479.0	9.72	3880.0	8.35
2000	11894.6	67.78273	13339.7	95.12733	15166.8	52.48111	3839.0	10.09	4168.0	8.71
2020	11712.3	62.63656	12998.7	92.06361	15689.6	51.03985	3820.0	9.51	4291.0	8.00
2040	11663.3	62.78280	13474.8	98.47075	15262.7	51.88940	3518.0	10.21	4513.0	8.27
2060	11718.6	67.49330	13601.7	96.87661	15080.7	50.09475	3751.0	10.21	4415.0	8.70
2080	11776.2	61.63264	13218.7	94.28334	15405.7	52.11159	3771.0	9.85	4493.0	8.09
2100	11535.3	61.51280	13505.6	95.29294	15359.7	50.95929	3714.0	9.82	4737.0	8.05
2120	11479.5	65.13817	13531.9	99.11381	15389.6	50.41485	3515.0	10.31	4589.0	8.48
2140	11771.3	63.45008	13469.9	99.18450	15159.7	50.32700	3623.0	10.35	4586.0	8.40
2160	11725.2	61.53511	13593.4	91.92517	15081.7	50.38896	3700.0	9.69	4505.0	8.09
2180	12144.1	62.00214	13534.3	90.10456	14721.6	48.45703	3536.0	9.65	3993.0	8.16
2200	11523.5	65.27598	13527.7	96.10625	15349.7	51.18590	3650.0	10.09	4589.0	8.44
2220	11514.4	63.96726	13586.4	92.05687	15299.7	51.19073	3912.0	9.70	4669.0	8.27
2240	11782.4	65.36601	13566.7	96.18998	15051.6	49.04354	3897.0	10.19	4638.0	8.55
2260	11863.2	62.34066	13628.8	97.99431	14908.7	49.70488	3989.0	10.28	4895.0	8.31
2280	12048.2	63.61080	13697.5	94.68200	14654.6	47.72588	4010.0	10.11	4614.0	8.44
2300	11478.3	62.21986	14153.3	93.92305	14768.6	48.30676	3495.0	10.01	4857.0	8.25
2320	11661.3	62.55497	13930.5	96.10625	14808.6	48.86465	3702.0	10.18	4808.0	8.29
2340	11776.1	60.60771	14081.5	96.38875	14542.6	47.19679	3424.0	10.23	4717.0	8.18
2360	11762.3	63.61631	13498.0	100.77717	15140.6	49.39889	3673.0	10.56	4729.0	8.47
2380	11650.3	61.97002	13822.7	98.16390	14927.7	50.31761	3779.0	10.25	4899.0	8.26
2400	11767.2	61.18367	14025.4	95.20081	14607.7	49.09865	3827.0	10.14	5018.0	8.21
2420	11605.2	60.90102	13909.6	96.80862	14885.7	49.94353	3776.0	10.16	5139.0	8.14
2440	11543.4	62.85481	13738.5	94.87543	15118.7	51.69681	3838.0	9.99	4899.0	8.23
2460	11596.6	66.41068	13226.9	96.97965	15577.6	50.88729	4222.0	10.11	4919.0	8.50
2480	11912.2	62.30493	13448.6	94.99415	15039.6	49.49408	4244.0	9.98	4958.0	8.21
2500	11730.2	62.08670	13666.7	97.64323	15003.6	47.91517	4025.0	10.23	5052.0	8.27
2520	11811.4	64.71241	13356.7	94.57191	15232.7	50.54217	4332.0	10.01	4960.0	8.43
2540	12371.1	63.53186	13211.7	94.55415	14817.6	47.70485	4285.0	10.08	4450.0	8.43
2560	12071.3	64.26429	12970.6	90.13696	15358.7	51.97316	4385.0	9.58	4481.0	8.28
2580	11834.5	66.34899	13173.6	92.19408	15392.7	52.23428	4024.0	9.75	4236.0	8.46
2600	11602.5	65.88200	13133.6	92.35993	15664.7	51.94992	4321.0	9.66	4678.0	8.32
2620	11973.4	66.61242	13081.5	90.11774	15345.6	50.54223	4138.0	9.60	4087.0	8.47
2640	11916.6	68.08746	13361.8	97.59208	15122.6	49.84847	3815.0	10.33	4167.0	8.81
2660	11602.6	66.49220	13753.3	91.95928	15044.6	49.29952	3509.0	9.93	4224.0	8.58
2680	11741.6	67.90930	13841.5	94.58789	14817.6	48.06156	3469.0	10.15	4106.0	8.78
2700	11624.6	67.29891	14013.2	91.54003	14762.7	49.92894	3493.0	9.96	4314.0	8.66
2720	11706.4	64.68740	13918.2	90.10879	14775.6	48.89886	3628.0	9.77	4275.0	8.45
2740	11649.5	66.16590	13994.1	89.54345	14756.6	47.97208	3878.0	9.73	4542.0	8.55
2760	11929.1	61.43944	13661.4	91.89436	14809.6	49.06963	4015.0	9.78	4692.0	8.12
2780	11973.2	63.28027	13705.4	92.74408	14721.6	48.25116	4102.0	9.96	4807.0	8.36
2800	11865.3	64.11613	13840.5	95.34761	14694.7	50.42517	4080.0	10.25	4861.0	8.54
2820	11750.1	59.63167	14097.1	90.22932	14552.8	50.46825	3937.0	9.72	5123.0	7.97
2840	11276.4	62.27235	14142.1	90.56478	14981.7	51.20309	3788.0	9.67	5099.0	8.13
2860	11766.1	60.36254	13874.6	96.80704	14759.5	46.56506	4111.0	10.16	5296.0	8.13
2880	11809.4	64.83118	13403.8	96.72636	15187.6	49.50246	4204.0	10.18	4902.0	8.48
2900	11780.3	62.70459	13416.8	97.62942	15203.6	49.12236	4096.0	10.19	4977.0	8.26
2920	11473.5	64.60164	14050.4	94.41269	14876.6	48.93957	3783.0	10.09	4998.0	8.43
2940	11487.4	63.19667	14084.5	97.72153	14828.7	49.34397	3841.0	10.34	5285.0	8.42
2960	11732.2	61.39797	13825.5	95.77058	14842.6	48.93610	3738.0	10.06	4898.0	8.14
2980	11898.1	60.48579	13650.8	99.84126	14851.6	49.08241	3771.0	10.39	4892.0	8.16
3000	11690.2	62.02645	13664.9	100.48128	15045.6	48.17656	3445.0	10.46	4654.0	8.29
3020	11660.3	62.27969	13711.4	92.35083	15028.6	48.46335	3692.0	9.81	4620.0	8.19
3040	11539.5	65.46921	13483.8	97.44522	15377.7	51.42458	3405.0	10.20	4216.0	8.53
3060	11484.6	66.02967	13789.4	92.33861	15126.6	49.73639	3681.0	9.89	4490.0	8.50
3080	11378.5	63.93452	14210.2	92.98555	14811.6	48.75816	3452.0	9.97	4729.0	8.39
3100	11465.3	62.07961	14327.2	93.97471	14607.6	47.25438	3170.0	10.09	4611.0	8.26
3120	11663.3	62.46814	13834.5	94.89215	14902.7	49.70412	3454.0	10.03	4527.0	8.24
3140	11861.3	64.37396	13566.8	98.45614	14972.6	48.10416	3617.0	10.34	4389.0	8.51
3160	11644.5	65.83144	13855.7	99.47059	14900.5	47.44723	3642.0	10.53	4660.0	8.70
3180	11911.3	64.52129	13757.5	95.43241	14731.6	48.28062	3839.0	10.19	4598.0	8.51
3200	11819.3	63.10893	13620.6	95.06180	14960.6	48.34552	3901.0	10.05	4759.0	8.32
3220	11919.0	59.96104	13763.6	95.95320	14717.6	48.74943	3889.0	10.13	4926.0	8.11
3240	12163.0	60.20649	13674.6	96.24643	14562.6	47.67131	3801.0	10.17	4664.0	8.16
3260	12128.0	60.43711	13501.2	104.96768	14771.5	46.90256	3908.0	10.85	4998.0	8.30
3280	12308.0	61.02968	13327.2	102.75313	14765.5	46.29660	3957.0	10.66	4763.0	8.34
3300	12412.9	60.48714	13490.1	102.76711	14497.7	48.28725	4205.0	10.73	5042.0	8.30
3320	12180.9	59.15306	13803.7	98.38526	14415.5	45.02593	4374.0	10.42	5447.0	8.15
3340	12154.1	62.61362	14043.6	99.09691	14202.6	46.34879	4563.0	10.61	5584.0	8.55
3360	11950.4	65.22210	14290.5	98.30047	14159.5	44.64034	4077.0	10.70	5174.0	8.84
3380	12035.2	63.41438	14713.1	94.28664	13651.5	42.74120	3906.0	10.50	5089.0	8.72
3400	11859.3	63.12749	14465.3	96.08431	14075.6	45.33152	3934.0	10.52	5126.0	8.63
3420	11980.3	64.96498	14284.3	94.83292	14135.5	45.05145	4141.0	10.44	5110.0	8.76
3440	11839.2	62.33597	14263.5	97.38820	14297.6	46.81376	4076.0	10.45	5288.0	8.44
3460	11524.3	61.25139	14555.5	100.63986	14320.5	44.74970	3869.0	10.67	5624.0	8.39
3480	11595.1	59.90259	14435.6	100.28834	14369.6	47.18541	4095.0	10.61	5778.0	8.25
3500	11753.9	57.61070	14472.3	95.31353	14173.6	45.62222	4016.0	10.26	5716.0	7.98
3520	11721.1	60.19791	14393.4	98.07268	14285.6	46.11103	4054.0	10.48	5692.0	8.23
3540	12173.0	60.49287	14462.4	97.22054	13764.6	44.46773	4023.0	10.60	5238.0	8.43
3560	12164.0	60.67047	14444.4	97.14133	13791.6	44.73638	4066.0	10.65	5356.0	8.47
3580	11894.9	58.58525	14719.5	100.86975	13785.6	44.29906	3875.0	10.90	5766.0	8.32
3600	11913.0	59.56932	14924.5	101.99455	13562.5	43.02303	3868.0	11.08	5628.0	8.49
3620	12190.8	57.50143	14809.5	101.21859	13399.7	45.24127	3951.0	10.98	5605.0	8.31
3640	12035.8	56.97592	14312.4	97.33166	14051.6	45.94152	4209.0	10.44	5688.0	8.00
3660	11839.9	57.02268	14510.4	98.39647	14049.7	47.22506	4150.0	10.40	5893.0	7.95
3680	11941.9	57.76188	14355.6	99.69166	14102.7	48.12365	4374.0	10.59	5865.0	8.11
3700	11902.9	57.42685	14591.3	96.53456	13905.8	48.29829	4296.0	10.42	6008.0	8.02
3720	11820.0	58.79158	15011.2	98.21492	13568.6	44.00959	3786.0	10.73	5792.0	8.27
3740	12011.0	60.52789	14362.4	97.08738	14026.7	46.61445	4222.0	10.50	5567.0	8.35
3760	11772.1	60.69704	14312.0	106.73951	14316.5	44.49084	4022.0	11.21	5822.0	8.47
3780	11561.2	60.63968	14508.7	102.92716	14330.5	45.33797	3687.0	10.89	5496.0	8.39
3800	11789.1	59.85422	14135.6	98.57448	14475.5	45.43211	4037.0	10.46	5444.0	8.19
3820	11677.4	64.22704	13891.1	105.84804	14832.5	46.04856	3738.0	11.02	5255.0	8.65
3840	11864.2	62.40047	14011.5	97.08748	14524.7	48.17709	4005.0	10.34	5119.0	8.39
3860	12055.9	58.56710	14040.6	97.59476	14303.5	45.57527	3713.0	10.37	4986.0	8.10
3880	12066.0	60.43439	13936.6	98.20386	14397.6	46.39263	4065.0	10.42	5156.0	8.26
3900	11800.3	63.62778	14134.6	98.86366	14465.7	48.43765	4066.0	10.59	5244.0	8.58
3920	12012.9	59.00026	13966.6	97.36090	14420.7	48.77295	4079.0	10.30	5331.0	8.09
3940	11807.4	64.96107	13865.7	98.05577	14727.7	49.92930	4138.0	10.47	5124.0	8.65
3960	11936.1	60.55764	13539.5	92.34637	14924.6	48.71783	4286.0	9.79	5089.0	8.04
3980	11849.3	63.61613	13632.9	100.72817	14918.6	49.02964	4254.0	10.53	5148.0	8.49
4000	11904.2	63.21263	13332.9	97.95670	15163.7	50.82409	4110.0	10.24	4862.0	8.33
4020	11653.3	62.68992	13609.8	98.11126	15137.7	51.41990	4079.0	10.23	5141.0	8.28
4040	11632.1	59.85838	13733.5	95.07209	15034.8	53.05742	4183.0	9.90	5408.0	7.93
4060	11618.0	58.17490	13577.5	93.77891	15204.8	53.72394	3979.0	9.76	5130.0	7.79
4080	11673.2	61.04910	13540.6	94.82511	15186.8	53.33332	4101.0	9.92	5106.0	8.06
4100	11554.3	62.17896	13413.8	96.50919	15432.6	49.71886	3857.0	10.07	4856.0	8.18
4120	11777.4	64.29817	13578.8	99.23956	15044.6	48.94525	4026.0	10.43	4893.0	8.53
4140	11547.6	65.77281	13661.8	99.40556	15191.5	47.28246	3812.0	10.43	4800.0	8.62
4160	11865.4	65.31936	13461.3	89.39260	15073.5	47.69087	4105.0	9.62	4498.0	8.39
4180	12280.2	64.61601	13069.7	93.63623	15050.7	50.81025	4198.0	9.91	4206.0	8.46
4200	12337.4	68.40255	13390.6	94.36534	14672.6	47.15486	4277.0	10.24	4256.0	8.94
4220	12921.0	64.62503	13292.3	87.55319	14186.7	47.13053	4331.0	9.64	3820.0	8.52
4240	12450.3	67.02452	13370.4	90.39148	14579.7	48.92816	4255.0	9.90	4089.0	8.75
4260	12361.3	66.04402	13337.5	91.91775	14701.6	47.03095	4354.0	9.95	4271.0	8.64
4280	12128.4	67.24827	13311.6	93.47983	14960.5	47.59753	4434.0	10.02	4516.0	8.73
4300	11866.6	67.53741	13397.3	87.97730	15136.6	49.99974	4601.0	9.52	4675.0	8.59
4320	12309.3	66.75986	13137.6	91.25624	14953.6	47.90708	4626.0	9.80	4478.0	8.61
4340	11701.6	67.24461	13146.7	93.14434	15552.7	53.12641	4368.0	9.82	4723.0	8.53
4360	11660.6	67.39144	13285.6	93.68576	15454.7	51.62970	4284.0	9.88	4692.0	8.55
4380	11944.4	66.13456	13395.5	91.71314	15060.6	49.69344	3955.0	9.84	4229.0	8.54
4400	11890.6	68.62910	13295.6	92.82661	15214.7	51.57156	4336.0	9.90	4463.0	8.77
4420	12452.5	69.76001	12840.6	90.31333	15107.6	49.99033	4888.0	9.77	4260.0	8.85
4440	12026.4	66.43518	13291.4	89.37403	15082.7	50.83527	4439.0	9.62	4546.0	8.48
4460	12513.2	64.96855	12941.3	86.44307	14945.7	50.18892	4608.0	9.30	4128.0	8.30
4480	12016.4	65.71944	13444.0	84.56927	14939.6	49.23889	4413.0	9.21	4357.0	8.35
4500	11927.6	68.16019	13270.3	88.14099	15202.6	48.86445	4536.0	9.57	4423.0	8.64
4520	12191.8	73.17768	13186.7	93.16506	15022.6	48.38102	4476.0	10.17	4093.0	9.29
4540	12127.7	72.03119	12818.5	88.60450	15454.6	49.91331	4854.0	9.61	4187.0	8.94
4560	12437.4	68.81245	12657.8	92.32842	15305.6	49.35371	4934.0	9.82	4373.0	8.73
4580	12671.6	72.85758	12611.8	91.16484	15117.7	50.71533	4908.0	9.90	3940.0	9.14
4600	12594.4	69.25499	13036.2	84.60301	14769.6	48.29540	5091.0	9.37	4298.0	8.77
4620	12654.4	69.52046	12804.4	86.56622	14941.6	49.46523	5112.0	9.50	4268.0	8.78
4640	12208.5	68.80582	12821.5	88.42824	15370.7	52.40675	4893.0	9.49	4377.0	8.65
4660	12140.4	66.81239	12656.6	88.00020	15603.6	51.63214	4946.0	9.33	4456.0	8.41
4680	12027.6	69.56626	12561.8	91.42947	15811.7	52.94752	4985.0	9.64	4502.0	8.68
4700	12210.6	70.28627	12813.6	89.79886	15376.5	48.15990	4874.0	9.62	4344.0	8.78
4720	12224.5	68.88660	12808.6	89.49554	15367.5	48.31164	4933.0	9.63	4521.0	8.68
4740	12590.7	73.42958	13021.5	90.02975	14788.6	47.49746	5346.0	9.91	4499.0	9.30
4760	12643.5	71.59888	12939.5	88.32826	14817.5	46.65219	5276.0	9.73	4339.0	9.09
4780	12513.6	71.52301	13028.4	87.24826	14858.5	47.00162	5128.0	9.64	4359.0	9.06
4800	12069.7	70.79157	13068.3	86.47741	15262.6	49.84061	4928.0	9.44	4437.0	8.82
4820	12254.6	71.08674	13193.5	91.28126	14952.7	50.64521	5029.0	9.92	4705.0	9.02
4840	12205.5	68.51718	13327.3	87.56054	14867.6	48.45264	5079.0	9.68	4950.0	8.79
4860	12200.4	67.21605	13550.2	88.11425	14649.6	46.91155	4830.0	9.72	4743.0	8.71
4880	12020.6	68.91953	13688.1	87.72645	14691.7	49.27449	4646.0	9.69	4675.0	8.83
4900	12265.5	69.10778	13597.3	90.44118	14537.6	46.75611	4758.0	9.98	4646.0	8.98
4920	12252.6	69.94767	13254.7	94.44745	14893.6	47.86957	4634.0	10.29	4643.0	9.08
4940	12323.4	67.09909	13557.4	90.99831	14519.7	48.23015	4519.0	10.01	4563.0	8.79
4960	12495.4	68.06731	13618.1	87.52010	14286.6	46.03568	4668.0	9.79	4499.0	8.88
4980	12199.5	68.21105	13652.2	88.67244	14548.7	48.73381	4760.0	9.82	4781.0	8.83
5000	12275.5	68.94082	13735.2	88.93273	14389.6	46.10012	4798.0	9.87	4799.0	8.96
5020	12232.4	66.59831	13742.0	85.69531	14425.7	48.41938	4751.0	9.53	4696.0	8.66
5040	12659.5	71.19829	13291.4	89.93363	14449.6	46.76123	5047.0	10.06	4493.0	9.22
5060	12525.4	69.34823	13306.3	88.84987	14568.5	46.25635	4682.0	9.83	4283.0	8.95
5080	12606.2	65.76947	13214.4	89.10985	14579.5	46.01799	4688.0	9.77	4349.0	8.61
5100	12810.3	68.84026	13145.6	92.41822	14444.7	48.46116	4640.0	10.15	4221.0	9.01
5120	12372.3	66.68240	13161.4	89.37438	14866.5	47.26950	4561.0	9.71	4303.0	8.63
5140	12621.2	66.50740	13429.1	86.16598	14349.7	47.58235	4402.0	9.56	3970.0	8.69
5160	12356.4	68.01238	13411.3	89.05267	14632.7	49.35942	4326.0	9.78	4124.0	8.78
5180	12182.5	68.99604	13207.4	89.64886	15010.6	49.27039	4556.0	9.72	4243.0	8.78
5200	12417.6	71.17445	13225.7	93.61541	14757.6	47.54171	4854.0	10.20	4529.0	9.20
5220	12141.4	67.24601	13558.4	92.15134	14700.5	46.54024	4633.0	10.03	4825.0	8.77
5240	12495.3	67.00939	13567.2	87.91761	14337.7	48.54730	4638.0	9.75	4431.0	8.78
5260	12518.3	66.64555	13652.3	90.20879	14229.8	48.95075	4435.0	10.02	4471.0	8.81
5280	12408.3	66.59515	13443.4	91.03067	14548.7	48.23631	4192.0	9.92	4142.0	8.72
5300	12296.3	66.74702	13469.5	92.03485	14634.5	46.45945	4109.0	10.00	4202.0	8.73
5320	12125.6	69.22027	13955.3	92.33785	14319.6	45.79127	3700.0	10.14	4067.0	8.99
5340	12096.4	66.42582	13944.4	93.43106	14359.6	46.24169	4265.0	10.23	4865.0	8.77
5360	12090.4	66.51129	14060.3	92.47432	14249.5	45.01836	4158.0	10.20	4734.0	8.81
5380	11961.1	61.73826	14262.1	91.80882	14176.6	45.64624	3788.0	9.99	4733.0	8.31
