Gen	theta:1_a1:ajan_a1	theta:1_b1:ajan_b1	theta:2_a1:alas_a1	theta:2_b1:alas_b1	theta:3_a1:R_a1	theta:3_b1:R_b1	W:1->2_a1:ajan->alas_a1	W:1->2_b1:ajan->alas_b1	W:2->1_a1:alas->ajan_a1	W:2->1_b1:alas->ajan_b1
600	5101.4	47.27948	5618.4	59.01097	15470.0	58.57793	3323.0	5.06	3237.0	4.65
620	5105.2	45.86851	5418.3	62.84723	15666.9	56.91046	3392.0	5.23	3518.0	4.61
640	5472.5	44.55365	5356.8	65.59659	15360.9	54.85678	3136.0	5.43	3331.0	4.60
660	5515.4	44.39843	5608.7	60.68125	15064.9	54.11833	3090.0	5.14	3111.0	4.53
680	5506.3	43.36111	5673.2	58.03754	15009.0	56.55195	3104.0	4.96	3110.0	4.40
700	5625.3	44.21741	5454.8	60.16656	15108.9	55.48800	3252.0	5.12	3076.0	4.52
720	5539.7	46.56004	5358.1	60.70437	15292.0	58.22781	3399.0	5.18	3100.0	4.66
740	5754.4	45.99142	5273.2	60.66340	15162.1	57.86403	3621.0	5.18	3209.0	4.66
760	5520.7	46.50949	5806.1	59.10982	14862.0	56.66424	3571.0	5.13	3392.0	4.70
780	5672.7	47.45512	5559.2	57.27057	14956.9	53.82812	3852.0	5.02	3264.0	4.72
800	5939.4	47.72352	5504.5	58.24609	14744.9	53.45863	4200.0	5.14	3571.0	4.80
820	5857.4	46.84869	5859.4	53.94138	14470.8	51.45128	3954.0	4.86	3283.0	4.68
840	5783.1	51.37176	5689.2	58.06323	14716.7	50.15968	4022.0	5.22	3133.0	5.08
860	5898.7	49.30242	5553.3	57.81615	14736.8	52.49324	4065.0	5.14	3238.0	4.91
880	5582.0	49.03159	5859.2	59.90340	14747.8	52.21270	3645.0	5.30	3382.0	4.95
900	5856.1	44.94077	5811.1	58.89620	14520.8	51.40999	3535.0	5.17	3319.0	4.66
920	5400.9	46.35350	5959.2	61.11647	14828.8	52.33542	3285.0	5.29	3382.0	4.75
940	5674.3	44.78429	5853.3	60.89493	14660.8	51.49510	3355.0	5.25	3324.0	4.66
960	5610.4	45.14722	5786.3	60.17457	14791.9	53.05151	3550.0	5.19	3462.0	4.64
980	5587.6	46.33359	5875.7	56.77855	14724.9	53.15797	3617.0	5.01	3335.0	4.66
1000	5587.7	46.70445	5850.1	52.00627	14750.0	56.16021	3501.0	4.68	2875.0	4.60
1020	5434.2	48.72434	5434.6	58.44406	15320.9	56.25334	3386.0	5.04	2773.0	4.76
1040	5403.9	46.52524	5118.3	59.65273	15668.0	58.63818	3339.0	5.04	2965.0	4.59
1060	5466.5	44.72636	5306.6	57.17819	15416.0	58.19844	3426.0	4.86	3056.0	4.45
1080	5499.8	47.08779	5046.5	60.21188	15643.9	57.30293	3675.0	5.08	3125.0	4.64
1100	5617.5	45.42087	5419.8	59.73252	15152.0	56.74414	3447.0	5.09	3137.0	4.58
1120	5449.0	47.94577	5506.1	62.43994	15235.0	57.07911	3442.0	5.32	3254.0	4.81
1140	5819.0	43.88954	5207.1	59.12671	15162.9	55.36866	3575.0	5.00	3168.0	4.45
1160	5545.8	47.48902	5401.6	57.96136	15241.9	55.18044	3679.0	5.04	3077.0	4.72
1180	5730.4	45.68051	5308.9	59.12851	15150.0	56.73964	3473.0	5.06	2924.0	4.62
1200	5690.7	47.45947	5389.8	59.52315	15108.9	54.23678	3531.0	5.14	3028.0	4.73
1220	5835.7	48.63411	5742.5	61.08049	14610.8	50.82303	3432.0	5.36	2952.0	4.97
1240	6086.1	46.16143	5582.7	60.72593	14519.9	52.43350	3651.0	5.29	3035.0	4.79
1260	6341.7	45.53680	5738.0	57.65058	14108.1	54.27110	3687.0	5.15	2952.0	4.73
1280	6124.2	47.23910	5739.9	56.49740	14324.0	53.77023	3609.0	5.07	2837.0	4.81
1300	6077.5	49.51045	5542.6	59.79670	14568.8	51.20853	4082.0	5.31	3246.0	4.99
1320	6018.6	49.36431	5856.8	56.81043	14312.9	52.79566	3704.0	5.16	2883.0	4.97
1340	5814.0	50.70084	5718.1	58.14198	14656.9	52.49482	3731.0	5.20	2880.0	5.04
1360	5898.0	51.86796	5607.9	55.58492	14682.8	52.11388	3865.0	5.06	2732.0	5.04
1380	5711.9	49.22972	5667.8	55.54926	14808.9	53.00915	3873.0	4.96	3050.0	4.86
1400	5975.6	49.63449	5362.4	56.16880	14850.9	53.44451	4055.0	5.00	2981.0	4.89
1420	6156.3	48.37235	5263.2	54.01585	14769.0	54.61013	4095.0	4.83	2799.0	4.75
1440	6172.7	51.57409	5531.0	55.27365	14484.9	53.23609	4068.0	5.07	2731.0	5.07
1460	6016.7	50.35160	5502.1	55.58942	14669.9	53.73616	4105.0	4.99	2973.0	4.93
1480	6172.4	49.38007	5105.3	59.55630	14911.9	54.09646	4097.0	5.18	2938.0	4.91
1500	6254.3	49.00331	5344.3	55.45365	14589.9	52.14054	4306.0	4.98	3103.0	4.86
1520	6466.1	49.00902	5344.1	53.92490	14378.0	53.28159	4417.0	4.92	2891.0	4.89
1540	6140.5	49.70062	5451.2	56.02733	14596.9	52.95718	3991.0	5.00	2818.0	4.91
1560	6415.6	52.93933	5233.3	54.09144	14539.9	53.46823	4525.0	4.96	2742.0	5.14
1580	6528.2	50.50382	5085.0	51.02623	14575.0	55.23313	4718.0	4.68	2727.0	4.89
1600	6487.4	51.95543	4969.8	54.80818	14731.8	51.17920	4668.0	4.95	2817.0	5.04
1620	6016.2	54.35869	5100.6	54.64370	15073.0	56.19851	4346.0	4.93	2594.0	5.15
1640	6269.9	53.75850	4754.0	53.68362	15166.0	56.94158	4650.0	4.84	2552.0	5.06
1660	6129.8	52.15207	4842.6	51.94282	15216.9	54.69586	4618.0	4.68	2654.0	4.89
1680	5982.1	52.88007	4943.7	53.52265	15264.0	58.15824	4358.0	4.81	2536.0	4.99
1700	5927.0	52.08158	5014.0	56.45730	15248.9	54.94035	4109.0	4.98	2679.0	4.98
1720	6223.7	51.88309	5158.4	54.25997	14806.9	52.91090	4275.0	4.89	2556.0	4.99
1740	5769.8	56.53013	5166.5	55.00150	15254.0	57.13965	4256.0	5.00	2564.0	5.27
1760	5882.3	53.83108	5079.2	52.35485	15227.8	53.61736	4335.0	4.74	2512.0	5.02
1780	5557.3	57.90224	5068.5	54.03026	15564.9	55.80324	4267.0	4.89	2579.0	5.26
1800	5703.5	53.41046	5370.6	51.19227	15114.9	55.28579	4286.0	4.69	2701.0	4.98
1820	5947.3	53.99202	5408.5	50.81147	14833.0	55.22886	4507.0	4.75	2819.0	5.10
1840	5759.4	53.02178	5312.8	52.02439	15116.9	54.60924	4610.0	4.73	3030.0	4.99
1860	5630.3	51.09295	5443.5	50.77830	15115.0	56.28427	4546.0	4.61	3200.0	4.80
1880	6115.0	53.61140	5454.2	49.36223	14619.0	55.15116	4945.0	4.64	3125.0	5.04
1900	5910.7	57.05418	5139.3	53.54993	15139.9	55.79115	4812.0	4.90	2914.0	5.29
1920	5764.9	57.02863	4835.5	51.38424	15590.0	59.18888	4834.0	4.67	2694.0	5.16
1940	5684.0	56.51595	5028.1	50.78390	15478.0	57.21959	4758.0	4.66	2725.0	5.14
1960	5826.5	54.66208	4791.5	50.98412	15572.0	57.63698	4683.0	4.62	2667.0	4.98
1980	6026.5	56.17857	5170.4	47.66145	14992.0	56.86056	4816.0	4.50	2493.0	5.13
2000	5906.0	58.94697	4859.4	51.23164	15424.9	55.45413	4821.0	4.75	2580.0	5.30
2020	5717.8	55.97303	4904.1	49.82553	15568.1	59.76664	4902.0	4.57	2694.0	5.05
2040	5858.1	51.95353	4947.8	48.32170	15383.0	56.82999	4639.0	4.40	2624.0	4.75
2060	6076.2	55.02916	4902.3	50.69643	15211.1	58.06577	4607.0	4.66	2513.0	5.06
2080	6113.3	56.16581	4792.4	50.61626	15283.9	56.09101	4786.0	4.64	2371.0	5.12
2100	5903.7	56.56384	4825.5	51.04498	15461.0	58.69813	4864.0	4.66	2590.0	5.15
2120	5829.9	57.29863	4839.6	45.92271	15520.0	57.78446	5192.0	4.31	2537.0	5.05
2140	6030.4	55.43966	4655.6	44.37939	15503.1	60.07594	5092.0	4.17	2340.0	4.89
2160	6085.3	55.19693	4363.7	47.43860	15741.0	59.60397	5173.0	4.33	2329.0	4.91
2180	6270.3	57.14384	4681.2	48.24579	15238.0	57.10464	4894.0	4.49	2072.0	5.16
2200	5982.6	56.83282	4894.7	46.87371	15312.0	57.96610	4724.0	4.39	2138.0	5.08
2220	6140.4	57.08944	4678.8	45.58710	15369.9	55.63715	4881.0	4.28	1837.0	5.06
2240	5922.5	55.91498	4684.5	49.75434	15583.1	60.19195	4465.0	4.54	2065.0	5.05
2260	5962.3	54.44740	4677.7	50.88283	15550.0	58.26584	4248.0	4.61	2058.0	4.98
2280	5787.9	57.30974	4620.8	50.70557	15782.0	58.81134	4326.0	4.59	1901.0	5.14
2300	6115.8	52.39323	4870.5	45.74163	15202.1	59.20161	4183.0	4.25	1647.0	4.79
2320	5904.5	55.46323	4810.7	46.46618	15474.0	58.72030	4516.0	4.33	1944.0	4.96
2340	6023.4	56.02695	4519.6	48.62899	15647.1	60.03379	4653.0	4.43	1968.0	5.00
2360	5701.0	56.91674	4730.1	48.04808	15759.0	58.64458	4470.0	4.42	2000.0	5.03
2380	5896.3	53.84989	4355.9	48.55554	15938.0	59.58766	4615.0	4.36	2005.0	4.83
2400	5951.4	55.17100	4825.2	49.19168	15413.0	57.38656	4544.0	4.50	2200.0	5.01
2420	5898.8	57.60903	4789.1	48.61733	15502.0	58.09902	4488.0	4.49	1921.0	5.14
2440	5363.5	56.91000	5040.7	48.43386	15785.9	56.31763	4085.0	4.46	1957.0	5.06
2460	5485.9	53.96054	4934.6	47.00330	15769.1	61.06386	4132.0	4.29	1979.0	4.80
2480	5541.4	51.36671	4785.6	45.60654	15862.2	62.73352	4091.0	4.14	1893.0	4.59
2500	5426.2	55.75337	4634.7	50.14496	16130.0	61.43140	4060.0	4.47	1877.0	4.93
2520	5631.8	55.06862	4644.3	48.48696	15914.0	59.42353	4199.0	4.38	1869.0	4.89
2540	5582.9	54.87243	4548.5	48.07614	16059.0	60.48833	4239.0	4.34	1803.0	4.86
2560	5391.5	57.06616	4563.7	49.54291	16236.0	61.77776	4069.0	4.44	1688.0	5.00
2580	5538.2	56.85733	4708.2	48.47721	15944.0	59.74089	4178.0	4.41	1739.0	5.01
2600	5341.6	57.66272	4892.8	47.82981	15955.9	57.65351	4423.0	4.40	2139.0	5.05
2620	5232.6	56.55448	4572.5	48.59595	16386.0	61.25699	4187.0	4.34	1873.0	4.89
2640	5774.6	55.20153	4719.1	47.64540	15695.9	57.33950	4174.0	4.34	1603.0	4.92
2660	5718.8	55.55401	4585.8	50.59174	15885.9	57.20506	4062.0	4.55	1818.0	4.99
2680	5613.6	53.12110	4870.7	52.81701	15705.9	56.18102	3945.0	4.69	2166.0	4.92
2700	5725.3	52.01676	5266.5	49.12619	15197.0	57.55449	3883.0	4.51	2145.0	4.84
2720	6230.7	52.40758	5149.4	47.53516	14808.0	54.66475	4175.0	4.43	2036.0	4.88
2740	6307.6	52.12703	5027.3	52.22819	14854.1	56.72230	3844.0	4.75	1818.0	4.98
2760	6442.3	50.76179	5177.5	48.70515	14567.9	53.46929	3863.0	4.53	1807.0	4.85
2780	6471.0	56.95842	5156.5	54.75397	14561.9	51.92489	4035.0	5.07	1816.0	5.43
2800	6820.4	54.87783	4730.5	50.30752	14637.8	51.75309	4264.0	4.68	1448.0	5.17
2820	6442.0	56.32123	5049.6	54.23202	14697.9	52.58862	3806.0	4.99	1654.0	5.34
2840	6342.0	55.90175	5080.1	51.59471	14766.9	54.34562	3931.0	4.80	1734.0	5.24
2860	6397.8	54.43586	4568.3	53.19496	15223.8	54.14966	4176.0	4.79	1816.0	5.11
2880	5955.0	52.14104	4697.9	52.00500	15536.9	56.05931	4031.0	4.63	2042.0	4.85
2900	6122.0	53.39480	4903.7	53.37413	15164.0	57.74937	4152.0	4.80	2210.0	5.02
2920	5894.1	52.56629	5027.2	51.34490	15268.0	57.78344	3886.0	4.64	2130.0	4.91
2940	6002.8	51.33159	4999.4	52.67095	15187.0	56.08949	3801.0	4.72	2033.0	4.87
2960	6034.9	52.31033	5232.9	51.72404	14921.0	56.70826	3672.0	4.72	1880.0	4.98
2980	5851.3	53.24963	5212.8	50.96559	15124.9	55.23531	3798.0	4.65	1984.0	4.97
3000	6102.8	52.15260	5354.7	51.32428	14730.9	54.33681	3734.0	4.70	1959.0	4.97
3020	5834.6	55.19535	5530.3	50.22585	14824.0	55.12315	3783.0	4.69	1986.0	5.15
3040	5938.0	59.49255	5076.2	52.00016	15175.8	53.23511	4151.0	4.84	1911.0	5.42
3060	6354.0	55.42786	4822.4	50.52481	15013.0	56.45079	4373.0	4.65	1808.0	5.14
3080	6130.8	52.39655	4625.2	47.43271	15433.0	57.15981	4385.0	4.33	1868.0	4.78
3100	5926.1	52.96069	4863.0	48.94181	15400.1	59.08945	4338.0	4.46	2138.0	4.87
3120	5560.6	52.81807	5059.6	47.93972	15569.1	59.98275	4042.0	4.37	2129.0	4.79
3140	5692.1	57.57258	5068.0	50.52688	15430.0	58.08810	4137.0	4.64	2048.0	5.19
3160	5814.5	54.39662	5141.7	49.51560	15233.0	56.86582	4110.0	4.58	2108.0	5.01
3180	5791.6	54.76156	5105.7	48.98980	15292.0	56.87921	4267.0	4.51	2207.0	5.00
3200	6064.6	57.67458	4966.2	50.64381	15159.0	57.60690	4414.0	4.71	2067.0	5.27
3220	5950.5	55.93468	4966.8	48.60339	15271.9	54.99109	4336.0	4.51	1921.0	5.07
3240	6011.2	54.04686	4981.1	50.54795	15196.9	54.73325	3926.0	4.62	1883.0	4.99
3260	6348.7	53.57318	5029.0	50.09354	14810.9	54.30085	4171.0	4.65	1934.0	5.06
3280	6399.3	58.07784	5363.4	49.74968	14425.9	53.21589	4068.0	4.77	1746.0	5.41
3300	6384.9	55.18238	5315.3	48.78198	14487.9	52.51874	4091.0	4.63	1792.0	5.18
3320	6816.6	56.05030	5087.8	49.63623	14284.0	53.18466	4332.0	4.74	1646.0	5.31
3340	6475.9	56.06766	4948.1	50.06156	14764.8	51.96894	4435.0	4.69	1868.0	5.23
3360	6567.2	59.34604	5151.9	50.89412	14469.8	51.35775	4814.0	4.85	2201.0	5.53
3380	6459.8	55.19068	5037.6	47.79579	14690.9	53.34736	4725.0	4.51	2118.0	5.13
3400	6014.5	56.72388	5185.0	45.70224	14989.1	57.44048	4614.0	4.37	2117.0	5.12
3420	6307.9	54.53494	4334.0	48.81437	15548.0	58.43200	4925.0	4.42	2041.0	4.94
3440	6386.8	54.43632	4451.8	49.05597	15351.1	58.56380	4702.0	4.47	1881.0	4.97
3460	6530.7	55.00567	4976.9	48.91235	14681.1	56.56608	4628.0	4.58	2050.0	5.11
3480	6044.3	54.83316	5209.4	47.94279	14935.0	55.60960	4733.0	4.50	2515.0	5.03
3500	6217.6	51.66534	5035.2	51.52576	14936.0	56.73344	4468.0	4.70	2581.0	4.90
3520	6202.8	52.38309	5348.8	51.86683	14636.8	51.99846	4328.0	4.77	2560.0	5.02
3540	6438.4	51.73971	5086.2	52.26529	14664.0	54.73939	4509.0	4.79	2579.0	4.97
3560	6289.7	52.62396	4939.3	51.48940	14959.9	54.68817	4315.0	4.70	2257.0	4.98
3580	6274.9	54.41823	5309.6	57.21575	14605.0	54.31479	4066.0	5.21	2461.0	5.29
3600	6175.8	52.25412	5308.8	52.08106	14703.9	52.96597	4248.0	4.78	2484.0	5.02
3620	6116.2	55.16929	5134.9	57.33809	14938.9	53.31214	4446.0	5.17	2836.0	5.29
3640	5885.8	57.26177	4780.1	54.45397	15524.8	54.33415	4771.0	4.92	2732.0	5.25
3660	6123.0	53.57947	5264.0	52.85875	14801.9	53.32446	4447.0	4.83	2617.0	5.11
3680	6134.0	53.79064	5420.8	52.69871	14633.9	53.18493	4206.0	4.90	2568.0	5.17
3700	6142.5	57.77035	5632.5	52.70873	14414.0	53.33943	4402.0	5.02	2551.0	5.49
3720	6120.5	57.54790	5883.4	54.26000	14184.9	51.57445	4501.0	5.16	2956.0	5.55
3740	5880.1	52.50831	5865.0	50.99220	14442.8	50.85746	4240.0	4.76	2917.0	5.04
3760	5728.3	52.56674	5328.1	53.75468	15132.9	55.59452	4269.0	4.86	2937.0	4.99
3780	6090.9	52.54609	5517.1	56.13296	14580.9	53.51059	4184.0	5.09	2930.0	5.13
3800	6149.1	54.54679	5340.0	53.66169	14699.9	53.76124	4759.0	4.96	3081.0	5.20
3820	6352.7	52.84098	5434.7	52.12938	14401.0	53.14443	4867.0	4.85	3035.0	5.11
3840	6820.2	53.04691	5273.5	56.13226	14094.8	49.93941	5102.0	5.21	3197.0	5.30
3860	6802.3	53.83974	5509.7	52.80596	13876.0	51.22012	5090.0	5.01	3094.0	5.29
3880	6645.3	51.99229	5677.8	55.55539	13864.7	47.58306	4927.0	5.19	3382.0	5.23
3900	6299.6	52.38711	5703.8	55.36323	14184.9	51.17961	4582.0	5.15	3304.0	5.21
3920	6663.3	52.23117	5674.5	52.97708	13849.9	50.41045	4711.0	5.04	3059.0	5.21
3940	6690.9	49.70916	5565.5	52.09232	13930.9	50.12843	4876.0	4.87	3196.0	4.97
3960	6591.9	48.73963	5490.7	52.92950	14105.0	52.09377	4823.0	4.87	3257.0	4.87
3980	6016.5	48.98838	5514.6	52.60272	14657.0	54.41950	4528.0	4.81	3382.0	4.81
4000	6074.4	48.56244	5064.4	53.47955	15049.9	54.83979	4458.0	4.73	2908.0	4.72
4020	6325.5	51.06963	4953.3	51.48827	14910.0	55.72204	4876.0	4.69	2940.0	4.88
4040	6569.5	53.25904	4966.6	53.35105	14653.0	54.05949	4805.0	4.88	2715.0	5.11
4060	6380.5	59.59855	5113.5	54.26337	14695.8	51.76585	5213.0	5.07	2890.0	5.58
4080	6385.3	58.49732	5310.0	52.94163	14493.7	49.19001	5407.0	4.99	3225.0	5.52
4100	6342.3	57.75785	5110.9	50.33543	14735.8	51.77729	5291.0	4.76	2841.0	5.35
4120	6137.7	59.18540	5436.5	50.84578	14614.9	52.40572	5059.0	4.87	2916.0	5.49
4140	6426.3	58.68478	5473.4	50.69925	14288.8	49.69477	5011.0	4.90	2770.0	5.50
4160	6163.5	57.66866	5968.6	49.01856	14055.7	47.90287	4846.0	4.79	2979.0	5.45
4180	6515.1	57.95875	5860.4	54.16594	13812.7	46.65909	4894.0	5.23	3146.0	5.65
4200	6304.5	51.41241	5524.4	51.19833	14358.9	52.07162	4977.0	4.78	3285.0	4.99
4220	6051.8	51.76889	5325.4	56.03132	14811.9	53.44132	4762.0	5.05	3461.0	5.04
4240	6126.0	53.83130	5468.1	55.36985	14595.0	54.25711	4826.0	5.07	3357.0	5.21
4260	6402.6	52.96681	5207.7	56.37355	14579.0	54.06974	4843.0	5.10	3137.0	5.16
4280	6262.5	50.87033	5513.6	52.53413	14411.8	51.26705	4745.0	4.85	3299.0	4.96
4300	6243.6	51.59255	5370.1	54.47554	14574.9	52.90098	4830.0	4.96	3294.0	5.04
4320	6245.5	50.96791	5165.1	52.37381	14778.0	55.09913	5254.0	4.77	3527.0	4.92
4340	6130.8	52.25038	5201.2	53.46507	14856.9	54.45363	5005.0	4.86	3247.0	5.01
4360	6153.1	54.42810	5226.3	54.22979	14809.9	53.94200	5035.0	4.97	3274.0	5.20
4380	6137.0	54.06324	5269.2	54.26526	14782.9	53.14888	4900.0	4.95	3051.0	5.18
4400	6338.5	51.61460	5267.8	51.68778	14581.8	51.05968	4759.0	4.78	2985.0	4.98
4420	6405.5	51.92594	5588.4	52.05300	14194.0	53.10249	4343.0	4.87	2710.0	5.06
4440	6367.3	50.31939	5306.3	55.24023	14515.0	53.86000	4367.0	5.02	2759.0	5.00
4460	6108.9	52.69347	5153.1	52.37273	14926.7	50.79928	4525.0	4.77	2814.0	4.99
4480	6490.7	54.21920	5251.1	53.44194	14446.9	52.25738	4628.0	4.94	2685.0	5.21
4500	6427.4	51.57870	5414.8	52.95619	14345.9	52.62629	4490.0	4.87	2740.0	5.03
4520	6454.3	51.01648	4997.7	54.59723	14736.9	52.92275	4548.0	4.94	2738.0	4.98
4540	6477.6	53.18797	5024.1	50.97288	14687.1	56.68037	4700.0	4.72	2583.0	5.05
4560	6345.7	52.96530	4785.8	52.82509	15058.0	56.72437	4819.0	4.78	2631.0	5.02
4580	6289.0	55.16525	4886.7	52.91060	15013.8	52.34509	4656.0	4.84	2509.0	5.19
4600	6067.8	58.82299	5351.0	53.36618	14770.9	54.22514	4496.0	5.01	2566.0	5.49
4620	5791.9	56.95197	5362.7	51.77093	15035.0	56.99679	4159.0	4.81	2306.0	5.28
4640	5651.9	55.95738	5292.5	49.87250	15244.9	55.68183	4195.0	4.60	2249.0	5.10
4660	5964.4	55.25869	4983.0	50.01492	15241.8	54.01636	4588.0	4.62	2318.0	5.10
4680	5937.5	55.95951	4925.8	48.18900	15325.9	56.48893	4714.0	4.47	2305.0	5.07
4700	5758.0	57.64100	5174.4	48.18080	15256.9	56.08827	4677.0	4.52	2385.0	5.16
4720	5759.1	58.08636	5192.8	50.60261	15237.9	55.53327	4850.0	4.72	2728.0	5.30
4740	5751.7	55.74786	5618.2	50.41486	14818.8	51.42950	4416.0	4.73	2744.0	5.19
4760	5909.5	55.61353	5502.3	50.09512	14776.8	52.55596	4640.0	4.70	2737.0	5.16
4780	5998.2	54.14560	5328.2	48.18223	14861.9	53.57568	4401.0	4.53	2345.0	5.04
4800	6302.7	52.84056	5085.1	51.43536	14800.9	53.08560	4564.0	4.71	2553.0	4.99
4820	5952.3	54.29337	5120.6	55.00492	15116.9	54.92720	4387.0	4.96	2720.0	5.15
4840	6163.7	51.73911	5172.2	52.92614	14853.0	54.85176	4630.0	4.79	2907.0	4.96
4860	6304.6	52.35751	4765.3	55.17101	15119.9	55.73490	4844.0	4.91	2870.0	5.01
4880	6168.5	50.07736	5305.7	50.96413	14714.0	54.90372	4603.0	4.67	2986.0	4.82
4900	6047.3	55.32312	5084.2	52.09274	15057.8	52.52483	5057.0	4.81	3172.0	5.16
4920	5756.3	52.63075	5113.3	53.04214	15319.9	55.83138	4677.0	4.74	3091.0	4.93
4940	5498.2	56.18696	5169.6	55.33151	15522.9	55.46293	4653.0	4.97	3251.0	5.18
4960	5444.2	56.13762	5132.2	52.73985	15613.9	56.11216	4641.0	4.76	2976.0	5.12
4980	5348.3	55.74803	5263.0	52.67964	15578.9	57.44825	4567.0	4.77	3018.0	5.10
5000	5763.3	52.77539	5212.1	52.92803	15214.0	57.70823	4801.0	4.80	3327.0	4.98
5020	5535.5	52.02791	5285.1	53.84787	15368.9	55.15986	4478.0	4.80	3182.0	4.90
5040	5822.3	53.36288	5271.2	53.98238	15095.9	54.35240	4433.0	4.87	2895.0	5.07
5060	6057.1	53.68672	5141.0	51.63462	14990.9	55.12368	4721.0	4.72	2782.0	5.03
5080	6142.8	52.47784	4875.8	53.96104	15170.9	55.85749	4630.0	4.85	2752.0	4.99
5100	6547.2	50.50681	4910.3	51.00395	14731.0	54.80720	4694.0	4.65	2554.0	4.84
5120	6361.8	54.20071	5086.5	54.35263	14740.8	51.97164	4595.0	4.96	2606.0	5.18
5140	6013.0	52.98578	4940.3	51.48205	15235.9	55.34379	4461.0	4.66	2535.0	4.94
5160	5911.1	52.51580	4992.6	53.64174	15285.9	56.04720	4297.0	4.82	2628.0	4.98
5180	6158.0	53.52956	4888.6	52.79633	15142.9	54.54820	4373.0	4.77	2308.0	5.05
5200	5855.1	51.69390	5225.8	51.30274	15108.1	58.02434	4079.0	4.63	2417.0	4.86
5220	5643.9	48.95810	5196.5	48.99049	15348.0	57.60903	4013.0	4.39	2497.0	4.58
5240	5749.9	49.70727	5154.4	53.95568	15285.0	56.97503	3809.0	4.77	2509.0	4.75
5260	5527.4	51.32606	5421.9	53.85004	15240.0	57.56335	3743.0	4.80	2666.0	4.87
5280	5401.7	51.87290	5369.0	53.94727	15418.9	55.85452	3574.0	4.81	2463.0	4.88
5300	5148.2	52.48443	5518.6	52.67391	15523.0	58.96221	3428.0	4.71	2407.0	4.89
5320	5571.3	50.55943	5349.9	52.90925	15268.0	57.92544	3599.0	4.70	2420.0	4.78
5340	5591.0	49.27834	5324.1	53.68210	15274.0	57.54104	3536.0	4.77	2396.0	4.75
5360	5340.2	47.85436	5053.6	54.67008	15796.0	58.49175	3751.0	4.71	2834.0	4.56
5380	5608.9	48.68906	5168.3	53.94485	15412.0	57.02364	3959.0	4.75	2860.0	4.69
