Gen	theta:1:ajan	theta:2:alas	theta:3:R	tau:3:R	W:1->2:ajan->alas	W:2->1:alas->ajan	lnL
3440	0.005244	0.006733	0.003250	0.000762	390.083003	617.651296	-628491.384
3460	0.005382	0.006938	0.003136	0.000768	361.815449	659.628575	-628527.034
3480	0.005151	0.007026	0.003280	0.000761	390.091407	704.333741	-628441.095
3500	0.004987	0.006707	0.003303	0.000760	392.339830	703.837347	-628368.967
3520	0.005144	0.006881	0.003175	0.000756	389.218360	672.302988	-628365.861
3540	0.004893	0.006724	0.003208	0.000786	385.370565	613.362675	-628516.439
3560	0.004790	0.006525	0.003181	0.000768	385.527274	665.132501	-628468.436
3580	0.004950	0.006923	0.003198	0.000794	358.884024	690.213052	-628417.681
3600	0.004907	0.006547	0.003049	0.000792	353.773420	668.608165	-628410.389
3620	0.004735	0.006810	0.003335	0.000808	360.448072	665.796395	-628407.807
3640	0.005063	0.007085	0.003450	0.000787	390.145492	683.356764	-628332.773
3660	0.004834	0.006752	0.003405	0.000746	409.115354	745.110991	-628355.774
3680	0.004787	0.006957	0.003403	0.000761	407.830053	706.062502	-628484.748
3700	0.004815	0.006510	0.003478	0.000757	406.884647	745.210705	-628366.843
3720	0.004916	0.006552	0.003235	0.000789	352.403801	716.379626	-628366.529
3740	0.005036	0.006777	0.003320	0.000769	396.418734	676.229832	-628385.826
3760	0.005171	0.007489	0.003099	0.000795	350.662158	690.721068	-628513.648
3780	0.005260	0.007151	0.003147	0.000779	328.338846	651.189381	-628367.562
3800	0.005187	0.007189	0.003168	0.000756	381.118155	654.474828	-628397.519
3820	0.005397	0.007410	0.003030	0.000761	350.778552	625.241142	-628527.703
3840	0.005239	0.007012	0.003330	0.000750	388.249718	612.160267	-628453.710
3860	0.004802	0.007025	0.003206	0.000746	351.310427	609.370878	-628473.389
3880	0.005024	0.007031	0.003211	0.000751	386.691629	631.337415	-628442.730
3900	0.005306	0.007012	0.003356	0.000768	386.651612	616.666551	-628258.251
3920	0.004909	0.007038	0.003400	0.000740	391.412975	654.190425	-628460.794
3940	0.005310	0.006805	0.003313	0.000734	413.995046	615.005600	-628572.895
3960	0.005069	0.006822	0.003254	0.000704	439.917478	623.635135	-628444.001
3980	0.005305	0.007240	0.003215	0.000740	413.833178	609.555943	-628457.053
4000	0.005459	0.007478	0.003350	0.000728	414.582917	583.977514	-628464.357
4020	0.005237	0.006984	0.003273	0.000703	415.257106	641.428143	-628495.490
4040	0.005225	0.006994	0.003502	0.000698	423.702095	688.209832	-628313.141
4060	0.004924	0.006943	0.003501	0.000687	409.831950	655.399785	-628394.180
4080	0.005212	0.007102	0.003502	0.000703	402.856528	653.203210	-628340.364
4100	0.005370	0.007179	0.003208	0.000710	387.511107	592.305242	-628480.731
4120	0.005371	0.007164	0.003200	0.000728	393.266185	580.225881	-628570.063
4140	0.005724	0.007474	0.003126	0.000744	365.922079	561.125963	-628536.181
4160	0.005453	0.006522	0.003181	0.000708	429.258909	535.412652	-628480.452
4180	0.005072	0.006907	0.003234	0.000699	436.235010	511.903080	-628532.853
4200	0.005470	0.007055	0.003218	0.000764	419.701448	480.521468	-628440.807
4220	0.004986	0.006547	0.003314	0.000734	431.672664	451.310035	-628425.426
4240	0.005430	0.006648	0.003347	0.000746	426.103647	473.918012	-628330.552
4260	0.005281	0.006991	0.003165	0.000740	447.922828	481.092293	-628542.732
4280	0.005577	0.007059	0.003231	0.000743	446.037530	508.796125	-628506.644
4300	0.005628	0.006508	0.003281	0.000709	482.149174	545.764827	-628476.850
4320	0.005486	0.007049	0.003274	0.000735	448.377733	512.593670	-628475.248
4340	0.005854	0.007091	0.003449	0.000710	448.594859	548.746367	-628433.734
4360	0.005845	0.007053	0.003385	0.000713	438.340088	535.245011	-628425.865
4380	0.005505	0.006931	0.003342	0.000722	392.292719	491.279744	-628420.741
4400	0.005630	0.006815	0.003320	0.000709	460.033094	525.908325	-628425.563
4420	0.005513	0.006869	0.003219	0.000713	510.517218	492.377346	-628512.506
4440	0.005483	0.006807	0.003385	0.000710	477.057568	525.982563	-628402.910
4460	0.005185	0.006709	0.003369	0.000692	493.723479	505.516133	-628367.127
4480	0.005672	0.006504	0.003426	0.000714	469.648305	507.728995	-628507.333
4500	0.005738	0.006582	0.003187	0.000714	482.723954	505.710022	-628378.318
4520	0.005951	0.006961	0.003130	0.000752	439.081699	450.579240	-628589.638
4540	0.005916	0.006958	0.003239	0.000718	497.249075	472.275037	-628395.109
4560	0.005493	0.007214	0.003211	0.000718	516.784683	517.586365	-628561.767
4580	0.005612	0.006868	0.003253	0.000721	509.509961	445.746008	-628410.190
4600	0.005513	0.006453	0.003291	0.000720	551.771138	493.116272	-628556.373
4620	0.005603	0.006781	0.003335	0.000720	531.667812	479.763124	-628497.678
4640	0.005700	0.006880	0.003374	0.000702	516.070199	505.649420	-628515.414
4660	0.005440	0.006938	0.003310	0.000683	531.809383	534.385619	-628504.339
4680	0.005770	0.007255	0.003353	0.000701	516.020302	525.880773	-628423.340
4700	0.005804	0.007224	0.003137	0.000720	500.584682	491.049827	-628529.986
4720	0.005703	0.007223	0.003266	0.000733	492.717055	507.566534	-628480.334
4740	0.005620	0.006651	0.003114	0.000737	554.790807	489.445489	-628502.698
4760	0.005766	0.007007	0.003259	0.000765	526.575440	478.862087	-628529.375
4780	0.005731	0.006707	0.003166	0.000740	532.470099	478.050979	-628493.992
4800	0.005860	0.006614	0.003251	0.000713	526.464265	507.675160	-628472.838
4820	0.005801	0.006920	0.003412	0.000746	498.800398	529.704298	-628461.430
4840	0.005559	0.006543	0.003272	0.000732	529.469120	568.164644	-628417.273
4860	0.005593	0.006531	0.003228	0.000737	493.463552	544.372206	-628217.011
4880	0.005671	0.006368	0.003351	0.000738	473.462905	532.456277	-628536.651
4900	0.005591	0.006685	0.003187	0.000757	480.944550	511.355226	-628292.965
4920	0.005762	0.007125	0.003232	0.000769	447.782636	525.649218	-628563.341
4940	0.005405	0.006725	0.003311	0.000754	452.279981	529.337508	-628381.763
4960	0.005463	0.006474	0.003200	0.000755	469.933150	506.842445	-628573.486
4980	0.005539	0.006373	0.003232	0.000732	500.358348	548.999705	-628350.601
5000	0.005561	0.006374	0.003232	0.000759	481.489014	535.252217	-628483.926
5020	0.005467	0.006185	0.003361	0.000733	493.765905	536.970058	-628615.181
5040	0.005585	0.006768	0.003262	0.000775	500.838739	492.310104	-628417.102
5060	0.005495	0.006732	0.003178	0.000751	481.262986	479.171014	-628454.473
5080	0.005240	0.006683	0.003162	0.000737	475.034315	506.943503	-628417.186
5100	0.005103	0.006758	0.003219	0.000743	470.147939	485.410264	-628477.278
5120	0.005453	0.006762	0.003193	0.000726	474.794226	493.271358	-628403.300
5140	0.005312	0.006471	0.003355	0.000737	460.649482	451.924179	-628359.114
5160	0.005482	0.006711	0.003317	0.000740	443.463863	472.741899	-628319.408
5180	0.005596	0.006816	0.003281	0.000728	482.063302	485.060272	-628599.079
5200	0.005573	0.006882	0.003151	0.000750	490.745123	491.264290	-628520.816
5220	0.005646	0.006762	0.003216	0.000748	463.842481	547.463797	-628475.949
5240	0.005360	0.006525	0.003378	0.000746	465.594105	501.577027	-628508.900
5260	0.005352	0.006650	0.003538	0.000763	442.879090	504.956352	-628429.739
5280	0.005363	0.006765	0.003356	0.000746	427.639527	477.121351	-628450.118
5300	0.005411	0.006819	0.003159	0.000748	410.451010	491.853628	-628404.684
5320	0.005793	0.006665	0.003179	0.000766	369.724406	448.154031	-628616.023
5340	0.005462	0.006714	0.003181	0.000765	406.625316	544.720049	-628464.493
5360	0.005535	0.006597	0.003177	0.000768	402.335589	541.081127	-628466.224
5380	0.005245	0.006486	0.003316	0.000751	376.560832	574.704441	-628408.267
5400	0.005136	0.006461	0.003231	0.000749	393.248285	561.519021	-628365.021
5420	0.005485	0.006458	0.003167	0.000793	403.285335	542.363657	-628366.213
5440	0.005441	0.006508	0.003299	0.000769	419.570451	572.837758	-628411.283
5460	0.005244	0.006437	0.003272	0.000751	437.054065	585.512297	-628508.735
5480	0.005338	0.006980	0.003078	0.000787	419.848903	558.280573	-628354.295
5500	0.005032	0.006908	0.003126	0.000775	463.904342	652.043474	-628524.679
5520	0.005267	0.006359	0.003203	0.000791	424.916658	573.154595	-628352.071
5540	0.005254	0.006796	0.003317	0.000789	430.136853	536.147540	-628304.987
5560	0.005303	0.006619	0.003124	0.000763	433.223634	536.281668	-628378.651
5580	0.005638	0.007030	0.003270	0.000783	434.283521	559.112784	-628451.919
5600	0.005297	0.006768	0.003153	0.000758	467.875801	574.948519	-628462.445
5620	0.005337	0.006629	0.003169	0.000763	476.765400	544.509530	-628389.432
5640	0.005692	0.006873	0.003133	0.000800	433.151064	503.695058	-628612.576
5660	0.005655	0.006656	0.003176	0.000787	452.348109	562.616964	-628495.940
5680	0.005540	0.006526	0.003371	0.000777	422.607275	601.716060	-628307.324
5700	0.005063	0.006377	0.003305	0.000730	417.290561	672.988724	-628484.236
5720	0.005083	0.006830	0.003385	0.000761	431.145466	622.809251	-628330.083
5740	0.005131	0.007018	0.003347	0.000802	420.372538	578.789670	-628427.826
5760	0.004819	0.006848	0.003097	0.000771	461.460452	616.386139	-628443.946
5780	0.005027	0.006856	0.003271	0.000784	430.654801	597.153743	-628265.548
5800	0.004974	0.007005	0.003166	0.000794	487.000733	609.146941	-628527.203
5820	0.004911	0.006791	0.003131	0.000785	479.045351	589.417543	-628400.192
5840	0.004911	0.006698	0.003342	0.000758	483.570114	691.393532	-628397.298
5860	0.004770	0.006609	0.003297	0.000745	521.379493	728.867573	-628331.788
5880	0.005069	0.006693	0.003282	0.000801	439.613444	634.556551	-628344.165
5900	0.004695	0.006313	0.003159	0.000778	429.780203	693.925702	-628320.625
5920	0.004937	0.006338	0.003317	0.000808	423.718156	707.202532	-628405.580
5940	0.005124	0.006666	0.003264	0.000817	396.194008	667.427314	-628488.111
5960	0.005127	0.006349	0.003183	0.000825	400.334419	652.695320	-628418.058
5980	0.005407	0.006156	0.003069	0.000833	415.013237	716.718517	-628472.800
6000	0.005323	0.006366	0.003286	0.000831	421.950351	729.744963	-628277.739
6020	0.005088	0.006571	0.003184	0.000830	451.273590	747.922765	-628365.310
6040	0.005032	0.006727	0.003159	0.000850	445.726755	740.788195	-628479.356
6060	0.004833	0.006591	0.003170	0.000811	447.042112	782.288636	-628345.306
6080	0.004674	0.006639	0.003290	0.000809	428.061468	705.137110	-628510.712
6100	0.004619	0.006609	0.003220	0.000824	399.759697	710.633065	-628316.643
6120	0.005032	0.006680	0.003174	0.000831	378.825369	736.453406	-628511.685
6140	0.004942	0.006658	0.003200	0.000824	422.336630	736.848891	-628296.400
6160	0.005057	0.006978	0.003258	0.000821	467.027359	675.179637	-628349.779
6180	0.004817	0.006268	0.003217	0.000803	510.233401	706.642039	-628431.129
6200	0.004779	0.006490	0.003042	0.000814	481.064190	713.665786	-628286.087
6220	0.005338	0.006537	0.003074	0.000859	482.314566	698.003403	-628456.078
6240	0.004849	0.006775	0.003302	0.000831	482.413194	723.005323	-628256.550
6260	0.005000	0.006803	0.003154	0.000868	431.666483	680.208442	-628446.871
6280	0.004929	0.006729	0.003105	0.000824	460.327046	734.160093	-628395.079
6300	0.004990	0.006403	0.003198	0.000823	399.985758	682.532672	-628364.121
6320	0.005042	0.006468	0.003225	0.000806	382.996937	658.147692	-628305.681
6340	0.004937	0.006681	0.003163	0.000785	395.766830	721.361378	-628344.650
6360	0.004986	0.006983	0.003297	0.000792	372.862053	664.436621	-628380.427
6380	0.005032	0.006737	0.003183	0.000766	349.651283	665.125697	-628455.057
6400	0.005285	0.007451	0.003128	0.000795	342.506120	620.935932	-628597.326
6420	0.005086	0.007429	0.003145	0.000800	337.002753	655.132129	-628499.563
6440	0.004884	0.007224	0.003173	0.000790	338.381615	698.141456	-628472.120
6460	0.004738	0.007194	0.003326	0.000740	379.335396	790.552181	-628473.500
6480	0.004714	0.007601	0.003457	0.000746	360.202909	735.045230	-628424.325
6500	0.004495	0.007389	0.003345	0.000718	381.023579	765.988204	-628243.840
6520	0.004614	0.007358	0.003386	0.000735	381.029178	744.764743	-628401.581
6540	0.004825	0.007515	0.003293	0.000748	344.884762	707.597072	-628500.671
6560	0.004645	0.007705	0.003472	0.000731	360.063056	703.022753	-628350.625
6580	0.004824	0.007470	0.003278	0.000717	358.052839	791.034779	-628433.583
6600	0.005094	0.007226	0.003317	0.000709	359.174413	707.920037	-628388.841
6620	0.005014	0.007732	0.003305	0.000728	354.534514	683.957864	-628480.655
6640	0.004857	0.007314	0.003168	0.000712	325.613730	727.079564	-628432.858
6660	0.005057	0.007168	0.003132	0.000749	322.631934	666.746838	-628353.297
6680	0.004966	0.006863	0.003272	0.000730	326.778213	668.417151	-628372.942
6700	0.005330	0.007155	0.003205	0.000754	318.966551	650.691423	-628471.186
6720	0.005281	0.007183	0.003223	0.000739	324.325045	706.751550	-628545.865
6740	0.004880	0.007353	0.003221	0.000733	318.102088	624.924182	-628521.108
6760	0.004967	0.006951	0.003344	0.000716	351.486540	667.796025	-628526.263
6780	0.005294	0.006976	0.003298	0.000739	333.261234	680.659942	-628487.523
6800	0.005267	0.007083	0.003441	0.000741	328.641679	609.553928	-628495.107
6820	0.004933	0.007266	0.003483	0.000707	330.185221	703.316869	-628355.510
6840	0.005002	0.006817	0.003289	0.000717	334.042711	782.895273	-628319.605
6860	0.005091	0.007431	0.003316	0.000739	314.885284	747.606877	-628535.718
6880	0.004843	0.007378	0.003333	0.000723	327.209543	706.643784	-628435.951
6900	0.005231	0.007212	0.003370	0.000775	310.435031	654.869396	-628415.579
6920	0.004955	0.006805	0.003202	0.000748	340.753860	702.588655	-628515.615
6940	0.005276	0.007589	0.003262	0.000774	343.102940	683.801353	-628544.519
6960	0.004904	0.006919	0.003411	0.000740	329.217163	790.046286	-628415.793
6980	0.004998	0.007244	0.003302	0.000751	343.311794	725.459892	-628421.645
7000	0.004907	0.007308	0.003250	0.000737	323.736004	778.157494	-628478.898
7020	0.004925	0.007343	0.003313	0.000738	358.579072	716.097373	-628483.346
7040	0.005248	0.007539	0.003282	0.000741	314.432579	738.147172	-628433.888
7060	0.004529	0.007204	0.003335	0.000686	329.690808	727.252639	-628176.887
7080	0.004948	0.007342	0.003343	0.000725	351.678720	784.922727	-628517.435
7100	0.004880	0.006855	0.003207	0.000724	330.359333	736.099683	-628425.776
7120	0.004856	0.007435	0.003193	0.000751	330.482320	677.902815	-628418.180
