Gen	theta:1_a1:ajan_a1	theta:1_b1:ajan_b1	theta:2_a1:alas_a1	theta:2_b1:alas_b1	theta:3_a1:R_a1	theta:3_b1:R_b1	W:1->2_a1:ajan->alas_a1	W:1->2_b1:ajan->alas_b1	W:2->1_a1:alas->ajan_a1	W:2->1_b1:alas->ajan_b1
270400	8500.7	60.11046	6743.3	44.83773	11058.8	38.32210	3968.0	5.09	881.0	6.32
270420	8409.9	62.32230	6598.7	46.74954	11294.7	37.60566	4029.0	5.27	842.0	6.55
270440	8241.2	64.03002	6517.7	46.69701	11544.7	38.82140	3948.0	5.26	779.0	6.61
270460	8244.2	63.49657	6641.6	46.43267	11417.8	39.62195	4037.0	5.25	926.0	6.56
270480	8163.1	62.04732	6475.7	46.18446	11664.8	40.41635	4130.0	5.15	969.0	6.42
270500	8307.8	60.57378	6399.3	50.13765	11596.6	38.24967	3982.0	5.44	996.0	6.37
270520	8134.0	61.21136	6560.9	48.10077	11608.6	38.13356	3864.0	5.30	947.0	6.40
270540	7893.1	59.95616	6816.3	44.83213	11593.7	38.90259	3875.0	5.01	1025.0	6.22
270560	7992.2	61.75462	7040.1	45.34736	11270.8	39.93707	3758.0	5.14	978.0	6.42
270580	7872.1	60.46021	7076.3	47.02802	11354.7	37.76964	3773.0	5.28	1257.0	6.39
270600	7987.8	58.32773	6985.4	47.21394	11329.7	37.57059	3717.0	5.28	1201.0	6.25
270620	7827.1	59.91998	6888.7	49.27008	11587.8	40.02385	3555.0	5.40	1148.0	6.32
270640	7763.4	61.80465	7042.6	49.35682	11497.7	39.31187	3417.0	5.49	1087.0	6.50
270660	7638.4	60.77422	7098.0	44.59917	11566.7	39.30235	3566.0	5.06	1069.0	6.29
270680	8092.0	60.78614	6743.7	48.30494	11467.8	39.91932	3738.0	5.36	968.0	6.39
270700	8027.2	62.61032	6705.8	48.25458	11570.8	40.62797	3877.0	5.34	1027.0	6.50
270720	7773.2	60.62665	6971.5	48.22327	11558.8	40.70913	3346.0	5.34	947.0	6.36
270740	7499.4	59.85426	6963.3	46.15207	11840.7	40.57516	3365.0	5.10	967.0	6.15
270760	7750.0	57.71074	6733.6	46.84796	11819.8	41.70155	3284.0	5.12	795.0	6.02
270780	8034.6	56.53893	6718.8	48.84605	11549.7	39.07572	3241.0	5.30	735.0	6.05
270800	7663.9	56.41775	6823.7	49.04470	11815.8	41.10048	3119.0	5.29	889.0	5.99
270820	7481.1	57.41540	6806.0	50.94410	12016.6	39.76716	3106.0	5.44	1100.0	6.06
270840	7598.0	57.47509	6823.8	49.31549	11881.7	39.92633	3249.0	5.32	1024.0	6.07
270860	7561.2	59.00102	6821.9	50.33817	11920.7	40.43557	3357.0	5.42	1195.0	6.17
270880	7474.2	58.37430	7047.6	49.53275	11781.7	40.17737	3111.0	5.36	1019.0	6.15
270900	7338.1	56.37378	7081.4	48.20325	11883.8	42.05988	3064.0	5.20	1118.0	5.89
270920	7184.3	56.84928	7085.4	47.74278	12033.8	41.98997	3008.0	5.15	1084.0	5.92
270940	7300.5	59.75758	7119.6	50.01194	11883.8	40.95848	3110.0	5.45	1137.0	6.28
270960	7298.5	59.28674	7330.4	49.06311	11674.8	40.71042	2938.0	5.39	1037.0	6.26
270980	7463.4	59.42357	6817.6	47.65843	12022.7	40.70997	3611.0	5.20	1295.0	6.12
271000	7587.0	57.33832	7242.1	45.93848	11473.7	38.20707	3426.0	5.11	1236.0	6.08
271020	7846.1	60.29258	6969.7	50.01369	11487.7	39.28957	3653.0	5.52	1336.0	6.40
271040	7977.3	52.93825	7105.6	49.64692	11219.9	40.16369	3401.0	5.40	1452.0	5.87
271060	7513.4	50.68488	7378.3	49.11023	11410.9	41.16025	3122.0	5.26	1670.0	5.60
271080	7409.2	57.29490	7319.7	52.51257	11574.7	38.61503	3085.0	5.66	1453.0	6.21
271100	7602.3	60.05376	7387.4	49.86862	11313.6	36.52635	3234.0	5.59	1313.0	6.46
271120	7938.7	56.12003	7159.3	47.48381	11204.6	36.90546	3434.0	5.30	1186.0	6.10
271140	8103.0	61.05045	6992.0	52.08463	11208.7	38.12778	3551.0	5.77	1130.0	6.63
271160	7955.0	59.24563	7299.3	48.55447	11048.7	37.19421	3463.0	5.48	1275.0	6.41
271180	7845.1	60.19224	7215.3	47.94624	11242.7	37.85464	3438.0	5.39	1149.0	6.41
271200	7863.1	59.88599	7063.7	50.63057	11376.6	37.59604	3466.0	5.56	1189.0	6.40
271220	7597.9	55.74051	6911.7	49.61819	11793.7	39.10604	3423.0	5.33	1393.0	5.98
271240	7898.8	57.66315	7115.8	51.68680	11288.6	37.34365	3429.0	5.67	1364.0	6.34
271260	7849.9	57.81367	7037.1	53.41969	11416.5	35.26327	3430.0	5.76	1519.0	6.31
271280	7802.8	56.47249	7387.6	51.46778	11112.6	36.71236	3306.0	5.66	1578.0	6.23
271300	7778.0	58.55739	7456.6	52.53734	11068.7	37.70692	3150.0	5.82	1418.0	6.45
271320	7753.8	56.01927	7696.3	50.70952	10852.6	35.14947	2998.0	5.65	1413.0	6.25
271340	7491.2	57.95783	7472.5	51.48564	11339.7	38.04258	2971.0	5.65	1373.0	6.25
271360	7637.2	59.50827	7332.5	50.74585	11333.8	39.13891	3241.0	5.61	1331.0	6.40
271380	7357.1	56.01492	7205.5	49.44329	11740.7	39.99270	3309.0	5.36	1563.0	6.01
271400	7620.9	56.13624	7403.4	50.24618	11278.8	39.47888	3295.0	5.54	1630.0	6.13
271420	7772.0	58.64798	7507.2	48.56188	11023.7	37.09898	3473.0	5.49	1572.0	6.36
271440	7689.8	56.11692	7506.3	49.89678	11106.7	37.19741	3331.0	5.52	1596.0	6.19
271460	7548.0	56.91979	7477.2	48.54162	11277.7	37.56340	3225.0	5.40	1489.0	6.13
271480	7582.8	55.46373	7392.3	48.95828	11327.7	38.40086	3379.0	5.36	1624.0	6.02
271500	7490.1	56.86036	7264.6	50.94824	11548.8	39.74999	3103.0	5.54	1455.0	6.13
271520	7536.8	55.10471	6853.2	52.80670	11913.7	40.06376	3215.0	5.56	1363.0	5.97
271540	7750.5	53.41676	7042.1	53.81733	11510.7	38.61642	3081.0	5.71	1427.0	5.94
271560	7824.2	51.09615	6849.1	51.99536	11629.9	41.47044	3008.0	5.48	1286.0	5.69
271580	7326.9	53.96549	6836.1	52.41783	12140.9	43.85856	3094.0	5.43	1368.0	5.78
271600	7473.1	56.71570	6907.7	48.91118	11922.8	41.53530	3379.0	5.27	1385.0	5.95
271620	7422.2	57.19358	6890.7	48.81070	11990.8	41.28603	3319.0	5.26	1281.0	5.99
271640	7178.0	53.55481	7251.5	49.52232	11873.7	39.55394	2975.0	5.25	1403.0	5.73
271660	7458.0	56.06583	6810.1	51.89702	12035.7	40.73638	3380.0	5.49	1468.0	5.95
271680	7846.4	52.89153	6695.8	48.82989	11760.8	41.47634	3567.0	5.19	1353.0	5.69
271700	7770.6	54.20628	6727.8	49.10275	11804.8	41.55400	3492.0	5.22	1338.0	5.80
271720	7456.1	56.88499	6708.1	50.87303	12139.7	41.12331	3383.0	5.40	1391.0	5.97
271740	7835.7	56.12411	7028.6	49.51673	11438.7	39.19622	3421.0	5.42	1354.0	6.09
271760	7599.1	57.87818	7158.2	46.39890	11545.8	40.42026	3615.0	5.16	1420.0	6.09
271780	7846.8	56.58944	7239.4	48.60910	11216.7	37.98554	3438.0	5.41	1381.0	6.14
271800	7963.7	56.36807	7205.5	49.44654	11133.8	38.75769	3522.0	5.47	1399.0	6.18
271820	7402.4	59.42980	6966.6	48.47587	11934.8	41.62804	3465.0	5.26	1333.0	6.17
271840	7832.0	58.63109	6687.8	48.92904	11783.8	40.87426	3889.0	5.32	1477.0	6.13
271860	7767.0	58.09659	6988.8	51.03647	11547.7	39.43845	3668.0	5.54	1510.0	6.26
271880	7957.7	56.42685	6974.6	49.12411	11370.7	38.08703	3595.0	5.37	1356.0	6.07
271900	7846.8	56.55373	7266.2	47.60799	11189.7	38.31519	3399.0	5.31	1304.0	6.09
271920	7830.0	58.50379	7265.4	49.38864	11207.7	37.36906	3362.0	5.48	1255.0	6.31
271940	7812.0	58.34885	7292.3	47.94455	11198.8	38.68834	3331.0	5.36	1181.0	6.26
271960	7819.0	58.77448	6926.0	51.75273	11558.7	38.63666	3312.0	5.60	1143.0	6.28
271980	7828.8	56.51655	7197.4	48.36812	11276.7	38.02779	3320.0	5.37	1181.0	6.15
272000	7802.6	54.66205	7041.4	47.24880	11458.8	40.22685	3369.0	5.21	1270.0	5.89
272020	8226.3	54.49932	6574.2	51.27785	11502.7	39.14814	3597.0	5.50	1249.0	5.99
272040	8283.3	54.48452	6364.5	51.73880	11655.8	41.09845	3723.0	5.48	1142.0	5.94
272060	7788.9	57.20319	6479.1	49.48240	12035.8	42.23915	3584.0	5.28	1125.0	5.99
272080	7869.8	56.92626	6733.1	51.14852	11700.8	40.58157	3547.0	5.48	1322.0	6.10
272100	7627.2	58.83288	6753.9	49.81844	11922.8	41.99348	3597.0	5.34	1302.0	6.14
272120	7433.4	59.73639	6691.9	49.58827	12178.6	39.96120	3662.0	5.31	1325.0	6.16
272140	7480.1	57.23112	6861.9	50.25980	11961.8	42.22947	3449.0	5.38	1379.0	6.06
272160	7922.7	56.64889	6719.0	50.70992	11661.7	40.05358	3675.0	5.47	1434.0	6.08
272180	7702.7	55.12313	6828.9	50.14175	11771.7	39.83181	3504.0	5.34	1368.0	5.92
272200	7493.7	53.81942	7008.8	50.51640	11800.8	40.75896	3273.0	5.33	1458.0	5.79
272220	7722.7	55.34577	6835.1	51.89276	11745.8	41.33740	3406.0	5.50	1410.0	5.98
272240	7757.5	53.43868	6799.7	48.17333	11745.8	41.77954	3287.0	5.17	1146.0	5.75
272260	7601.0	56.63788	6879.2	53.40622	11823.8	41.46903	3066.0	5.65	1172.0	6.11
272280	7606.0	57.01918	7123.0	53.81470	11574.6	37.37689	3001.0	5.74	1226.0	6.22
272300	7367.3	58.17758	7008.1	53.04710	11928.6	39.47155	2932.0	5.65	1182.0	6.21
272320	7494.9	55.41149	7257.4	49.37162	11550.8	41.08696	3080.0	5.38	1275.0	5.99
272340	7350.2	57.42260	7094.9	51.92329	11858.6	38.82857	3015.0	5.53	1242.0	6.13
272360	7416.8	63.36336	6729.1	51.08646	12158.7	40.98769	3437.0	5.53	1118.0	6.51
272380	7090.3	55.82010	6988.6	48.81813	12224.8	42.22047	2849.0	5.21	1104.0	5.83
272400	7429.1	56.38598	6646.2	51.12067	12228.7	41.29425	3074.0	5.34	1019.0	5.89
272420	7295.0	54.66300	6970.6	48.99609	12037.8	42.50522	2917.0	5.20	1090.0	5.75
272440	7634.6	53.01518	6638.2	51.55029	12030.8	42.28385	3112.0	5.35	1213.0	5.68
272460	7500.9	55.10769	6812.8	49.73131	11989.8	41.69488	3062.0	5.25	1090.0	5.81
272480	7615.1	58.32480	6615.2	50.99308	12073.7	40.74483	3321.0	5.40	978.0	6.12
272500	7584.6	53.03453	6832.7	48.48177	11885.8	41.84147	3096.0	5.15	1024.0	5.69
272520	7587.8	54.88259	6803.1	52.08197	11912.9	42.58105	2874.0	5.46	1017.0	5.88
272540	7290.9	54.17123	6685.1	50.86275	12328.0	45.48865	3096.0	5.30	1238.0	5.74
272560	7421.7	52.51631	6880.1	52.23733	12001.7	41.18460	2980.0	5.43	1332.0	5.70
272580	7226.9	52.96654	6935.2	53.40000	12141.6	40.21292	2842.0	5.52	1443.0	5.75
272600	7099.0	53.42954	6814.0	50.87496	12390.8	43.23467	2988.0	5.27	1352.0	5.65
272620	7248.8	52.39556	6825.2	52.71899	12229.7	41.94703	2960.0	5.42	1444.0	5.64
272640	7139.0	53.35510	6857.2	52.78988	12307.8	43.01079	3142.0	5.43	1633.0	5.70
272660	7196.9	53.47338	6915.1	53.05699	12191.8	42.09317	2859.0	5.48	1370.0	5.75
272680	7260.6	50.73147	7088.7	50.37968	11953.9	43.27087	2777.0	5.25	1319.0	5.51
272700	7764.6	54.39692	6980.8	50.50278	11557.8	40.69137	3114.0	5.41	1162.0	5.92
272720	8078.3	53.60117	6703.0	50.45725	11521.7	39.19692	3218.0	5.36	990.0	5.84
272740	7731.2	49.99350	6472.5	52.93928	12099.8	42.59680	2938.0	5.39	1106.0	5.48
272760	7445.7	52.85265	6271.1	55.66496	12587.8	44.11259	3084.0	5.55	1252.0	5.67
272780	7081.7	50.87276	6601.2	51.11014	12620.8	44.00960	3013.0	5.18	1457.0	5.38
272800	6918.1	52.71272	6892.2	53.18857	12493.8	43.26178	2778.0	5.39	1521.0	5.57
272820	6960.8	50.91504	6964.0	52.31295	12378.7	42.28955	2710.0	5.33	1527.0	5.46
272840	7229.7	51.67354	6877.3	53.94172	12196.8	42.53914	2821.0	5.50	1431.0	5.62
272860	7292.4	49.49748	6522.5	53.19260	12489.0	46.10587	2746.0	5.35	1273.0	5.36
272880	7166.1	55.09644	6553.2	58.86851	12585.8	44.70681	2541.0	5.85	1228.0	5.90
272900	6729.8	57.14569	6726.6	55.39918	12848.8	45.00218	2732.0	5.60	1317.0	5.90
272920	6905.2	53.95486	6717.2	52.47870	12681.7	42.82049	2603.0	5.33	1117.0	5.63
272940	7012.5	57.38893	6630.2	51.50524	12661.7	43.25569	2961.0	5.34	1165.0	5.88
272960	6956.7	58.32399	6606.6	54.78677	12741.8	43.88678	2853.0	5.58	1123.0	6.03
272980	7202.0	53.99004	6605.3	51.92985	12496.8	43.28067	3031.0	5.30	1179.0	5.70
273000	7365.8	53.10973	6411.3	50.28999	12526.8	44.57596	3061.0	5.14	995.0	5.55
273020	7238.2	56.27233	6446.3	50.62812	12619.8	43.72247	3090.0	5.22	980.0	5.78
273040	7237.0	54.45517	6688.2	51.68010	12378.8	43.46590	2941.0	5.31	1090.0	5.73
273060	7138.4	57.39253	6840.1	51.94176	12325.7	41.55081	2911.0	5.43	1094.0	6.00
273080	6985.8	59.18571	7074.8	51.04567	12243.7	40.90788	2961.0	5.42	1203.0	6.13
273100	7266.1	55.38131	6918.8	49.86869	12118.7	41.01141	2882.0	5.30	1042.0	5.87
273120	7320.8	53.40835	6684.1	50.90036	12298.9	44.24401	2848.0	5.29	1021.0	5.67
273140	7255.1	55.75255	6834.9	50.08105	12213.8	43.36064	2913.0	5.28	991.0	5.88
273160	7260.3	57.32531	6595.3	52.27799	12448.8	43.81841	3108.0	5.44	1048.0	5.97
273180	7123.3	55.78298	6616.4	53.17207	12564.7	42.32333	2770.0	5.44	1098.0	5.79
273200	7217.2	55.69283	6543.3	51.17991	12543.8	43.65496	2951.0	5.25	962.0	5.76
273220	7252.0	53.99047	6510.4	52.28785	12541.8	43.92312	2813.0	5.34	921.0	5.69
273240	7560.6	53.11218	6488.3	50.89024	12254.9	43.94530	2917.0	5.25	916.0	5.61
273260	7421.0	55.55512	6596.2	51.05298	12286.7	42.10353	3008.0	5.30	978.0	5.81
273280	7569.6	52.69134	6474.0	48.85201	12259.8	43.52437	3140.0	5.07	916.0	5.54
273300	7630.5	52.48519	6344.6	52.05177	12328.9	45.03402	2992.0	5.33	970.0	5.61
273320	7437.5	51.46930	6541.4	52.33204	12324.9	44.29014	2794.0	5.34	1096.0	5.53
273340	7066.1	53.46500	6796.1	51.52115	12441.8	43.73401	2628.0	5.29	1068.0	5.65
273360	6871.7	57.76926	6530.8	55.17921	12902.7	43.67890	2807.0	5.61	1164.0	5.97
273380	7156.8	51.83933	6814.9	50.19124	12331.9	45.22707	2637.0	5.18	1019.0	5.51
273400	6911.0	52.22011	6818.2	53.08769	12574.8	44.47718	2498.0	5.34	1194.0	5.53
273420	6856.2	53.55290	6726.3	53.40500	12721.8	44.81791	2529.0	5.39	1205.0	5.61
273440	7315.8	52.66173	6525.6	53.72073	12462.7	42.79474	2809.0	5.44	1101.0	5.63
273460	7045.3	55.34265	6690.1	50.82605	12568.8	43.77010	3032.0	5.23	1262.0	5.71
273480	6969.0	52.30649	6890.8	49.79791	12443.8	43.20817	2950.0	5.17	1445.0	5.52
273500	7143.8	51.92355	7118.6	50.16317	12040.8	42.68232	2925.0	5.25	1489.0	5.56
273520	7128.0	53.26605	6825.2	52.81397	12350.7	41.75003	2954.0	5.42	1419.0	5.69
273540	7150.9	52.59759	6947.8	50.47508	12204.8	43.33427	2998.0	5.25	1468.0	5.59
273560	7007.5	57.26109	7029.7	49.73835	12266.8	42.97142	3034.0	5.26	1298.0	5.92
273580	7038.6	58.14971	7314.4	49.07724	11950.8	41.31760	3071.0	5.34	1486.0	6.08
273600	7156.3	56.07395	7160.5	49.58228	11986.8	41.40277	3145.0	5.29	1485.0	5.91
273620	7318.9	54.21476	7249.5	50.03008	11734.7	39.78724	2966.0	5.36	1418.0	5.82
273640	7222.4	57.42482	7127.0	53.86274	11954.7	40.81349	2985.0	5.66	1441.0	6.12
273660	7302.9	54.29882	7204.7	51.67751	11795.8	41.22012	3098.0	5.48	1611.0	5.87
273680	7602.6	53.24276	7220.8	52.32146	11479.7	39.28104	3091.0	5.61	1572.0	5.91
273700	7506.8	54.72786	7167.4	48.82290	11628.7	39.03763	2973.0	5.30	1184.0	5.89
273720	7422.3	58.10282	7211.3	47.67704	11669.6	38.44341	3087.0	5.24	1069.0	6.12
273740	7515.2	58.53236	7022.6	49.57437	11765.8	41.38693	3303.0	5.39	1181.0	6.18
273760	7941.8	57.35123	6814.8	49.56804	11546.8	39.93134	3688.0	5.40	1297.0	6.14
273780	8019.3	53.17809	6890.6	48.59772	11392.9	40.62062	3636.0	5.27	1470.0	5.83
273800	8008.5	55.18381	6878.5	47.51976	11415.8	39.49487	3596.0	5.21	1281.0	5.92
273820	7842.6	55.24083	7044.4	47.20565	11415.8	40.35893	3373.0	5.18	1175.0	5.93
273840	7709.9	56.91308	6965.4	47.46764	11627.8	40.06964	3508.0	5.20	1225.0	6.04
273860	7765.6	54.38766	6768.7	48.22223	11768.8	41.34228	3347.0	5.16	1117.0	5.78
273880	7947.5	54.29372	6709.0	49.93598	11646.7	39.40535	3382.0	5.33	1105.0	5.88
273900	7964.7	56.99013	6568.6	54.53884	11770.7	39.22454	3409.0	5.76	1172.0	6.21
273920	7911.6	55.34514	6684.3	52.24950	11707.7	40.00947	3333.0	5.54	1263.0	5.99
273940	7648.2	49.57108	6870.2	53.31006	11784.8	41.87328	2853.0	5.49	1360.0	5.54
273960	7524.7	53.24643	6643.7	56.01935	12135.8	42.58641	3020.0	5.70	1430.0	5.80
273980	7636.5	52.14874	6888.1	52.32801	11778.9	42.17166	2973.0	5.46	1314.0	5.72
274000	7558.8	54.43966	7030.9	51.72428	11713.7	40.03885	3154.0	5.47	1415.0	5.90
274020	7349.0	55.21176	6598.4	53.19591	12356.7	42.39843	3286.0	5.45	1418.0	5.81
274040	7200.2	55.87838	6981.8	50.89287	12121.8	42.21609	3032.0	5.36	1342.0	5.89
274060	7337.8	53.37090	6943.0	52.00191	12022.7	40.98568	2939.0	5.45	1333.0	5.77
274080	7271.9	53.33868	7125.7	50.79340	11905.9	42.48658	2892.0	5.37	1422.0	5.74
274100	7069.8	50.97373	7096.0	53.64811	12137.8	42.91078	2680.0	5.49	1568.0	5.57
274120	7356.8	53.37181	7370.9	54.05247	11575.6	38.29109	2614.0	5.69	1420.0	5.89
274140	7598.7	54.31501	7248.5	49.85823	11455.8	40.56389	2976.0	5.42	1271.0	5.94
274160	7872.8	57.45864	7059.7	50.21286	11370.6	37.51574	3300.0	5.53	1192.0	6.24
274180	7723.9	57.46294	6987.8	50.26738	11591.7	39.58193	3360.0	5.46	1238.0	6.16
274200	7847.9	57.91036	6734.0	50.32362	11721.7	39.63020	3529.0	5.43	1167.0	6.16
274220	7783.1	59.57585	6907.5	56.56978	11613.6	38.11171	3208.0	5.99	1313.0	6.46
274240	7828.4	52.80992	6974.8	50.88331	11499.8	39.58862	3050.0	5.43	1202.0	5.81
274260	7573.9	55.75449	6810.5	55.08015	11919.8	41.06573	3083.0	5.74	1311.0	6.07
274280	7557.7	53.92535	6765.9	49.57894	11979.8	41.92938	3442.0	5.25	1460.0	5.75
274300	7639.7	54.78930	6848.7	49.09746	11814.7	40.55217	3663.0	5.26	1545.0	5.86
274320	7615.7	54.13529	6983.8	50.81777	11703.7	39.63944	3384.0	5.41	1582.0	5.83
274340	7344.7	52.13329	7064.9	51.97518	11893.9	43.29825	3261.0	5.44	1766.0	5.68
274360	7391.6	52.20203	7252.7	51.50394	11658.7	39.58330	3123.0	5.46	1734.0	5.75
274380	7254.6	50.97803	7254.9	53.15960	11793.9	42.51858	2987.0	5.53	1839.0	5.63
274400	7557.5	52.33635	6828.4	54.87207	11917.8	42.26358	3297.0	5.64	1792.0	5.74
274420	7665.2	49.75777	7069.1	54.36092	11568.8	40.70717	3366.0	5.61	2040.0	5.60
274440	7658.1	48.44395	7107.1	54.56340	11537.8	40.17030	3061.0	5.64	1856.0	5.54
274460	7299.6	50.67609	7176.2	55.34473	11827.8	40.80379	3334.0	5.71	2282.0	5.69
274480	7313.8	52.95985	7556.8	55.02373	11432.8	39.54898	3182.0	5.85	2268.0	5.93
274500	7606.6	53.50828	7345.7	52.70922	11350.6	37.46176	3582.0	5.67	2174.0	5.96
274520	7647.3	50.22745	7714.3	51.26103	10940.8	38.88875	3336.0	5.58	2218.0	5.76
274540	7523.6	52.46966	7705.6	53.57943	11073.8	38.39071	3226.0	5.77	2190.0	5.94
274560	7763.3	51.33574	7509.7	53.06908	11029.7	37.51627	3370.0	5.73	2186.0	5.90
274580	7582.3	50.56180	7578.8	55.26600	11141.7	38.20035	3225.0	5.89	2219.0	5.88
274600	7422.2	48.04722	7715.9	57.36903	11164.7	37.65220	3041.0	5.98	2522.0	5.65
274620	7315.9	53.61183	7629.0	56.85147	11358.7	37.97440	3211.0	6.00	2343.0	6.06
274640	7437.5	51.01585	7720.8	56.32544	11144.7	38.18920	3059.0	5.98	2332.0	5.87
274660	7594.1	48.08878	7878.5	54.63535	10829.7	36.91069	3117.0	5.83	2433.0	5.65
274680	7701.0	47.83957	7809.7	55.80317	10791.7	36.80085	3031.0	5.98	2290.0	5.72
274700	7895.2	51.08230	7852.9	57.61153	10554.8	37.10951	3350.0	6.22	2486.0	6.10
274720	7730.9	47.74097	7553.2	58.69033	11018.7	36.98900	3250.0	6.09	2493.0	5.70
274740	7567.0	47.66021	7890.8	56.82245	10844.6	35.81160	3361.0	6.02	2830.0	5.69
274760	7748.3	50.93151	7357.0	55.65054	11197.7	37.76259	3746.0	5.88	2636.0	5.85
274780	7836.0	48.62681	7340.1	55.71150	11126.7	37.01008	3709.0	5.83	2584.0	5.66
274800	7678.2	49.52092	7567.8	54.52836	11056.7	37.76245	3381.0	5.79	2460.0	5.71
274820	7780.4	52.37671	7284.2	56.51674	11238.6	36.06628	3399.0	5.95	2089.0	6.00
274840	7604.3	50.79599	7392.3	57.79876	11306.7	38.21411	3020.0	6.05	2058.0	5.87
274860	7548.2	48.62026	7465.4	59.55511	11289.7	37.75998	3111.0	6.10	2384.0	5.71
274880	7422.3	49.33803	7450.6	61.12238	11430.7	38.78045	2835.0	6.25	2333.0	5.78
274900	7534.0	46.79026	7342.3	57.55051	11426.6	37.75023	2812.0	5.87	2094.0	5.49
274920	7281.1	46.57932	7288.3	57.14831	11733.8	40.46638	2700.0	5.79	2107.0	5.39
274940	7075.6	49.53958	7328.3	57.75014	11899.7	40.12065	2652.0	5.83	1935.0	5.60
274960	6880.5	47.71489	7624.8	55.37285	11797.8	41.12391	2417.0	5.61	2008.0	5.37
274980	7036.2	45.57510	7481.2	58.07064	11785.8	40.61867	2280.0	5.83	2100.0	5.28
275000	7042.1	45.03208	7347.2	57.22101	11913.8	41.06323	2409.0	5.72	2089.0	5.21
275020	6753.5	46.30931	7677.3	60.61087	11872.7	40.70251	2042.0	6.01	2174.0	5.37
275040	7084.1	44.83724	7591.2	58.64177	11627.7	39.25809	2422.0	5.86	2276.0	5.26
275060	7005.3	46.24169	7595.5	61.47051	11702.6	38.21105	2416.0	6.14	2429.0	5.44
275080	6981.4	47.42513	7471.4	59.43367	11850.7	40.18750	2441.0	5.94	2223.0	5.43
275100	6841.2	44.64625	7611.8	55.43997	11849.9	43.24208	2403.0	5.56	2297.0	5.13
275120	6957.5	47.75023	7466.1	57.12972	11879.8	41.49161	2629.0	5.78	2325.0	5.44
275140	6752.9	50.24899	7503.3	59.13343	12047.7	40.36078	2593.0	5.94	2267.0	5.64
275160	7039.5	48.36974	7267.2	56.77060	11996.8	42.26075	2831.0	5.73	2266.0	5.45
275180	6918.5	48.01270	7072.6	58.06820	12312.7	42.33700	2568.0	5.75	2017.0	5.40
275200	6991.4	46.90735	6814.8	58.25463	12497.7	42.57455	2553.0	5.65	1958.0	5.24
275220	6690.6	47.14784	6982.1	61.95417	12631.8	44.71464	2221.0	5.91	2055.0	5.27
275240	6680.5	46.32408	7059.9	61.17642	12563.8	44.17278	2319.0	5.87	2216.0	5.21
275260	6723.2	43.38510	6873.8	58.48959	12706.9	46.24753	2379.0	5.55	2224.0	4.90
275280	6954.0	43.16254	7276.6	59.81362	12072.8	42.09319	2417.0	5.79	2328.0	5.03
275300	6813.1	43.23559	7357.2	56.86493	12132.8	42.18920	2377.0	5.60	2296.0	5.01
275320	6524.0	49.20280	7141.1	63.57917	12639.8	44.78219	2282.0	6.09	2204.0	5.51
275340	6845.9	50.13433	7325.4	58.63309	12132.8	42.50167	2436.0	5.87	2019.0	5.58
275360	6803.5	46.67572	7251.7	60.51754	12248.9	43.68591	1921.0	5.92	1814.0	5.33
275380	6665.6	46.68572	7335.3	57.81551	12302.7	40.88482	2177.0	5.66	1990.0	5.23
275400	6953.3	46.05437	7208.4	57.59488	12141.8	42.23398	2361.0	5.70	1957.0	5.24
275420	6992.4	46.96706	7196.7	60.15313	12114.7	40.81634	2366.0	5.92	2034.0	5.37
275440	7253.1	46.13735	7222.9	62.21284	11827.7	39.75956	2406.0	6.13	2084.0	5.42
275460	6957.6	48.33481	7558.2	58.97889	11787.7	39.47335	2620.0	5.97	2346.0	5.54
275480	7051.7	50.51095	7467.3	58.44416	11784.8	41.58925	2529.0	5.96	2014.0	5.72
275500	7042.3	46.37653	7387.6	60.93615	11873.8	41.05845	2545.0	6.04	2307.0	5.41
275520	6845.2	44.48822	7600.4	61.10166	11857.9	43.18540	2272.0	6.01	2470.0	5.24
275540	6816.5	46.99534	7986.3	62.70368	11500.7	39.22021	2106.0	6.36	2525.0	5.57
275560	6662.8	48.58746	7882.5	63.59378	11758.7	39.64267	2296.0	6.34	2610.0	5.66
275580	6731.7	47.63233	7978.2	61.50569	11593.6	38.37511	2453.0	6.22	2731.0	5.58
275600	6695.1	42.94188	7586.1	57.80503	12021.7	40.33929	2424.0	5.66	2593.0	4.99
275620	6604.4	44.38918	7454.4	59.23902	12244.7	42.03604	2179.0	5.80	2452.0	5.10
275640	6584.3	44.04014	7578.3	59.85019	12140.7	40.77194	2286.0	5.85	2670.0	5.10
275660	6746.3	45.08125	7572.5	61.99887	11984.9	43.06538	2458.0	6.06	2687.0	5.28
275680	6851.2	44.28971	8041.1	61.49719	11410.7	38.76872	2261.0	6.17	2815.0	5.30
275700	6736.3	45.04422	8275.1	63.32235	11291.7	38.02395	2230.0	6.34	2895.0	5.41
275720	7186.9	43.71563	7895.5	63.80221	11220.5	35.56093	2234.0	6.37	2509.0	5.37
275740	7029.1	44.43225	7680.7	64.25441	11593.6	37.69156	2046.0	6.35	2394.0	5.36
275760	6977.2	45.74596	7813.4	62.95756	11512.6	37.49524	2205.0	6.29	2427.0	5.46
275780	6982.2	45.81785	7664.5	61.99926	11656.6	37.81112	2602.0	6.13	2634.0	5.42
275800	7196.3	47.63912	7480.9	64.95663	11626.7	38.93790	2754.0	6.40	2614.0	5.62
