Gen	theta:1:ajan	theta:2:alas	theta:3:R	tau:3:R	W:1->2:ajan->alas	W:2->1:alas->ajan	lnL
113380	0.006410	0.010245	0.003416	0.000548	352.959264	1457.845119	-550711.298
113400	0.006219	0.010826	0.003613	0.000560	298.556230	1514.981846	-550758.335
113420	0.006312	0.009508	0.003633	0.000535	300.457689	1562.741494	-550702.971
113440	0.006144	0.011329	0.003574	0.000561	276.173638	1445.507822	-550735.286
113460	0.006494	0.010899	0.003451	0.000564	274.520526	1390.758608	-550848.613
113480	0.006567	0.010351	0.003500	0.000575	277.713119	1296.895000	-550840.490
113500	0.006574	0.010071	0.003492	0.000576	318.048612	1338.771333	-550663.522
113520	0.006717	0.010465	0.003431	0.000584	302.026404	1292.026827	-550741.001
113540	0.006304	0.010503	0.003436	0.000572	293.177182	1373.493898	-550631.987
113560	0.006902	0.010088	0.003371	0.000584	289.193018	1303.960372	-550859.662
113580	0.006460	0.010494	0.003419	0.000594	283.993302	1397.007124	-550823.428
113600	0.006240	0.010175	0.003322	0.000613	254.301834	1367.153735	-550830.706
113620	0.005400	0.010665	0.003432	0.000604	283.371848	1493.158850	-550822.134
113640	0.005963	0.009852	0.003359	0.000622	283.400044	1460.165121	-550851.216
113660	0.006261	0.010235	0.003458	0.000604	295.942481	1529.896308	-550929.195
113680	0.006070	0.009936	0.003430	0.000571	343.321898	1715.341556	-550735.667
113700	0.006515	0.009997	0.003555	0.000572	355.101070	1551.091571	-550819.910
113720	0.006035	0.010010	0.003633	0.000577	334.960830	1425.449827	-550733.662
113740	0.006501	0.010482	0.003455	0.000608	312.710606	1449.247468	-550815.496
113760	0.006692	0.010038	0.003598	0.000574	303.252470	1574.038256	-550710.462
113780	0.006143	0.009784	0.003559	0.000566	322.313352	1674.556058	-550635.603
113800	0.006229	0.010159	0.003653	0.000595	299.667508	1538.853359	-550733.590
113820	0.006137	0.009277	0.003525	0.000587	320.180158	1502.646132	-550730.596
113840	0.006540	0.010268	0.003337	0.000600	288.888917	1572.256739	-550783.979
113860	0.006694	0.009517	0.003418	0.000605	316.800275	1594.758151	-550756.126
113880	0.006536	0.010604	0.003472	0.000619	301.019368	1584.166030	-550800.795
113900	0.006284	0.010708	0.003490	0.000607	289.724024	1497.580056	-550872.693
113920	0.005642	0.010756	0.003519	0.000600	282.291431	1474.248838	-550901.733
113940	0.005588	0.010946	0.003505	0.000578	290.013289	1473.631220	-550822.635
113960	0.005617	0.011192	0.003559	0.000569	289.294355	1485.301423	-550811.795
113980	0.005614	0.010710	0.003516	0.000577	306.362532	1379.086530	-550855.473
114000	0.006027	0.010926	0.003526	0.000586	303.061983	1386.027373	-550761.975
114020	0.006379	0.010331	0.003469	0.000595	304.912875	1442.638246	-550816.438
114040	0.006587	0.010694	0.003232	0.000581	324.504706	1683.924697	-550831.638
114060	0.005919	0.010236	0.003518	0.000571	331.512368	1642.118204	-550877.680
114080	0.005851	0.010532	0.003787	0.000540	314.582125	1583.365625	-550773.976
114100	0.005733	0.010982	0.003502	0.000530	331.416167	1657.655921	-550770.102
114120	0.006145	0.010891	0.003557	0.000534	312.903110	1579.278758	-550770.358
114140	0.006415	0.011778	0.003500	0.000567	292.564136	1432.122411	-550811.477
114160	0.006056	0.011752	0.003591	0.000549	266.914802	1559.453300	-550791.457
114180	0.005851	0.010778	0.003680	0.000529	277.009493	1653.704221	-550711.956
114200	0.006136	0.010374	0.003618	0.000523	269.999937	1524.437497	-550802.735
114220	0.006172	0.011198	0.003608	0.000555	274.489928	1451.927519	-550780.228
114240	0.006459	0.011181	0.003460	0.000547	272.114206	1356.141523	-550779.223
114260	0.006697	0.011376	0.003435	0.000556	286.168256	1458.132453	-550879.089
114280	0.006990	0.010663	0.003478	0.000561	282.826386	1398.468545	-550837.552
114300	0.006437	0.010026	0.003549	0.000548	318.621961	1481.789001	-550783.298
114320	0.006027	0.009590	0.003503	0.000546	326.750247	1562.099610	-550794.992
114340	0.006567	0.010040	0.003594	0.000551	311.982646	1433.975601	-550792.506
114360	0.006696	0.010210	0.003537	0.000548	365.545540	1453.937144	-550849.059
114380	0.006416	0.010285	0.003648	0.000545	370.086537	1438.000164	-550706.062
114400	0.006176	0.011276	0.003522	0.000561	364.960613	1462.463958	-550772.358
114420	0.006064	0.011131	0.003452	0.000560	337.919092	1426.490147	-550686.880
114440	0.005922	0.010998	0.003588	0.000578	330.682298	1409.113822	-550839.344
114460	0.006346	0.010671	0.003515	0.000565	311.572454	1522.142989	-550767.517
114480	0.006778	0.010128	0.003501	0.000535	329.042551	1392.311607	-550806.443
114500	0.006606	0.010527	0.003603	0.000544	340.960526	1408.322460	-550795.311
114520	0.007166	0.010197	0.003556	0.000556	380.018368	1346.556047	-550806.650
114540	0.007251	0.010054	0.003700	0.000550	374.912245	1323.212877	-550751.489
114560	0.007380	0.009723	0.003576	0.000564	351.565333	1333.780434	-550862.730
114580	0.006968	0.009979	0.003415	0.000579	342.535121	1296.609432	-550823.388
114600	0.007338	0.009680	0.003498	0.000594	314.021340	1209.591254	-551033.634
114620	0.007299	0.009705	0.003491	0.000596	327.143874	1197.650524	-550963.281
114640	0.006974	0.009819	0.003457	0.000594	288.350198	1336.472075	-550886.224
114660	0.007517	0.009760	0.003395	0.000602	322.322981	1207.064025	-550738.478
114680	0.006451	0.009032	0.003435	0.000605	286.693183	1200.947643	-550745.907
114700	0.006728	0.008828	0.003350	0.000597	293.835074	1244.809681	-550697.176
114720	0.007310	0.009761	0.003285	0.000619	303.589523	1134.861707	-550857.877
114740	0.006953	0.009436	0.003330	0.000584	330.059931	1115.207748	-550865.322
114760	0.007833	0.009845	0.003512	0.000596	321.417983	1182.793818	-550688.012
114780	0.007450	0.009632	0.003341	0.000585	338.856317	1196.617101	-550821.332
114800	0.006984	0.010054	0.003370	0.000601	305.743849	1173.164626	-550932.929
114820	0.007137	0.009981	0.003509	0.000590	333.658969	1193.893960	-550744.429
114840	0.007019	0.010445	0.003514	0.000585	346.245534	1254.384412	-550809.700
114860	0.006770	0.010315	0.003420	0.000568	334.386016	1386.696462	-550838.591
114880	0.006340	0.010121	0.003531	0.000562	313.819194	1368.407185	-550820.284
114900	0.006676	0.009415	0.003718	0.000564	285.728908	1440.746684	-550734.237
114920	0.006240	0.010101	0.003646	0.000558	317.118601	1368.630519	-550635.921
114940	0.006250	0.009707	0.003589	0.000573	262.265739	1380.199499	-550845.341
114960	0.006443	0.009912	0.003581	0.000570	242.427413	1495.933898	-550713.879
114980	0.006113	0.009851	0.003604	0.000576	261.753123	1466.519905	-550728.946
115000	0.006052	0.010078	0.003459	0.000560	261.420291	1558.428632	-550833.578
115020	0.005532	0.010494	0.003653	0.000564	221.148553	1418.840967	-550660.631
115040	0.005930	0.011378	0.003646	0.000574	224.526497	1469.661840	-550709.916
115060	0.006153	0.010971	0.003519	0.000561	257.434541	1415.150597	-550803.207
115080	0.006182	0.011812	0.003428	0.000577	238.048951	1431.787182	-550794.207
115100	0.006541	0.011828	0.003488	0.000581	224.464541	1406.215197	-550845.863
115120	0.006331	0.011012	0.003480	0.000547	282.627871	1477.092266	-550818.466
115140	0.006698	0.010948	0.003441	0.000563	255.195990	1436.920866	-550944.529
115160	0.006170	0.010583	0.003521	0.000539	271.221708	1489.866822	-550706.221
115180	0.006489	0.010274	0.003672	0.000553	245.256154	1444.435746	-550821.076
115200	0.006594	0.010538	0.003582	0.000562	268.230430	1400.933244	-550744.347
115220	0.006550	0.010388	0.003543	0.000567	266.207222	1545.862997	-550724.263
115240	0.006370	0.010276	0.003499	0.000576	300.804484	1496.618286	-550804.162
115260	0.006717	0.010783	0.003537	0.000595	284.571604	1473.395276	-550807.694
115280	0.007056	0.010325	0.003378	0.000566	288.291861	1403.163610	-550829.004
115300	0.006805	0.010275	0.003601	0.000561	300.433019	1509.578605	-550807.087
115320	0.006647	0.009574	0.003482	0.000547	326.928725	1509.563319	-550771.418
115340	0.007190	0.009152	0.003533	0.000569	290.016353	1453.581252	-550734.477
115360	0.006802	0.009663	0.003577	0.000574	299.353768	1489.723848	-550756.336
115380	0.006308	0.010032	0.003652	0.000584	323.007041	1515.214993	-550844.855
115400	0.005954	0.010282	0.003548	0.000548	376.549363	1660.635809	-550730.807
115420	0.006385	0.010269	0.003628	0.000578	361.385408	1485.383932	-550699.733
115440	0.006231	0.010935	0.003606	0.000570	344.081243	1556.110603	-550753.804
115460	0.005835	0.010938	0.003596	0.000551	310.279954	1523.063307	-550749.810
115480	0.005982	0.011351	0.003478	0.000555	270.307991	1416.374457	-550898.861
115500	0.006805	0.011423	0.003365	0.000568	288.473946	1429.104659	-550834.851
115520	0.006414	0.011265	0.003504	0.000557	310.698408	1341.695044	-550985.513
115540	0.006552	0.010567	0.003534	0.000564	320.140864	1242.322258	-550863.810
115560	0.006521	0.010251	0.003534	0.000559	303.942301	1279.496285	-550745.080
115580	0.006481	0.010403	0.003675	0.000547	311.799167	1345.311543	-550746.853
115600	0.006325	0.009611	0.003661	0.000529	308.725956	1411.707227	-550763.872
115620	0.006717	0.010345	0.003554	0.000555	296.508583	1339.786683	-550622.751
115640	0.006550	0.009908	0.003493	0.000548	329.880158	1329.759659	-550783.734
115660	0.006358	0.009558	0.003482	0.000540	336.864996	1352.223223	-550706.037
115680	0.006814	0.010201	0.003490	0.000571	340.695370	1259.055839	-550874.065
115700	0.007232	0.009960	0.003530	0.000570	370.681935	1263.834986	-550792.212
115720	0.006985	0.010082	0.003528	0.000542	432.749763	1340.607335	-550782.826
115740	0.007036	0.010332	0.003434	0.000541	407.481634	1295.790604	-550859.969
115760	0.006833	0.010289	0.003518	0.000539	431.468561	1370.109309	-550777.782
115780	0.007156	0.010518	0.003549	0.000545	412.653868	1387.970388	-550789.446
115800	0.007046	0.011129	0.003647	0.000543	417.696832	1300.802555	-550674.744
115820	0.006498	0.011733	0.003576	0.000521	409.872263	1420.793851	-550706.890
115840	0.006600	0.011326	0.003592	0.000538	414.150387	1443.957220	-550753.752
115860	0.006514	0.010938	0.003621	0.000522	434.829952	1439.062091	-550673.108
115880	0.007002	0.010603	0.003689	0.000507	410.148912	1435.747222	-550872.490
115900	0.006707	0.010395	0.003609	0.000517	364.072100	1466.523139	-550786.588
115920	0.007529	0.010737	0.003629	0.000537	374.916280	1288.380090	-550823.691
115940	0.007244	0.010379	0.003443	0.000545	403.525778	1343.500224	-550831.358
115960	0.006941	0.010928	0.003440	0.000538	415.029691	1337.688077	-550854.867
115980	0.006530	0.011032	0.003602	0.000533	401.216479	1388.024933	-550673.504
116000	0.007051	0.011098	0.003578	0.000548	386.866584	1277.816120	-550803.620
116020	0.007056	0.010892	0.003599	0.000546	368.168266	1332.624632	-550768.490
116040	0.006930	0.010744	0.003600	0.000541	352.924384	1279.964186	-550872.104
116060	0.006769	0.011101	0.003582	0.000532	322.650930	1347.068520	-550839.154
116080	0.006896	0.011370	0.003591	0.000563	315.806365	1299.034222	-550880.834
116100	0.006778	0.010621	0.003565	0.000562	321.474576	1228.991045	-550737.785
116120	0.006664	0.010137	0.003425	0.000570	361.076966	1183.728723	-550789.113
116140	0.006493	0.009875	0.003668	0.000564	335.900609	1301.007341	-550737.749
116160	0.007174	0.010233	0.003602	0.000561	312.119340	1320.955832	-550880.837
116180	0.006859	0.009865	0.003634	0.000544	319.429647	1390.274447	-550789.602
116200	0.007015	0.010282	0.003491	0.000558	326.233738	1443.079980	-550739.411
116220	0.006604	0.010341	0.003571	0.000543	309.158346	1278.938450	-550815.641
116240	0.006463	0.010591	0.003480	0.000570	282.359437	1169.386115	-550831.540
116260	0.006054	0.010397	0.003556	0.000543	361.568578	1242.951297	-550721.385
116280	0.006382	0.010008	0.003480	0.000537	381.115885	1372.606929	-550679.170
116300	0.006878	0.010108	0.003600	0.000557	339.559888	1255.081059	-550789.527
116320	0.006880	0.009400	0.003592	0.000522	376.099766	1310.199247	-550771.897
116340	0.006869	0.010059	0.003645	0.000543	317.685852	1225.149111	-550732.273
116360	0.006673	0.010133	0.003546	0.000542	325.437605	1282.742260	-550690.517
116380	0.006417	0.010454	0.003580	0.000549	336.480633	1377.757081	-550791.209
116400	0.007202	0.011822	0.003487	0.000573	356.155480	1266.507384	-550757.945
116420	0.006315	0.010480	0.003726	0.000515	385.083627	1414.640683	-550675.714
116440	0.006477	0.010976	0.003385	0.000534	375.846626	1388.611662	-550769.306
116460	0.006930	0.010345	0.003584	0.000560	388.718480	1300.028278	-550828.518
116480	0.006467	0.010583	0.003612	0.000552	360.935634	1340.973558	-550745.404
116500	0.006798	0.010989	0.003513	0.000567	409.181745	1200.064980	-550825.678
116520	0.006676	0.010456	0.003445	0.000548	429.385992	1350.882131	-550764.474
116540	0.006890	0.010135	0.003620	0.000556	414.244657	1356.171992	-550752.868
116560	0.006582	0.010348	0.003459	0.000570	401.435396	1276.765593	-550803.212
116580	0.006478	0.010689	0.003543	0.000558	384.219383	1337.101222	-550819.314
116600	0.006384	0.011234	0.003556	0.000546	353.667061	1341.788266	-550850.705
116620	0.006054	0.011248	0.003642	0.000559	342.095892	1285.053526	-550692.007
116640	0.006501	0.011123	0.003516	0.000561	366.978028	1263.241619	-550843.266
116660	0.006430	0.011634	0.003489	0.000551	352.535162	1302.250137	-550780.776
116680	0.006323	0.010779	0.003455	0.000516	342.840504	1194.700744	-550778.169
116700	0.006804	0.011478	0.003602	0.000521	314.391018	1153.040577	-550796.445
116720	0.006681	0.010856	0.003765	0.000525	334.282957	1132.437979	-550844.516
116740	0.006374	0.010880	0.003631	0.000492	351.664284	1175.599347	-550742.122
116760	0.006784	0.011862	0.003622	0.000524	343.842410	1025.423751	-550728.937
116780	0.006868	0.010403	0.003730	0.000495	347.864688	1113.144609	-550687.929
116800	0.007399	0.010562	0.003679	0.000491	330.750371	1089.675903	-550692.020
116820	0.008098	0.010615	0.003718	0.000503	362.473208	903.020311	-550823.112
116840	0.007172	0.011288	0.003630	0.000494	383.521577	960.982525	-550775.670
116860	0.007551	0.010627	0.003626	0.000504	398.972527	870.480257	-550792.551
116880	0.007385	0.010002	0.003574	0.000494	384.148354	939.728749	-550793.763
116900	0.007664	0.010557	0.003575	0.000500	343.654673	918.945656	-550837.068
116920	0.008244	0.010775	0.003697	0.000489	414.118868	941.098437	-550826.956
116940	0.007877	0.011129	0.003771	0.000496	444.883494	901.823365	-550775.632
116960	0.007583	0.010542	0.003760	0.000480	434.808942	997.610063	-550828.098
116980	0.007778	0.010657	0.003470	0.000479	466.976169	910.481589	-550916.929
117000	0.008250	0.010396	0.003656	0.000505	470.654733	836.632185	-550773.676
117020	0.007450	0.010188	0.003777	0.000488	495.063119	889.113766	-550882.148
117040	0.007486	0.010445	0.003601	0.000491	482.999949	875.929117	-550869.770
117060	0.007233	0.011341	0.003561	0.000502	440.656843	832.259460	-550780.651
117080	0.006855	0.010974	0.003643	0.000515	406.798072	884.344302	-550885.725
117100	0.007083	0.011437	0.003594	0.000523	439.559787	820.470215	-550806.841
117120	0.007154	0.010968	0.003556	0.000538	415.038118	843.233775	-550927.201
117140	0.006674	0.010782	0.003632	0.000525	358.756109	923.692772	-550749.882
117160	0.007420	0.010822	0.003495	0.000541	386.794974	914.951390	-550884.518
117180	0.007410	0.010388	0.003628	0.000537	309.245123	943.287726	-550768.452
117200	0.006906	0.011107	0.003573	0.000524	306.944232	906.450894	-550741.321
117220	0.006904	0.010829	0.003696	0.000511	339.259233	890.698002	-550887.266
117240	0.007118	0.010899	0.003620	0.000521	315.907614	861.676700	-550754.577
117260	0.007577	0.011430	0.003609	0.000494	300.268227	894.493660	-550891.512
117280	0.007633	0.011448	0.003827	0.000492	310.135588	887.278081	-550846.664
117300	0.007794	0.011759	0.003596	0.000481	334.349589	904.995580	-550849.540
117320	0.007726	0.011423	0.003600	0.000470	295.091874	869.907806	-550815.532
117340	0.007623	0.011142	0.003765	0.000468	320.464383	916.167891	-550802.065
117360	0.008023	0.011480	0.003747	0.000460	330.676940	932.236378	-550861.093
117380	0.008176	0.011324	0.003740	0.000491	284.410991	840.532828	-550921.264
117400	0.008321	0.011284	0.003688	0.000478	291.523689	903.700699	-550808.949
117420	0.007488	0.012110	0.003544	0.000465	266.341211	940.910980	-550787.098
117440	0.007608	0.012073	0.003636	0.000471	250.069613	1019.102755	-550834.267
117460	0.007921	0.012468	0.003698	0.000484	219.632221	908.662386	-550756.468
117480	0.007906	0.012828	0.003723	0.000479	190.909939	937.395842	-550843.111
117500	0.007614	0.012589	0.003706	0.000470	186.510438	927.740821	-550908.577
117520	0.007510	0.012497	0.003573	0.000481	160.310117	864.921829	-550848.353
117540	0.007857	0.012331	0.003698	0.000494	178.409837	919.815666	-550867.601
117560	0.008462	0.012591	0.003468	0.000519	203.774946	807.466666	-550883.728
117580	0.008495	0.011741	0.003509	0.000494	207.666114	907.725101	-550948.550
117600	0.007952	0.011727	0.003631	0.000480	228.277920	924.072512	-550893.035
117620	0.007822	0.011525	0.003696	0.000497	199.787205	851.939534	-550846.310
117640	0.008226	0.010607	0.003711	0.000501	214.614876	908.828108	-550900.208
117660	0.008188	0.010277	0.003651	0.000510	192.367073	987.360578	-550882.889
117680	0.008108	0.009997	0.003624	0.000494	234.598547	1049.454408	-550811.220
117700	0.007973	0.010784	0.003599	0.000513	206.424072	1116.453801	-550695.081
117720	0.007375	0.010622	0.003585	0.000519	197.660358	1091.750508	-550753.995
117740	0.007460	0.011243	0.003592	0.000504	181.269729	1100.910105	-550750.026
117760	0.007227	0.011591	0.003652	0.000508	182.928533	1096.907296	-550706.732
117780	0.007024	0.011196	0.003724	0.000500	189.399132	1114.227037	-550839.888
117800	0.006755	0.011209	0.003599	0.000493	213.187949	1327.159905	-550853.637
117820	0.006875	0.011593	0.003544	0.000507	206.599869	1236.259655	-550752.845
117840	0.006923	0.011833	0.003660	0.000525	208.351566	1207.704089	-550883.250
117860	0.007075	0.011199	0.003742	0.000506	261.846955	1244.941878	-550808.359
117880	0.007016	0.010480	0.003470	0.000518	264.253241	1141.918244	-550866.475
117900	0.006836	0.011292	0.003426	0.000535	238.656916	1214.216131	-550799.248
117920	0.007627	0.011038	0.003484	0.000551	213.010462	1081.144807	-550892.094
117940	0.007007	0.011249	0.003475	0.000536	263.672271	1232.221692	-550972.309
117960	0.006851	0.011023	0.003600	0.000564	239.861856	1166.032799	-550846.469
117980	0.006821	0.010690	0.003637	0.000555	243.204288	1233.325443	-550962.239
118000	0.007089	0.010455	0.003474	0.000551	261.879940	1247.092171	-550796.307
118020	0.007163	0.010807	0.003377	0.000569	229.927695	1242.787103	-550822.177
118040	0.006950	0.010610	0.003497	0.000562	254.349751	1246.735127	-550853.240
118060	0.006795	0.011208	0.003418	0.000563	264.715543	1207.052043	-550792.068
118080	0.006585	0.011141	0.003398	0.000564	259.382369	1181.891679	-550880.575
118100	0.006597	0.011191	0.003483	0.000580	255.317451	1152.916566	-550824.318
118120	0.006915	0.010314	0.003377	0.000611	249.094891	1183.054675	-550885.910
118140	0.006822	0.009934	0.003398	0.000579	278.928348	1179.597468	-550763.894
118160	0.007081	0.010157	0.003359	0.000597	259.774174	1118.049963	-550838.328
118180	0.006982	0.009825	0.003354	0.000602	236.959271	1117.406709	-550860.249
118200	0.006444	0.009790	0.003347	0.000613	230.464224	1197.628141	-550884.054
118220	0.006502	0.009623	0.003389	0.000595	221.954449	1264.789815	-550899.477
118240	0.006512	0.009510	0.003559	0.000607	232.137385	1161.727843	-550811.049
118260	0.006595	0.009352	0.003537	0.000574	212.850216	1235.771120	-550753.815
118280	0.006926	0.009906	0.003617	0.000577	248.707774	1236.622446	-550887.175
118300	0.006579	0.009946	0.003593	0.000590	255.541421	1131.076803	-550765.594
118320	0.007019	0.010185	0.003465	0.000571	250.989193	1230.451349	-550692.376
118340	0.006837	0.010072	0.003474	0.000558	241.460213	1231.427387	-550790.711
118360	0.007276	0.009906	0.003655	0.000569	266.192512	1120.819551	-550786.302
118380	0.006664	0.009666	0.003504	0.000572	253.223746	1213.800952	-550760.896
118400	0.006511	0.010460	0.003512	0.000570	255.566393	1224.792847	-550817.063
118420	0.006840	0.010226	0.003557	0.000570	273.290685	1253.540442	-550730.346
118440	0.006673	0.009539	0.003619	0.000564	279.018893	1211.975971	-550774.345
118460	0.007246	0.010015	0.003464	0.000572	243.244150	1154.269623	-550886.943
118480	0.007161	0.010444	0.003485	0.000585	246.253684	1248.696568	-550942.437
118500	0.006734	0.009608	0.003516	0.000567	292.575167	1280.265189	-550693.988
118520	0.006991	0.010340	0.003497	0.000573	306.333458	1205.625681	-550813.703
118540	0.006616	0.010649	0.003586	0.000574	317.467214	1279.404393	-550742.507
118560	0.006521	0.010518	0.003415	0.000568	332.562766	1319.386967	-550815.331
118580	0.006876	0.010393	0.003329	0.000606	312.540775	1233.860658	-550897.124
118600	0.007725	0.009972	0.003291	0.000642	297.495654	1191.095465	-551007.100
118620	0.006384	0.009634	0.003338	0.000612	324.770270	1358.536358	-550811.549
118640	0.007139	0.009342	0.003298	0.000632	296.461228	1351.567030	-550836.039
118660	0.007005	0.009786	0.003381	0.000611	270.996410	1439.546535	-550713.721
118680	0.006593	0.009400	0.003447	0.000599	276.402347	1316.542560	-550768.000
118700	0.006534	0.009316	0.003510	0.000610	286.926675	1296.363667	-550768.082
118720	0.006580	0.010006	0.003383	0.000605	250.016481	1380.099372	-550855.805
118740	0.006251	0.010044	0.003361	0.000601	257.921165	1419.955482	-550874.219
118760	0.006498	0.010143	0.003410	0.000612	263.805437	1393.454608	-550735.406
118780	0.006299	0.010094	0.003583	0.000607	273.112399	1439.697942	-550793.775
118800	0.006716	0.010853	0.003365	0.000606	271.135433	1448.175809	-550806.106
118820	0.006487	0.009864	0.003519	0.000613	289.461777	1484.117169	-550829.849
118840	0.006023	0.009940	0.003444	0.000612	281.294623	1524.939562	-550738.886
118860	0.006143	0.010248	0.003348	0.000622	289.307686	1502.207148	-550851.766
118880	0.006651	0.010514	0.003273	0.000603	276.684922	1484.024772	-550865.850
118900	0.006459	0.010137	0.003373	0.000594	274.156057	1515.641931	-550831.138
118920	0.006321	0.010483	0.003401	0.000617	241.808934	1338.676527	-550937.366
118940	0.006471	0.009883	0.003239	0.000625	259.803642	1400.526547	-550883.251
118960	0.006922	0.009750	0.003407	0.000628	287.419064	1435.393290	-550834.781
118980	0.006636	0.009959	0.003434	0.000604	331.720021	1435.428088	-550782.693
119000	0.007293	0.010266	0.003292	0.000631	338.330386	1378.333390	-550844.223
119020	0.006178	0.010550	0.003458	0.000610	355.389331	1519.336764	-550808.090
119040	0.005583	0.009588	0.003534	0.000599	378.473829	1552.703293	-550660.334
119060	0.006033	0.009591	0.003308	0.000615	357.768358	1518.782211	-550816.818
119080	0.006190	0.009966	0.003391	0.000615	364.840255	1505.567309	-550859.068
119100	0.006150	0.009604	0.003565	0.000619	383.161516	1484.150288	-550760.926
119120	0.006946	0.009882	0.003565	0.000616	385.341066	1562.847919	-550755.185
119140	0.006333	0.009174	0.003638	0.000604	456.826910	1533.454662	-550713.075
119160	0.005929	0.009317	0.003712	0.000602	436.956046	1453.220504	-550749.425
119180	0.005929	0.009222	0.003484	0.000608	411.937126	1486.226259	-550698.890
119200	0.005713	0.009859	0.003439	0.000623	417.232154	1569.097744	-550787.422
119220	0.006469	0.010589	0.003446	0.000613	397.732625	1442.535397	-550750.295
119240	0.006413	0.010090	0.003401	0.000613	445.010809	1384.065832	-550865.149
119260	0.006386	0.009955	0.003472	0.000594	469.180942	1382.467557	-550751.444
119280	0.006281	0.009480	0.003541	0.000601	489.244327	1363.528293	-550824.567
119300	0.006316	0.009815	0.003631	0.000622	469.093215	1324.167221	-550737.618
119320	0.006193	0.008938	0.003469	0.000595	482.863674	1347.216464	-550727.986
119340	0.006017	0.009975	0.003310	0.000604	488.541191	1364.033791	-550824.697
119360	0.006402	0.009494	0.003478	0.000608	488.796949	1288.016363	-550732.882
119380	0.006564	0.009192	0.003555	0.000607	500.320976	1278.730957	-550885.540
119400	0.006263	0.009921	0.003282	0.000617	494.772515	1244.783685	-550742.011
119420	0.006150	0.009917	0.003468	0.000596	496.604494	1311.329451	-550869.318
119440	0.006161	0.010226	0.003470	0.000612	524.269783	1344.041415	-550711.421
119460	0.006495	0.009485	0.003518	0.000610	565.479505	1327.275960	-550832.647
119480	0.006323	0.008708	0.003700	0.000582	613.144610	1360.380320	-550670.359
119500	0.006127	0.008729	0.003559	0.000576	607.552025	1397.547877	-550682.867
119520	0.006364	0.008992	0.003654	0.000566	585.129047	1362.062726	-550659.432
119540	0.006795	0.009356	0.003547	0.000594	570.469593	1298.723402	-550879.517
119560	0.006785	0.009867	0.003430	0.000588	525.288144	1312.126119	-550779.829
119580	0.006680	0.009334	0.003401	0.000578	585.175322	1241.036379	-550828.080
119600	0.006507	0.009515	0.003519	0.000615	535.236435	1170.122046	-550865.831
119620	0.006333	0.008845	0.003649	0.000590	559.414235	1282.337273	-550644.439
119640	0.006540	0.008768	0.003493	0.000593	514.276720	1193.556294	-550900.621
119660	0.006745	0.009128	0.003646	0.000584	492.088899	1104.022737	-550800.097
119680	0.006752	0.008761	0.003677	0.000577	459.426563	1184.652957	-550644.574
119700	0.006270	0.008824	0.003590	0.000591	450.495826	1146.473515	-550682.792
119720	0.006412	0.009478	0.003536	0.000594	472.215656	1144.528964	-550833.718
119740	0.006664	0.008717	0.003504	0.000607	507.888757	1008.374212	-550771.220
119760	0.006462	0.008983	0.003485	0.000589	551.903303	1005.736566	-550736.798
119780	0.006399	0.009405	0.003413	0.000616	470.708069	1006.684603	-550829.483
119800	0.006728	0.009721	0.003341	0.000620	476.583991	1166.977249	-550877.114
119820	0.006355	0.009417	0.003301	0.000616	465.698287	1171.074741	-550697.024
119840	0.006985	0.009914	0.003330	0.000608	490.256815	1088.804966	-550949.379
119860	0.006543	0.009856	0.003343	0.000598	484.513084	1147.216798	-550828.716
119880	0.006788	0.009615	0.003381	0.000625	451.436155	1087.033520	-550779.906
119900	0.006526	0.008868	0.003459	0.000598	499.274918	1225.937164	-550789.283
119920	0.006367	0.008549	0.003570	0.000593	432.410960	1212.212461	-550745.475
119940	0.007029	0.008846	0.003415	0.000623	403.594278	1212.047700	-550767.162
119960	0.006409	0.009032	0.003398	0.000614	418.789854	1275.477585	-550831.003
119980	0.006227	0.009129	0.003426	0.000620	384.871999	1329.214530	-550765.108
120000	0.006427	0.008865	0.003268	0.000598	363.880069	1343.682536	-550806.712
120020	0.007017	0.009214	0.003301	0.000626	343.681542	1289.405251	-550818.329
120040	0.006564	0.009728	0.003429	0.000631	339.685886	1227.271336	-550749.717
120060	0.006065	0.009359	0.003511	0.000600	357.880217	1377.745322	-550779.787
120080	0.006817	0.009025	0.003418	0.000622	372.791853	1271.430217	-550686.696
120100	0.006587	0.009688	0.003286	0.000617	370.128165	1369.469979	-550894.215
120120	0.006357	0.009410	0.003498	0.000610	361.891671	1358.776007	-550893.107
120140	0.006343	0.009803	0.003341	0.000610	354.864355	1448.309274	-550789.042
120160	0.006883	0.009623	0.003367	0.000622	358.995510	1372.752590	-550734.025
120180	0.006645	0.009660	0.003436	0.000617	362.898999	1427.718754	-550822.066
120200	0.007154	0.009680	0.003571	0.000610	369.401070	1453.367409	-550860.961
120220	0.006273	0.009885	0.003657	0.000607	332.251500	1469.333905	-550808.815
120240	0.005897	0.010096	0.003581	0.000561	354.401521	1617.900867	-550827.067
120260	0.006395	0.011174	0.003361	0.000598	342.446761	1510.682048	-550797.072
120280	0.006055	0.010775	0.003559	0.000585	351.171572	1592.435834	-550775.086
120300	0.005724	0.010565	0.003587	0.000558	336.514995	1628.020982	-550738.786
120320	0.005633	0.009946	0.003685	0.000535	347.110617	1653.900521	-550695.090
120340	0.006204	0.010496	0.003746	0.000567	329.395044	1498.415372	-550850.211
