Gen	theta:1_a1:ajan_a1	theta:1_b1:ajan_b1	theta:2_a1:alas_a1	theta:2_b1:alas_b1	theta:3_a1:R_a1	theta:3_b1:R_b1	W:1->2_a1:ajan->alas_a1	W:1->2_b1:ajan->alas_b1	W:2->1_a1:alas->ajan_a1	W:2->1_b1:alas->ajan_b1
255420	8604.9	52.45855	8452.4	67.28606	13130.6	42.86263	5285.0	6.61	4408.0	6.04
255440	8395.0	52.15418	8517.4	68.22263	13275.6	43.70452	5030.0	6.64	4467.0	5.98
255460	8205.1	52.43776	8364.5	68.16764	13618.6	43.94360	4863.0	6.56	4377.0	5.94
255480	8313.8	49.76604	8473.1	64.84854	13400.7	44.79562	4840.0	6.29	4198.0	5.72
255500	8401.9	51.86169	8464.5	68.85345	13321.5	41.58118	5019.0	6.68	4392.0	6.02
255520	8299.6	47.76383	8279.3	65.41182	13608.7	45.11176	4682.0	6.21	4216.0	5.49
255540	8279.8	49.84037	8224.7	68.42245	13683.7	45.39876	4944.0	6.50	4397.0	5.73
255560	8148.2	52.48062	8178.9	70.22784	13861.7	46.09080	4968.0	6.67	4476.0	5.94
255580	8323.0	51.64826	8027.8	67.83999	13837.5	43.81114	5326.0	6.45	4549.0	5.80
255600	8283.0	51.32258	8044.8	68.53467	13860.6	44.88857	5259.0	6.49	4522.0	5.81
255620	8567.8	51.73315	8173.0	71.70417	13447.7	44.74389	5091.0	6.82	4406.0	5.99
255640	8467.8	50.67455	8515.2	65.70159	13204.6	42.94719	5070.0	6.40	4416.0	5.80
255660	8216.3	53.96395	8567.6	71.18655	13404.6	43.69467	5469.0	6.89	5003.0	6.18
255680	8367.9	51.67154	9053.9	66.34146	12765.5	40.29489	5216.0	6.65	4890.0	6.05
255700	8504.6	49.26558	8969.3	70.27041	12713.5	40.06969	5385.0	6.89	5230.0	5.92
255720	8413.7	49.61604	9355.9	69.56831	12417.5	38.57709	5316.0	6.96	5405.0	6.01
255740	8630.3	46.38731	9106.0	68.53856	12450.5	38.71749	5229.0	6.75	5261.0	5.66
255760	8331.5	47.36048	9171.2	70.58527	12684.5	39.99853	4842.0	6.87	5006.0	5.77
255780	8128.3	53.81293	9301.1	71.04149	12758.5	39.73330	4885.0	7.09	4961.0	6.34
255800	8246.1	52.56220	9025.1	69.26636	12916.4	38.39536	4989.0	6.83	4847.0	6.12
255820	8234.7	48.66705	9252.3	73.09006	12700.6	41.32642	4791.0	7.10	5127.0	5.92
255840	8252.9	50.20547	9251.2	71.97980	12683.7	42.39796	4760.0	7.06	4946.0	6.05
255860	7979.0	49.84951	9542.1	72.24351	12666.5	39.98496	4912.0	7.08	5399.0	6.04
255880	8002.9	48.83737	9481.3	74.30000	12703.5	39.26967	4718.0	7.16	5370.0	5.93
255900	7751.8	46.21271	9423.0	70.63993	13012.5	41.07588	4613.0	6.77	5397.0	5.57
255920	7516.7	44.16388	9541.1	72.91511	13129.6	41.92062	4219.0	6.87	5417.0	5.41
255940	7564.9	46.72367	9825.0	74.09778	12797.7	42.47015	4325.0	7.11	5523.0	5.73
255960	7258.3	48.34065	9642.8	70.41593	13286.6	43.46817	4636.0	6.74	5711.0	5.67
255980	7592.2	49.18754	9003.6	74.49666	13592.7	46.35301	4533.0	6.97	5271.0	5.77
256000	7833.9	47.87666	8953.4	71.36193	13400.7	45.10321	4377.0	6.79	4873.0	5.65
256020	7522.3	49.93366	9022.4	72.15883	13643.6	43.85466	4490.0	6.84	5121.0	5.79
256040	7550.2	49.50629	8992.3	70.94421	13645.6	43.66544	4869.0	6.72	5303.0	5.75
256060	7879.0	49.19863	9191.0	68.84227	13117.6	42.46584	4672.0	6.69	4974.0	5.79
256080	8138.9	49.62451	9118.0	68.03733	12930.7	43.07314	4669.0	6.67	4671.0	5.86
256100	7854.1	50.49311	8896.1	68.39531	13437.6	43.69183	4824.0	6.59	4876.0	5.82
256120	7796.3	51.38559	9235.8	67.14462	13155.6	42.02094	4786.0	6.62	4921.0	5.95
256140	7817.2	50.71222	8672.5	70.07541	13698.8	47.73062	4817.0	6.65	4829.0	5.80
256160	7836.2	50.65834	8409.6	69.05528	13942.7	47.92976	5089.0	6.52	4951.0	5.72
256180	8253.0	51.73214	8352.1	63.78705	13582.6	44.60271	5344.0	6.23	4573.0	5.79
256200	8331.9	51.21872	8601.3	67.91231	13254.6	43.86068	5203.0	6.54	4620.0	5.87
256220	8548.7	50.56681	8524.7	70.91487	13114.7	44.01480	5275.0	6.88	4847.0	5.95
256240	8593.7	50.75287	8509.4	68.58630	13084.6	42.76311	5267.0	6.68	4623.0	5.93
256260	8617.9	52.44867	8831.0	66.49172	12738.6	41.99544	5266.0	6.65	4643.0	6.09
256280	8082.2	52.43238	8733.1	67.05697	13372.7	44.64412	5404.0	6.56	5076.0	5.96
256300	8317.8	49.93935	9079.6	63.64113	12789.7	43.96348	5636.0	6.41	5292.0	5.84
256320	8564.5	47.93938	8816.8	63.58098	12805.7	43.96348	5383.0	6.31	4916.0	5.65
256340	8669.5	48.41318	8517.9	62.37273	12999.7	43.24268	5252.0	6.17	4450.0	5.61
256360	8652.7	51.34654	8681.3	68.10737	12853.6	42.57206	5106.0	6.76	4445.0	6.05
256380	8586.8	51.38787	8482.3	67.33827	13118.6	42.85099	5077.0	6.61	4413.0	5.96
256400	8453.1	54.09854	8395.7	70.65216	13339.5	41.46361	5300.0	6.83	4568.0	6.20
256420	8587.2	55.37823	8045.8	68.70070	13555.5	42.41057	5401.0	6.67	4342.0	6.24
256440	8748.9	54.07360	8251.5	67.52642	13187.5	41.53722	5374.0	6.68	4238.0	6.20
256460	8749.3	57.72307	8188.4	65.14929	13250.4	39.56319	5951.0	6.54	4512.0	6.41
256480	8807.1	55.70148	8359.0	62.70390	13021.6	42.86325	5634.0	6.42	4324.0	6.28
256500	8527.2	55.94220	8611.1	65.24166	13049.6	42.24380	5686.0	6.54	4706.0	6.29
256520	8488.1	53.76139	8847.8	63.67465	12851.6	41.43526	5377.0	6.44	4613.0	6.12
256540	8474.0	53.14141	8581.8	62.65969	13131.7	43.55388	5786.0	6.27	4772.0	6.01
256560	8162.1	52.46051	8562.9	63.18109	13462.7	45.04015	5793.0	6.27	5117.0	5.88
256580	8045.4	54.26865	8583.0	63.86619	13559.6	44.36194	5626.0	6.35	4955.0	6.04
256600	8158.4	55.23603	7995.6	65.79889	14034.6	45.62038	5935.0	6.36	4897.0	6.04
256620	8059.4	54.89191	8242.4	66.43589	13886.6	45.37282	6064.0	6.43	5267.0	6.05
256640	7885.6	54.85874	8510.3	67.08505	13792.6	45.16722	5580.0	6.51	5128.0	6.06
256660	8110.0	50.41738	8525.1	64.70167	13552.6	44.71760	5450.0	6.28	4983.0	5.72
256680	8173.1	52.04192	8462.3	66.43982	13552.6	43.41872	5111.0	6.46	4503.0	5.90
256700	7602.6	53.50347	8420.4	66.98491	14165.6	46.63645	5109.0	6.38	4832.0	5.85
256720	7735.9	47.07053	8476.3	66.89568	13975.6	45.98087	4935.0	6.24	4974.0	5.40
256740	7915.7	46.95986	8205.7	69.02067	14066.6	45.89686	5174.0	6.40	5056.0	5.42
256760	7590.1	48.31783	8273.7	68.80349	14324.7	47.98904	5060.0	6.36	5101.0	5.44
256780	7498.4	50.21140	8483.5	69.48287	14206.6	45.76031	5022.0	6.51	5223.0	5.66
256800	7683.2	50.21693	8776.5	70.82674	13728.6	44.39869	5133.0	6.67	5343.0	5.74
256820	7966.6	46.28430	8868.1	67.49450	13352.7	44.30116	4902.0	6.44	5169.0	5.44
256840	8066.0	50.80882	8827.3	69.92077	13294.6	42.86236	5277.0	6.76	5249.0	5.90
256860	8276.7	48.76480	8206.7	69.03994	13704.6	44.90764	5212.0	6.52	4753.0	5.65
256880	8130.8	48.72027	8828.0	66.00611	13228.7	44.95103	5174.0	6.42	5065.0	5.67
256900	8358.9	51.25245	8923.3	70.53781	12905.6	42.55285	5461.0	6.86	5308.0	6.02
256920	8270.0	51.24263	8593.8	73.44419	13324.5	41.55075	5261.0	7.03	5114.0	6.04
256940	8505.8	51.13468	8364.1	73.84121	13318.5	40.92184	5322.0	7.05	4808.0	6.06
256960	8386.8	50.69002	8714.7	72.91374	13086.6	43.25042	5266.0	7.02	5104.0	6.00
256980	8185.8	49.10870	8912.2	68.62684	13089.5	41.24404	5482.0	6.66	5462.0	5.75
257000	8444.7	49.77144	8552.4	68.52224	13190.5	40.84664	5427.0	6.67	5051.0	5.84
257020	8626.9	52.86056	8565.1	64.88253	12995.6	42.69003	5342.0	6.48	4489.0	6.06
257040	8370.4	56.11859	8329.4	66.31766	13488.5	42.69149	5503.0	6.53	4461.0	6.24
257060	9138.9	56.50023	8050.3	63.35076	12998.6	41.80146	5822.0	6.43	4048.0	6.33
257080	9060.9	55.64251	8008.0	60.39450	13118.5	41.33944	5920.0	6.14	3992.0	6.20
257100	9150.8	54.95755	7866.1	60.04286	13170.6	42.50077	5715.0	6.10	3772.0	6.09
257120	8783.9	54.34322	8061.5	65.90298	13342.6	43.41256	5662.0	6.45	4287.0	6.10
257140	8723.9	53.49556	8278.4	66.61017	13185.5	41.76751	5645.0	6.55	4472.0	6.11
257160	8432.2	55.25137	8221.1	62.33651	13534.6	44.10161	5864.0	6.23	4627.0	6.08
257180	8500.8	51.33231	8479.6	59.86425	13206.7	44.37712	5369.0	6.01	4366.0	5.76
257200	8119.6	56.41921	8573.2	66.52869	13495.5	42.33354	5413.0	6.58	4614.0	6.27
257220	8699.4	58.23764	8460.2	65.21549	13028.6	42.22383	5694.0	6.60	4252.0	6.53
257240	8418.4	56.51957	8644.9	64.25938	13124.5	41.58567	5338.0	6.46	4414.0	6.32
257260	8276.5	57.04109	8680.9	63.64806	13230.5	41.67849	5133.0	6.40	4097.0	6.32
257280	8448.4	56.54121	8367.2	64.38910	13372.5	42.14331	5363.0	6.42	4184.0	6.24
257300	8364.1	53.47070	8575.6	59.94682	13247.6	42.81763	5020.0	6.07	4058.0	5.93
257320	8419.3	55.53215	8500.8	61.67283	13267.7	44.46180	5138.0	6.22	4055.0	6.13
257340	8078.1	51.74161	8526.9	62.57116	13582.5	43.23931	5018.0	6.14	4352.0	5.77
257360	8167.0	51.24728	8723.8	63.24443	13296.5	42.25402	4925.0	6.22	4300.0	5.79
257380	8284.1	52.95569	8764.0	65.41357	13139.6	42.32038	4955.0	6.47	4385.0	6.03
257400	8490.8	51.33271	8653.0	65.25287	13043.6	42.30741	5085.0	6.47	4445.0	5.94
257420	8279.2	53.64271	8384.4	67.44150	13524.7	46.02334	5489.0	6.59	4783.0	6.06
257440	8535.9	51.88692	8365.4	67.10945	13286.6	42.65141	5446.0	6.55	4667.0	5.95
257460	8215.0	51.13670	8600.1	65.52352	13372.7	44.67391	4995.0	6.39	4448.0	5.85
257480	8486.6	48.55904	8518.9	62.82650	13181.6	42.61734	5288.0	6.16	4619.0	5.61
257500	8506.2	55.82210	8919.9	65.72586	12761.6	40.96314	5397.0	6.67	4657.0	6.38
257520	8566.8	51.32579	8907.7	63.43232	12712.6	41.39856	5171.0	6.41	4537.0	5.95
257540	8658.9	52.62001	9090.7	64.77897	12437.6	39.84366	5015.0	6.65	4441.0	6.18
257560	8798.7	51.99782	9125.9	67.36321	12262.6	40.01240	4726.0	6.85	4225.0	6.22
257580	8269.3	55.31101	9314.7	66.20141	12603.6	41.44968	4720.0	6.75	4453.0	6.35
257600	8057.4	54.17241	8799.9	65.02893	13330.5	41.77513	5263.0	6.43	4735.0	6.07
257620	7979.4	54.22552	8581.0	64.64599	13627.5	43.41694	5244.0	6.36	4692.0	6.02
257640	8579.0	53.51980	8391.2	65.42235	13217.5	41.48743	5448.0	6.47	4582.0	6.04
257660	8217.9	50.50934	8682.3	67.91995	13287.6	42.71655	5166.0	6.60	4945.0	5.85
257680	8403.9	51.24781	8522.4	67.80595	13261.6	43.48550	5138.0	6.59	4593.0	5.91
257700	8729.0	54.65156	8039.1	70.87545	13420.5	41.95159	5613.0	6.86	4555.0	6.27
257720	8648.8	52.36204	8338.5	68.23515	13200.6	42.35834	4988.0	6.67	4231.0	6.01
257740	8276.2	53.86125	8399.0	63.09746	13512.6	44.51874	5012.0	6.24	4038.0	5.99
257760	8447.3	55.60443	8120.1	62.29837	13620.6	44.01776	5475.0	6.15	4146.0	6.03
257780	8739.9	53.38046	8316.8	59.92367	13130.7	44.42980	5406.0	6.08	4068.0	5.98
257800	8610.0	54.07363	8478.9	62.54632	13098.7	43.68505	5324.0	6.27	4203.0	6.06
257820	8342.2	54.28296	8417.3	65.84641	13428.6	43.89860	5376.0	6.48	4558.0	6.11
257840	8612.9	52.49080	8263.3	64.61195	13311.5	41.73152	5332.0	6.35	4260.0	5.96
257860	8527.2	55.15887	8388.3	65.96320	13272.5	41.89581	5153.0	6.54	4127.0	6.20
257880	8486.1	54.38777	8487.0	63.95165	13214.7	44.13780	5261.0	6.36	4265.0	6.09
257900	8175.3	54.07374	8737.6	61.06577	13274.5	42.16838	5212.0	6.13	4316.0	6.00
257920	8420.9	51.13551	8703.8	62.69358	13062.6	43.12610	4929.0	6.24	4210.0	5.86
257940	8434.3	55.84273	8885.0	66.91788	12868.6	41.83967	4955.0	6.75	4265.0	6.38
257960	8398.9	51.69552	8722.9	64.65212	13065.5	41.64643	4971.0	6.41	4297.0	5.93
257980	8259.1	52.73552	8996.9	66.37358	12931.6	42.60240	4934.0	6.64	4543.0	6.08
258000	8499.6	49.18052	8786.3	69.61551	12901.6	41.34136	4937.0	6.77	4635.0	5.88
258020	8185.1	52.38332	8800.3	68.93492	13202.6	42.72797	4947.0	6.78	4763.0	6.04
258040	7893.2	51.55161	8881.4	71.25508	13413.6	43.12091	5022.0	6.84	5085.0	5.96
258060	8160.0	51.17220	8669.5	70.69955	13358.4	40.26688	5542.0	6.79	5424.0	5.91
258080	8138.7	48.15727	8942.4	71.10703	13106.6	42.20254	4971.0	6.82	5160.0	5.75
258100	8281.7	49.10246	9011.3	71.03940	12894.5	39.89675	5078.0	6.93	5248.0	5.87
258120	8254.4	45.78563	9087.7	76.05175	12845.6	42.15316	4821.0	7.16	5362.0	5.65
258140	8430.3	45.66942	9300.3	73.29231	12456.5	38.87801	4823.0	7.12	5387.0	5.70
258160	8474.4	46.30645	9207.8	77.73653	12505.5	39.69174	4594.0	7.46	5125.0	5.85
258180	8418.2	44.56569	9396.4	75.65595	12372.6	40.56260	4284.0	7.26	5030.0	5.66
258200	7974.6	45.84399	9652.4	77.25989	12560.6	40.27902	4230.0	7.37	5367.0	5.74
258220	7838.6	44.97275	9431.2	73.53154	12917.7	43.30729	4212.0	6.99	5239.0	5.54
258240	8126.6	46.57648	9230.6	76.55208	12830.5	40.11725	4267.0	7.26	5028.0	5.74
258260	8114.8	48.53365	9008.6	74.00323	13064.6	41.98172	4393.0	7.08	4738.0	5.84
258280	7746.8	46.94005	9151.2	71.34539	13289.6	43.50007	4074.0	6.75	4738.0	5.58
258300	7986.6	45.95841	9023.4	72.28479	13177.5	41.37969	4304.0	6.83	4841.0	5.55
258320	8180.8	49.50921	8740.9	75.66380	13266.7	44.01170	4420.0	7.16	4658.0	5.90
258340	7958.8	47.82294	9161.6	75.65070	13067.5	41.22903	4301.0	7.17	4916.0	5.81
258360	8449.3	45.23280	9129.4	72.69478	12608.7	41.87657	4361.0	6.98	4792.0	5.62
258380	8340.6	48.27963	8972.6	74.39909	12874.5	40.65751	4468.0	7.16	4741.0	5.87
258400	8112.0	50.63054	8965.7	75.59498	13110.6	42.73634	4664.0	7.22	4828.0	6.04
258420	8201.6	47.62196	8591.3	67.22733	13394.5	42.61784	4995.0	6.44	4811.0	5.57
258440	8297.6	47.88270	8399.7	70.73853	13490.5	42.40133	4849.0	6.68	4611.0	5.66
258460	8444.6	48.62565	8617.7	72.09433	13125.6	43.00478	4552.0	6.87	4394.0	5.80
258480	8490.8	51.46987	8635.3	68.22157	13061.7	44.30265	4967.0	6.68	4403.0	6.00
258500	8576.5	47.91119	8306.5	67.34176	13304.7	44.47044	4843.0	6.46	4253.0	5.62
258520	8083.9	50.04185	8580.2	66.62964	13523.8	46.83640	4628.0	6.41	4319.0	5.72
258540	8323.9	50.80408	8352.2	64.96578	13511.7	45.27318	4927.0	6.28	4289.0	5.72
258560	8116.6	47.05805	8826.3	69.07952	13244.7	43.95861	4485.0	6.61	4605.0	5.58
258580	7961.7	46.46028	8664.1	66.10996	13561.5	42.60438	4543.0	6.28	4619.0	5.39
258600	7927.1	50.90266	8627.5	70.63330	13633.5	42.39918	4793.0	6.72	4667.0	5.87
258620	7935.0	49.57212	8415.9	72.30474	13837.5	42.76761	4540.0	6.71	4570.0	5.71
258640	8060.1	51.21495	8299.4	66.66508	13828.7	47.37606	4891.0	6.38	4373.0	5.77
258660	8244.8	49.45654	7983.8	67.84729	13959.8	49.41707	4811.0	6.37	4160.0	5.61
258680	7521.4	50.37622	8618.3	68.36651	14048.6	46.03412	4776.0	6.48	4899.0	5.69
258700	7297.4	48.90424	8857.7	74.35813	14033.6	45.59814	4267.0	6.88	5078.0	5.65
258720	7745.1	49.16058	8909.6	73.13919	13533.6	43.79444	4101.0	6.89	4586.0	5.77
258740	7733.0	48.60182	8866.0	77.38090	13589.5	42.74942	4237.0	7.19	4894.0	5.80
258760	7695.0	48.22341	8991.5	72.66221	13501.5	42.81794	4361.0	6.85	4981.0	5.67
258780	7322.1	46.68923	9272.1	70.38241	13593.4	41.26870	4218.0	6.63	5143.0	5.47
258800	7409.2	48.06009	9214.4	74.24970	13564.6	44.81319	4073.0	6.96	5021.0	5.68
258820	7685.0	48.30604	9036.7	76.22127	13466.6	44.09195	4351.0	7.12	5073.0	5.78
258840	7709.6	44.31809	9373.0	70.54305	13104.6	42.05306	4424.0	6.70	5395.0	5.36
258860	8189.6	47.36317	9176.3	72.65974	12821.6	42.20886	4705.0	6.96	5089.0	5.77
258880	7989.9	48.99180	9147.4	73.20982	13050.5	41.39315	4581.0	7.06	5029.0	5.87
258900	8008.8	48.16807	9120.3	71.39827	13058.5	41.06449	4802.0	6.87	5232.0	5.75
258920	8158.8	48.49630	8995.3	70.60645	13033.5	40.74539	4871.0	6.79	5027.0	5.77
258940	8083.8	48.10914	8821.5	71.95101	13282.6	43.20419	4747.0	6.82	4958.0	5.70
258960	8092.8	48.45089	8613.7	72.47463	13481.6	44.32911	4739.0	6.84	4852.0	5.72
258980	7976.7	47.07842	8893.4	70.81381	13317.7	45.15617	4595.0	6.74	5006.0	5.61
259000	8069.9	48.96255	8979.5	72.76786	13138.7	44.08889	4483.0	6.92	4764.0	5.80
259020	7962.7	46.55167	9024.7	75.44168	13200.5	40.63592	4403.0	7.06	5062.0	5.65
259040	7742.8	46.73825	9007.4	72.25872	13437.5	42.18428	4446.0	6.77	5142.0	5.53
259060	7406.1	47.36149	9054.5	73.57067	13727.7	45.60565	4458.0	6.84	5421.0	5.57
259080	7282.3	48.31743	8919.5	72.35069	13986.5	43.71895	4592.0	6.73	5432.0	5.59
259100	7262.5	50.29249	8669.9	75.24564	14256.5	45.37343	4545.0	6.91	5244.0	5.74
259120	7539.1	47.63574	8583.8	73.14722	14065.6	45.08644	4512.0	6.68	5013.0	5.50
259140	7472.3	49.16668	8732.9	75.05976	13983.6	45.48081	4868.0	6.92	5469.0	5.69
259160	7109.2	46.65270	9093.2	70.98514	13985.6	44.73755	4611.0	6.59	5669.0	5.40
259180	7375.4	49.84189	8596.6	71.30276	14216.5	44.02412	4701.0	6.59	5010.0	5.65
259200	7241.4	48.85475	9128.3	72.47395	13818.6	45.32710	4039.0	6.80	4797.0	5.70
259220	7876.1	50.69855	8682.8	73.60679	13629.5	43.41471	4355.0	6.94	4540.0	5.89
259240	7701.3	51.19961	9181.3	71.86837	13305.7	44.15236	4334.0	6.95	4816.0	5.97
259260	7419.3	48.99378	9387.0	70.71755	13381.6	44.09494	4189.0	6.79	5074.0	5.73
259280	7628.2	49.32420	9242.2	71.25742	13317.8	45.86012	4470.0	6.80	5064.0	5.75
259300	7543.0	46.96940	8978.4	71.35274	13666.6	45.18325	4284.0	6.65	5010.0	5.49
259320	7340.0	45.68684	8915.5	72.10268	13932.7	47.19797	3853.0	6.62	4821.0	5.35
259340	7460.9	45.57655	8947.4	71.31079	13779.6	45.06718	3532.0	6.57	4402.0	5.34
259360	7464.1	47.55020	8876.3	70.03859	13847.6	44.92828	3945.0	6.52	4607.0	5.49
259380	7452.9	45.64833	8793.4	70.77358	13941.6	45.75854	3826.0	6.52	4596.0	5.33
259400	7588.6	43.59185	8936.5	72.12672	13662.6	44.05271	3990.0	6.63	4942.0	5.22
259420	7485.7	44.21597	8702.6	71.80108	13999.7	47.60548	4130.0	6.55	4973.0	5.21
259440	7532.8	44.95090	8828.6	73.18775	13826.7	46.51173	3964.0	6.71	4851.0	5.35
259460	7013.6	48.84284	8636.0	75.09233	14539.6	46.74556	3915.0	6.78	4867.0	5.54
259480	7301.4	49.60547	8925.2	69.43405	13961.7	46.57086	4119.0	6.51	4647.0	5.62
259500	7404.4	50.02576	8946.8	76.14191	13837.5	43.68913	4097.0	7.07	4853.0	5.83
259520	7565.0	47.13373	8842.6	73.48527	13780.6	44.02848	4020.0	6.80	4779.0	5.56
259540	7649.2	50.15166	8832.8	75.48157	13706.5	42.39258	4447.0	7.05	5033.0	5.85
259560	8102.7	47.70306	8644.9	74.14623	13440.6	44.04612	4621.0	6.96	4900.0	5.67
259580	7754.8	46.11833	8794.6	72.35384	13638.7	45.26322	4558.0	6.73	5027.0	5.47
259600	7740.9	47.06747	8947.5	73.09110	13499.7	45.06706	4823.0	6.82	5417.0	5.56
259620	7772.9	47.57830	8665.7	72.27427	13749.5	43.34229	5097.0	6.73	5464.0	5.59
259640	7752.8	46.27306	8815.9	76.50645	13619.5	42.57905	4761.0	7.00	5487.0	5.55
259660	7867.7	46.29173	9077.8	77.21493	13242.5	42.16997	4318.0	7.19	5235.0	5.65
259680	8007.5	45.22267	8738.9	75.69065	13441.6	43.54388	4497.0	6.99	5109.0	5.52
259700	7757.3	41.96022	9081.8	77.25913	13348.7	44.53803	3788.0	7.02	4956.0	5.25
259720	7679.0	48.12608	9095.4	73.28127	13413.6	43.78586	4166.0	6.91	4951.0	5.68
259740	7570.2	49.07478	8806.5	71.97468	13811.7	45.79185	4618.0	6.71	5153.0	5.65
259760	7959.7	46.81736	8499.8	72.63439	13728.6	43.96359	4432.0	6.72	4614.0	5.53
259780	7862.8	47.24300	8478.5	68.55804	13846.7	47.40867	4356.0	6.41	4412.0	5.46
259800	7785.8	46.83570	8536.5	69.41511	13865.6	45.35329	4388.0	6.47	4569.0	5.43
259820	7777.2	50.50800	8576.4	68.55334	13834.5	44.00227	4552.0	6.48	4504.0	5.73
259840	7702.2	50.42908	8419.7	70.85037	14066.6	45.30487	4983.0	6.60	4978.0	5.71
259860	7576.2	49.19058	8450.6	69.90194	14161.5	43.62375	4584.0	6.49	4768.0	5.57
259880	7752.0	48.41935	8252.0	72.55650	14184.6	45.88527	4553.0	6.66	4697.0	5.58
259900	7750.0	48.20106	8344.9	71.57525	14093.6	46.32321	4281.0	6.56	4352.0	5.55
259920	7737.9	47.43657	8405.1	74.28191	14045.6	45.60343	3966.0	6.79	4342.0	5.56
259940	8009.6	46.38283	8266.2	74.01304	13912.6	45.66196	4512.0	6.77	4668.0	5.47
259960	8027.7	47.04832	8048.3	73.81436	14112.5	44.28345	4751.0	6.72	4734.0	5.50
259980	7529.1	48.11653	8190.4	75.35640	14469.6	47.11162	4563.0	6.80	4978.0	5.54
260000	7958.9	48.54494	8220.1	72.58042	14009.5	44.40454	4746.0	6.71	4773.0	5.62
260020	8082.7	47.31214	8195.1	72.78816	13910.5	43.91461	4533.0	6.69	4502.0	5.54
260040	8011.9	48.96963	8122.2	73.37734	14054.5	44.51622	4652.0	6.76	4625.0	5.63
260060	7947.1	50.69079	8363.2	74.83771	13878.6	44.91393	4634.0	6.97	4752.0	5.85
260080	7779.2	51.03375	8477.6	69.57699	13931.6	44.94886	4729.0	6.57	4695.0	5.75
260100	8069.0	50.78238	8632.8	73.39748	13486.6	43.34773	4626.0	6.94	4660.0	5.91
260120	8113.7	48.00066	8794.2	68.47516	13279.6	43.84878	4362.0	6.57	4434.0	5.63
260140	8023.8	48.06414	8884.4	70.59074	13279.5	41.71291	4368.0	6.72	4643.0	5.68
260160	7693.0	48.23135	8817.5	71.18498	13677.6	44.65742	4392.0	6.68	4806.0	5.60
260180	7680.2	50.41234	8700.5	70.70744	13807.7	46.43133	4623.0	6.69	4823.0	5.78
260200	7505.1	47.52684	8802.9	76.04780	13880.7	46.93475	4313.0	6.95	5108.0	5.58
260220	7732.9	47.45767	8410.7	70.60402	14044.7	48.01573	4649.0	6.51	4832.0	5.46
260240	7975.7	47.05387	8627.5	70.26949	13584.7	46.08393	4700.0	6.57	4959.0	5.49
260260	7756.1	49.84345	8594.6	71.45159	13837.6	44.99043	4768.0	6.74	5031.0	5.75
260280	7364.2	48.22591	8770.3	68.81191	14053.7	46.64045	4388.0	6.43	4918.0	5.51
260300	7461.4	50.30886	8589.7	71.97741	14137.6	46.03967	4769.0	6.66	5069.0	5.69
260320	7655.4	52.02265	8519.6	69.86047	14013.7	46.61136	4833.0	6.61	4860.0	5.83
260340	7851.1	50.28523	8575.4	69.07540	13761.7	45.98101	4560.0	6.55	4515.0	5.76
260360	8088.8	48.98264	8738.3	68.90247	13360.7	44.77494	4737.0	6.62	4660.0	5.73
260380	8206.6	47.48050	8518.6	70.78667	13462.5	42.92033	4932.0	6.71	4955.0	5.61
260400	8221.7	48.64280	8692.7	72.49416	13273.5	42.24696	4773.0	6.87	4790.0	5.76
260420	8263.6	47.20891	8637.6	71.18875	13286.6	43.37674	4752.0	6.73	4762.0	5.62
260440	7904.8	47.55612	8768.5	70.84050	13514.5	42.39961	4684.0	6.68	5032.0	5.57
260460	7842.9	47.82160	8564.4	68.50430	13780.6	45.58504	4638.0	6.46	4676.0	5.53
260480	8138.8	49.26222	8710.5	70.57031	13338.7	44.63127	4580.0	6.74	4605.0	5.77
260500	8143.9	50.11031	8521.3	67.58530	13522.7	45.53619	4812.0	6.47	4555.0	5.73
260520	8297.9	50.95609	8497.4	67.95941	13392.7	44.39102	4676.0	6.57	4214.0	5.88
260540	8236.0	51.31989	8619.4	68.63788	13332.7	44.26778	4892.0	6.63	4508.0	5.92
260560	7824.9	48.02222	8881.4	71.44727	13481.6	43.54955	4418.0	6.73	4722.0	5.64
260580	7859.1	50.11506	8712.8	73.56972	13616.6	44.36933	4554.0	6.93	4838.0	5.84
260600	7448.2	48.66913	8764.6	72.81734	13975.5	44.43243	4518.0	6.77	5077.0	5.65
260620	7605.3	50.80490	9033.2	70.34456	13549.6	44.49038	4793.0	6.74	5233.0	5.83
260640	7509.6	52.34463	9265.1	70.60191	13413.6	44.38606	4652.0	6.84	5169.0	6.01
260660	7527.1	48.05340	9365.0	70.70399	13295.6	43.52334	4684.0	6.75	5471.0	5.64
260680	7723.0	47.85287	9524.1	72.40575	12940.6	41.79316	4485.0	6.96	5286.0	5.75
260700	7826.1	50.33721	9671.7	69.43667	12689.6	41.25916	4640.0	6.91	5197.0	5.99
260720	7634.0	48.00448	9746.8	70.76850	12806.5	40.46277	4410.0	6.91	5309.0	5.79
260740	7769.7	45.40435	9721.8	70.50558	12695.6	41.01869	4179.0	6.81	5237.0	5.54
260760	7916.5	44.98795	9598.2	74.27491	12672.6	40.80864	4337.0	7.08	5345.0	5.58
260780	7803.7	45.58797	9243.5	74.78793	13140.7	43.59815	4528.0	7.02	5486.0	5.55
260800	7708.5	43.59449	9348.3	73.35641	13130.6	43.42283	4711.0	6.86	5762.0	5.34
260820	7664.6	44.24307	9119.5	73.76862	13403.5	42.29875	5005.0	6.85	6023.0	5.37
