Gen	theta:1_a1:ajan_a1	theta:1_b1:ajan_b1	theta:2_a1:alas_a1	theta:2_b1:alas_b1	theta:3_a1:R_a1	theta:3_b1:R_b1	W:1->2_a1:ajan->alas_a1	W:1->2_b1:ajan->alas_b1	W:2->1_a1:alas->ajan_a1	W:2->1_b1:alas->ajan_b1
20	9519.0	83.88912	5182.1	52.31408	16652.6	54.83885	10489.0	5.36	4785.0	7.24
40	9551.8	81.65116	5493.5	51.82559	16307.7	54.80573	10415.0	5.35	4881.0	7.17
60	9386.6	77.21449	5365.0	53.85958	16601.7	55.07206	10034.0	5.37	4811.0	6.84
80	9490.8	80.34853	5208.4	54.93817	16654.6	55.13653	10152.0	5.49	4657.0	7.10
100	9971.2	77.72909	4814.0	54.10366	16568.8	57.11942	10461.0	5.39	4718.0	6.91
120	9313.6	77.24045	5426.7	52.36904	16612.8	58.60989	10273.0	5.30	5272.0	6.80
140	9170.9	78.87796	5240.1	53.10636	16942.8	58.47311	10544.0	5.31	5254.0	6.86
160	9583.4	76.75679	5140.5	54.82892	16629.7	55.99253	10359.0	5.45	5158.0	6.80
180	9595.0	71.74927	5371.3	55.42888	16386.7	55.62035	10156.0	5.47	5422.0	6.58
200	9383.7	78.04625	5532.2	56.74185	16437.8	56.94356	10444.0	5.67	5545.0	7.05
220	9022.0	79.16389	5477.2	56.00331	16854.6	55.30284	10304.0	5.60	5569.0	7.01
240	8631.6	81.97492	5587.9	55.08546	17134.6	56.39667	10243.0	5.49	5447.0	7.10
260	8936.0	78.48359	5585.9	55.19777	16831.7	56.00326	10023.0	5.47	5403.0	6.89
280	9200.8	77.81640	5404.6	58.42850	16748.6	53.94593	10352.0	5.75	5605.0	7.00
300	8991.0	79.08532	5527.2	56.68345	16835.7	56.19556	10354.0	5.61	5694.0	7.01
320	9265.5	75.86161	5625.2	57.59275	16462.6	53.19092	10159.0	5.68	5631.0	6.91
340	9231.6	76.53199	5279.2	54.15075	16842.6	55.74812	10245.0	5.39	5325.0	6.80
360	9864.1	75.77523	5149.7	56.31610	16339.8	56.33238	10117.0	5.57	4897.0	6.88
380	9527.3	75.19812	5055.0	56.70977	16771.7	56.21534	10356.0	5.51	5251.0	6.72
400	9325.6	77.08517	5238.0	52.13710	16789.7	56.03192	10471.0	5.21	5154.0	6.73
420	8946.4	82.51558	5529.8	54.01890	16877.7	57.83588	10347.0	5.43	5330.0	7.12
440	8952.1	79.25808	5586.4	51.79784	16814.8	58.46115	10091.0	5.25	5071.0	6.91
460	9338.5	75.70204	5425.9	53.29642	16588.8	58.63912	10016.0	5.31	5007.0	6.72
480	8883.2	79.94407	5166.7	56.51177	17304.6	55.86956	10011.0	5.50	4967.0	6.94
500	9145.8	77.28101	4851.3	56.47406	17357.7	59.04276	10211.0	5.46	5142.0	6.77
520	9190.3	72.71555	5411.4	57.08523	16751.9	60.93613	9766.0	5.54	5119.0	6.62
540	9206.1	69.99704	5250.5	55.95127	16896.8	59.12637	9947.0	5.38	5270.0	6.35
560	8896.5	72.05866	5134.8	56.67397	17322.7	59.44960	10057.0	5.39	5459.0	6.40
580	8807.4	70.41408	5409.8	59.79896	17136.7	57.82437	10078.0	5.66	6042.0	6.43
600	8294.7	69.23154	5492.6	58.87086	17566.7	59.89086	9731.0	5.51	5988.0	6.27
620	8932.3	70.73267	5476.4	57.39320	16944.7	56.47812	9455.0	5.53	5221.0	6.46
640	8576.2	66.01163	5665.8	62.24670	17111.6	55.97284	9132.0	5.76	5849.0	6.21
660	8670.9	63.62322	5448.1	61.71357	17234.7	59.11941	9132.0	5.65	5719.0	6.00
680	8480.1	64.39313	5556.8	61.29558	17316.8	60.02649	9271.0	5.65	5887.0	6.05
700	8647.0	65.19775	5401.1	61.77367	17305.8	59.81849	9403.0	5.68	5854.0	6.11
720	7887.4	63.22972	5837.7	63.38748	17628.7	60.12276	8964.0	5.75	6283.0	5.94
740	7938.5	64.45468	5511.5	65.70436	17904.8	62.47467	9347.0	5.88	6537.0	6.04
760	7975.1	61.26302	5554.6	66.97530	17824.8	62.72166	9127.0	5.91	6665.0	5.86
780	8029.1	61.35679	5742.5	68.56269	17582.7	60.39350	8865.0	6.03	6587.0	5.91
800	8435.8	61.38234	5791.0	64.88121	17126.7	57.38949	9036.0	5.87	6345.0	5.93
820	8432.6	58.92675	5666.5	67.34856	17254.7	58.93443	8768.0	5.98	6261.0	5.80
840	8514.3	56.44467	5779.2	66.37454	17059.8	59.09135	8783.0	5.87	6317.0	5.65
860	8569.4	57.84886	6022.6	64.65196	16760.9	61.17662	8324.0	5.85	5919.0	5.74
880	8246.8	60.02882	5985.9	66.48623	17120.8	59.65433	8431.0	5.95	6061.0	5.87
900	7960.4	63.25478	5868.1	66.56989	17525.8	61.12809	8389.0	6.02	5950.0	6.06
920	7851.3	61.47484	6014.5	63.85483	17487.7	59.84549	8267.0	5.76	5921.0	5.85
940	7673.4	61.10924	5577.4	65.39713	18103.8	62.58379	8323.0	5.73	5898.0	5.76
960	7832.2	60.44206	5747.4	67.43632	17774.9	63.76182	8104.0	5.92	5836.0	5.80
980	7587.3	60.24323	5971.9	66.83321	17794.7	60.77403	8054.0	5.88	6040.0	5.77
1000	7766.4	61.91036	5965.2	68.95415	17622.8	62.16061	8094.0	6.07	6038.0	5.95
1020	7977.0	59.76107	5708.2	65.39736	17668.8	60.95159	8428.0	5.80	6066.0	5.76
1040	7877.2	60.81733	5787.1	65.59534	17689.8	61.33813	8664.0	5.83	6467.0	5.79
1060	7872.4	62.64292	5979.3	62.13970	17501.9	63.23271	8805.0	5.66	6189.0	5.92
1080	7889.0	58.81543	5755.7	62.82956	17708.8	62.73883	9215.0	5.61	6735.0	5.63
1100	7119.1	63.51045	5826.4	68.44601	18409.7	62.77515	8957.0	5.97	7018.0	5.95
1120	7370.9	54.49492	5943.8	65.64975	18038.7	61.99545	8603.0	5.62	7026.0	5.28
1140	7567.3	59.36380	5815.1	66.06820	17971.8	63.07372	8478.0	5.79	6584.0	5.63
1160	7505.6	61.72072	6220.5	66.09673	17627.7	58.91189	8520.0	5.89	6623.0	5.90
1180	7150.9	62.04349	6089.0	68.34674	18114.8	63.06497	8886.0	5.98	7239.0	5.88
1200	7877.2	61.56587	6142.4	64.25787	17333.8	60.49563	9040.0	5.82	6781.0	5.92
1220	7733.8	65.40661	6377.2	65.74383	17242.8	60.20569	9434.0	6.03	7298.0	6.22
1240	7677.7	64.31349	6267.4	65.56109	17408.9	62.42588	9459.0	5.97	7333.0	6.11
1260	8329.1	63.22249	6466.9	64.16600	16556.8	58.54054	9266.0	6.00	6866.0	6.16
1280	8647.0	64.98469	6111.5	64.82188	16594.8	57.98175	9461.0	6.03	6551.0	6.31
1300	8498.1	64.98521	6228.7	60.23293	16625.7	56.08151	8952.0	5.72	5941.0	6.20
1320	8576.9	63.18538	6225.8	60.82320	16549.7	55.84392	8837.0	5.72	5985.0	6.12
1340	8744.0	65.70299	6078.4	64.22845	16530.7	56.25934	8815.0	6.01	5628.0	6.35
1360	8649.4	69.44153	6317.7	60.77796	16385.8	56.45837	9147.0	5.86	5835.0	6.56
1380	8622.3	67.67253	6210.6	59.00546	16519.7	56.08562	9346.0	5.69	5951.0	6.37
1400	8910.2	69.51073	5814.9	57.23189	16627.8	57.91124	9527.0	5.54	5486.0	6.43
1420	9147.1	70.09779	5583.9	55.00235	16621.7	55.34823	10257.0	5.38	5882.0	6.41
1440	8428.6	69.88855	6018.2	54.36929	16905.7	58.11965	9593.0	5.30	5695.0	6.30
1460	8333.9	71.61152	5968.1	53.19637	17050.9	61.79764	9756.0	5.25	5874.0	6.37
1480	7904.2	71.51746	6107.4	56.63387	17341.8	60.93093	9321.0	5.49	6058.0	6.41
1500	8303.9	71.44245	5951.8	57.81474	17097.8	59.50204	9742.0	5.58	6236.0	6.45
1520	8569.7	71.93487	5773.1	58.34382	17010.5	53.94739	9550.0	5.61	5725.0	6.55
1540	8835.4	70.42720	5710.7	62.13377	16807.7	57.04547	9067.0	5.87	5279.0	6.56
1560	8384.9	72.12079	5760.2	59.03630	17208.7	58.52992	9349.0	5.64	5669.0	6.53
1580	7951.3	72.46582	5549.3	64.22252	17854.7	59.22760	9811.0	5.92	6523.0	6.54
1600	8118.1	72.32520	5623.6	60.19520	17612.8	61.32734	10021.0	5.68	6414.0	6.47
1620	8230.8	69.82143	5843.6	55.77733	17278.8	60.13373	9912.0	5.35	6219.0	6.27
1640	7893.1	70.31052	5712.0	56.82410	17748.7	60.04805	10008.0	5.38	6504.0	6.24
1660	7947.1	70.53382	5901.8	57.89243	17504.6	57.64711	10162.0	5.50	6830.0	6.35
1680	8133.3	74.39891	5882.1	59.57312	17338.7	58.13771	10076.0	5.71	6503.0	6.69
1700	8569.2	66.69470	5942.5	55.47429	16840.7	57.83232	9559.0	5.37	5930.0	6.17
1720	8692.4	69.10399	5803.7	55.71253	16856.8	58.18444	10179.0	5.39	6328.0	6.32
1740	8595.3	67.60265	5586.4	58.37021	17171.8	60.16805	9344.0	5.54	5677.0	6.23
1760	8725.8	73.94602	5453.7	59.27392	17174.7	58.15585	9502.0	5.69	5314.0	6.66
1780	9384.1	71.21260	5521.2	56.47756	16447.8	57.00793	9805.0	5.50	5285.0	6.55
1800	8761.8	73.96093	5613.7	53.83247	16977.8	59.06462	9578.0	5.29	5114.0	6.57
1820	8498.1	74.95690	5856.4	54.52711	16998.7	58.39092	9828.0	5.39	5699.0	6.64
1840	8702.9	75.60665	5508.9	54.61810	17141.7	58.92169	10076.0	5.37	5570.0	6.67
1860	8919.6	73.56067	5552.6	52.86449	16880.7	56.76414	10042.0	5.23	5341.0	6.52
1880	9549.3	75.04900	5299.1	53.39520	16504.7	54.69831	10145.0	5.33	4985.0	6.71
1900	9299.7	78.01433	5305.4	55.59493	16748.8	59.58789	10506.0	5.53	5466.0	6.92
1920	9514.2	74.18077	5495.7	52.95554	16342.8	57.26368	10210.0	5.30	5157.0	6.67
1940	9320.8	79.17379	5357.0	53.42531	16675.8	58.99808	10561.0	5.39	5317.0	6.99
1960	9487.4	76.34155	5175.3	53.94307	16690.8	57.67708	10681.0	5.39	5520.0	6.79
1980	9617.6	79.10261	5427.7	52.42871	16307.6	53.24835	10792.0	5.36	5535.0	7.00
2000	9920.4	78.77808	5313.2	54.55311	16119.8	55.95281	10928.0	5.53	5563.0	7.10
2020	9812.1	74.97713	5538.8	54.34759	16001.7	54.77766	10599.0	5.51	5596.0	6.88
2040	9755.2	75.03420	5364.0	53.56610	16233.7	54.97560	11091.0	5.39	6007.0	6.77
2060	10069.2	77.62755	5095.0	57.29045	16189.8	56.22587	11202.0	5.72	5823.0	7.09
2080	10137.9	74.26152	5680.9	55.99511	15533.6	51.16895	11156.0	5.69	6217.0	6.96
2100	10228.6	71.30026	5310.4	55.48915	15813.6	52.33329	11140.0	5.56	6120.0	6.71
2120	9921.6	69.25347	5811.8	56.89763	15618.7	52.70805	10972.0	5.67	6510.0	6.58
2140	10112.6	71.37503	5398.4	63.24093	15842.6	52.12366	11086.0	6.13	6684.0	6.88
2160	9787.8	71.23476	5603.6	60.33689	15961.6	52.79599	11299.0	5.93	7049.0	6.77
2180	9926.6	69.49246	5600.1	56.99315	15825.7	52.80526	11386.0	5.64	6835.0	6.57
2200	9317.9	69.20792	6075.8	59.41116	15958.8	55.01821	11078.0	5.83	7321.0	6.62
2220	9042.1	68.79625	5873.2	60.51563	16437.7	55.77272	10870.0	5.79	7147.0	6.48
2240	9000.8	65.76621	5979.1	60.38858	16372.8	56.44999	10614.0	5.80	7149.0	6.32
2260	8670.1	66.49168	6334.8	61.73277	16347.9	58.43908	10364.0	5.91	7307.0	6.39
2280	8739.2	68.05759	6300.0	63.32593	16313.7	55.76115	10396.0	6.05	7382.0	6.52
2300	8468.2	65.52822	6379.5	59.98913	16504.6	54.03605	10500.0	5.77	7558.0	6.26
2320	8967.9	66.04328	6386.9	62.95275	15997.8	55.23771	10558.0	6.05	7566.0	6.45
2340	8647.0	64.73479	6743.2	60.62237	15961.7	53.90199	10514.0	5.87	7893.0	6.31
2360	9259.0	69.13091	6439.5	60.10822	15653.7	53.48502	10937.0	5.95	7542.0	6.66
2380	8951.2	69.34804	6688.1	59.63335	15712.6	51.97095	10260.0	5.91	7087.0	6.68
2400	8839.2	68.34848	6715.3	61.03093	15797.6	51.58548	9926.0	6.03	6926.0	6.67
2420	8471.4	68.22883	6627.5	62.43245	16253.6	53.29914	10002.0	6.01	7283.0	6.53
2440	8183.1	62.75629	7087.3	65.10370	16081.7	53.73937	9499.0	6.17	7586.0	6.24
2460	8124.9	60.15400	6783.3	70.46453	16444.7	55.76595	9440.0	6.39	7756.0	6.10
2480	8378.9	62.17688	6757.1	68.32590	16216.7	55.40987	9591.0	6.39	7697.0	6.28
2500	8471.0	63.74237	6537.7	71.52800	16344.7	54.48776	10144.0	6.59	8101.0	6.44
2520	8420.7	59.86403	7052.4	74.14442	15879.7	53.91855	9595.0	6.77	8304.0	6.24
2540	8570.3	56.66471	6894.6	74.22094	15887.6	51.71765	9898.0	6.69	8610.0	6.02
2560	8371.4	56.81854	7495.1	75.87675	15485.7	52.14578	9697.0	6.92	8801.0	6.15
2580	8072.4	54.41911	7503.5	80.04545	15776.6	50.91235	9609.0	7.11	9272.0	5.98
2600	8052.4	54.50758	7793.9	77.47227	15505.5	47.89930	9566.0	6.96	9262.0	5.97
2620	8204.6	57.03641	7468.4	78.16811	15679.5	49.83277	9393.0	7.06	8728.0	6.17
2640	8163.4	54.76369	7430.2	76.59923	15758.6	51.25084	9574.0	6.87	9108.0	5.92
2660	8043.3	53.18481	7667.0	76.26695	15641.6	50.34092	9431.0	6.87	9129.0	5.85
2680	8231.4	56.09112	7862.1	79.25936	15258.7	51.33449	9296.0	7.27	8877.0	6.27
2700	8527.9	52.64347	8207.1	73.25806	14615.6	46.98815	9601.0	6.87	9152.0	5.94
2720	8499.0	53.57357	7936.0	79.50450	14916.6	48.57788	9654.0	7.24	9267.0	6.07
2740	8875.1	56.78344	7496.9	73.98376	14979.6	49.42292	10673.0	6.94	9482.0	6.22
2760	8617.9	52.99488	7803.0	78.44939	14930.6	48.27535	10102.0	7.18	9570.0	6.00
2780	8027.3	53.16469	8396.3	76.72674	14927.6	48.55514	10090.0	7.06	10197.0	5.94
2800	8094.2	53.07448	8243.3	75.18125	15013.7	49.76507	10168.0	6.97	10088.0	5.95
2820	7961.4	53.49014	8061.1	72.03731	15328.7	52.12373	10028.0	6.63	9774.0	5.81
2840	7953.5	54.88847	8194.5	76.67229	15203.6	50.34082	9809.0	7.06	9699.0	6.06
2860	7927.5	54.78336	8090.7	77.41560	15333.7	51.86689	10305.0	7.08	10283.0	6.04
2880	8170.3	54.22745	7708.7	74.08513	15472.6	50.39312	10795.0	6.79	10356.0	5.91
2900	7958.8	57.53521	7422.3	77.08954	15971.5	49.99718	10868.0	6.96	10266.0	6.17
2920	7982.7	56.92282	7533.7	72.35127	15835.6	51.04635	11675.0	6.64	11028.0	5.99
2940	8090.5	55.95694	7425.8	72.86557	15835.7	52.81996	11553.0	6.62	10868.0	5.94
2960	7965.3	52.96585	7621.2	78.20813	15765.7	53.45215	11161.0	6.95	11047.0	5.79
2980	7952.2	51.60785	7410.4	78.15762	15989.7	54.69287	11117.0	6.87	10923.0	5.66
3000	8044.3	53.67367	7075.4	83.23646	16233.6	53.77137	11070.0	7.22	10799.0	5.87
3020	8380.0	52.68578	7180.8	79.10082	15791.6	50.97192	10466.0	6.98	9867.0	5.81
3040	8575.8	51.47631	7038.1	79.73432	15738.7	52.49006	10715.0	6.98	9998.0	5.75
3060	8780.9	54.10943	6913.4	81.39638	15658.5	49.56021	10712.0	7.19	9752.0	6.00
3080	8198.7	58.57378	6934.3	80.30885	16220.7	53.84503	10937.0	7.15	10055.0	6.25
3100	7966.5	54.37347	7176.5	76.67394	16209.6	53.18713	10182.0	6.79	9675.0	5.80
3120	8170.3	54.18986	7343.5	77.69845	15838.6	52.09051	10378.0	6.93	9909.0	5.87
3140	8261.3	54.34667	7298.6	78.64573	15792.7	52.47047	10726.0	6.98	10167.0	5.92
3160	8498.9	51.60354	7111.9	78.71042	15741.6	51.55255	10373.0	6.91	9745.0	5.72
3180	8111.3	54.17134	7553.5	80.48602	15687.7	52.21065	10133.0	7.17	9854.0	5.98
3200	7812.3	51.48617	7480.6	80.34246	16059.6	52.27567	9861.0	6.99	9847.0	5.69
3220	7751.3	51.49235	7631.3	79.34590	15969.7	53.38480	9694.0	6.95	9848.0	5.67
3240	7313.6	51.11113	7916.5	83.80086	16122.6	53.23856	9441.0	7.25	10184.0	5.70
3260	7642.1	49.02338	7362.2	84.94791	16348.6	53.90087	9776.0	7.14	10130.0	5.50
3280	7748.9	47.36373	7272.1	82.69353	16331.6	53.99132	9631.0	6.95	9949.0	5.34
3300	8089.8	48.51580	6940.7	84.35052	16322.7	54.34934	9635.0	7.14	9668.0	5.49
3320	7923.1	50.20236	7215.0	80.81795	16214.6	52.51155	10047.0	6.94	10056.0	5.54
3340	7639.3	50.36415	6782.5	80.98008	16931.6	54.74126	10069.0	6.80	10083.0	5.45
3360	7869.8	47.65091	7006.0	78.51684	16476.8	56.93467	9825.0	6.66	9839.0	5.27
3380	7507.1	47.80413	7305.9	80.98450	16539.7	56.80739	9393.0	6.81	9818.0	5.28
3400	7183.6	50.06005	7418.6	79.48851	16750.8	57.81167	9268.0	6.75	9792.0	5.42
3420	7449.5	51.20579	7303.7	79.25428	16599.8	57.13236	9893.0	6.80	10058.0	5.54
3440	7286.3	48.73284	7462.4	78.42408	16603.8	57.79011	9543.0	6.69	10094.0	5.32
3460	7104.7	50.59499	7398.9	82.05387	16849.7	57.35257	9357.0	6.92	9983.0	5.49
3480	7335.6	50.92517	7461.4	78.65390	16555.7	55.17363	9853.0	6.75	10116.0	5.51
3500	7577.8	54.93356	7432.5	79.44588	16342.7	55.65250	10075.0	6.95	9909.0	5.88
3520	7635.2	49.84957	7471.4	78.87383	16245.6	52.97509	9531.0	6.79	9673.0	5.49
3540	7572.5	52.55384	7613.0	76.47728	16166.7	53.66942	9798.0	6.73	9835.0	5.68
3560	7330.7	52.25308	7601.6	81.46115	16420.7	54.81324	9520.0	7.03	9849.0	5.72
3580	7340.6	51.12910	7797.8	75.63563	16213.6	51.95266	9550.0	6.65	9812.0	5.54
3600	7056.1	53.69203	8039.8	78.55172	16256.6	53.31976	9599.0	6.90	10129.0	5.76
3620	7290.8	53.18994	7564.8	83.10772	16497.7	55.05464	10129.0	7.11	10541.0	5.79
3640	7049.0	53.11089	7648.7	83.10371	16655.7	55.26007	9945.0	7.09	10512.0	5.73
3660	7729.3	50.83411	7569.5	80.30224	16053.6	51.50726	9899.0	6.98	10184.0	5.60
3680	7474.4	50.92982	7770.6	83.86857	16107.6	52.24030	9695.0	7.23	10250.0	5.68
3700	7304.8	52.80276	8087.0	80.46349	15960.5	49.90479	9438.0	7.13	10176.0	5.79
3720	7476.7	53.64522	7620.7	82.96330	16255.7	54.42691	9450.0	7.22	9803.0	5.88
3740	7307.5	49.93680	8070.1	81.76503	15974.7	53.47064	8767.0	7.10	9565.0	5.60
3760	7787.4	52.24215	7760.2	80.03735	15804.7	53.08874	8854.0	7.02	9043.0	5.77
3780	7515.5	52.04701	7889.1	79.56085	15947.6	52.66484	8762.0	6.99	9039.0	5.76
3800	7331.6	51.45958	7716.1	78.18264	16304.6	53.90490	8296.0	6.82	8691.0	5.62
3820	7410.5	51.18191	7652.8	84.29275	16289.6	52.84401	7983.0	7.20	8514.0	5.70
3840	7969.0	50.11075	7632.4	80.58839	15750.7	52.64321	7719.0	7.05	7843.0	5.62
3860	7843.9	48.24480	7631.0	85.76018	15877.7	52.69211	7601.0	7.33	8268.0	5.54
3880	7844.9	47.87161	7699.9	85.76670	15807.6	50.88311	7054.0	7.33	7738.0	5.54
3900	7803.9	48.14155	8189.4	85.72214	15358.7	52.11602	7329.0	7.48	8274.0	5.62
3920	7788.2	50.74339	8523.1	86.12976	15040.7	50.61468	7302.0	7.64	8216.0	5.92
3940	7555.0	46.91237	8687.0	87.08434	15109.6	49.72885	7207.0	7.58	8571.0	5.57
3960	7151.3	47.36074	8887.2	90.99211	15313.6	50.09415	7359.0	7.81	9284.0	5.62
3980	6962.1	44.67188	8840.1	89.71203	15549.7	52.32835	7187.0	7.55	9318.0	5.32
4000	6747.5	45.99474	8590.4	90.52207	16014.7	53.61289	7705.0	7.55	9857.0	5.35
4020	7445.1	47.34207	8227.0	82.74643	15679.6	51.56273	8262.0	7.14	9379.0	5.43
4040	7087.5	48.79871	8479.0	84.59899	15785.7	52.73627	7888.0	7.29	9319.0	5.54
4060	7235.1	46.39185	8170.2	83.62154	15946.6	52.23074	7549.0	7.12	8987.0	5.30
4080	7004.7	49.60412	8317.4	87.36984	16030.7	53.53253	7373.0	7.42	8837.0	5.63
4100	7251.2	47.53407	8038.5	85.94111	16062.7	53.76299	7692.0	7.28	8921.0	5.44
4120	7366.8	53.11516	7901.9	88.21367	16084.6	51.97200	8108.0	7.53	8823.0	5.91
4140	7361.5	50.29642	7495.7	81.81449	16495.5	52.28264	8184.0	6.95	8725.0	5.51
4160	7597.2	49.29778	7379.7	80.49120	16375.7	54.69555	8028.0	6.87	8487.0	5.45
4180	7499.3	50.15712	7444.4	78.57313	16408.7	55.38505	8279.0	6.77	8538.0	5.50
4200	7872.2	51.23433	7457.9	82.56216	16022.7	53.59690	8683.0	7.15	8844.0	5.72
4220	7963.3	52.80446	7183.9	79.69913	16205.7	55.16558	8785.0	6.99	8514.0	5.79
4240	7840.6	54.83208	7551.2	77.82140	15960.6	52.26245	9144.0	6.92	8835.0	5.91
4260	7770.5	53.14622	7835.8	76.84311	15745.6	50.62597	8947.0	6.90	8913.0	5.83
4280	7889.2	51.29906	7798.9	76.84588	15663.6	51.66981	8705.0	6.86	8816.0	5.67
4300	7279.7	51.48758	8074.1	82.09661	15998.7	53.82462	8291.0	7.16	9033.0	5.72
4320	7324.1	47.00208	7775.9	77.27549	16251.7	54.01413	8214.0	6.60	8972.0	5.23
4340	7253.9	53.71907	7959.4	84.01671	16139.6	52.60648	8384.0	7.32	9055.0	5.92
4360	7066.0	52.61116	8357.7	80.71268	15928.6	51.31104	8126.0	7.09	9017.0	5.78
4380	7038.8	50.73146	8115.2	83.32760	16198.6	52.12197	8458.0	7.19	9536.0	5.66
4400	7593.4	50.92564	8046.2	82.97218	15712.7	52.33273	8719.0	7.25	9372.0	5.74
4420	7476.6	52.48480	7800.5	83.11371	16075.5	50.87125	8755.0	7.20	9317.0	5.79
4440	7744.6	53.75682	7461.8	82.45022	16146.7	54.01441	9184.0	7.16	9264.0	5.86
4460	7796.3	51.44334	7391.3	76.81035	16164.6	53.21676	9108.0	6.76	8901.0	5.62
4480	7758.2	50.93083	7351.2	74.98369	16242.6	52.01767	9495.0	6.53	9311.0	5.50
4500	7563.6	52.68324	7671.5	81.65387	16117.5	51.15792	9265.0	7.09	9617.0	5.76
4520	7729.2	50.27937	8072.0	81.21553	15550.7	51.76491	8675.0	7.13	9224.0	5.66
4540	8119.9	49.64900	7635.6	82.38450	15596.6	50.95044	8703.0	7.23	8966.0	5.67
4560	8209.6	47.39994	8020.2	82.65977	15121.7	50.90856	8276.0	7.27	8776.0	5.56
4580	8584.4	47.69747	7596.8	83.53629	15170.6	49.25346	8740.0	7.30	8769.0	5.61
4600	8125.8	48.92187	7890.3	82.20477	15335.6	50.04898	8679.0	7.22	8960.0	5.63
4620	8009.3	43.51937	8149.3	84.77964	15192.6	49.67709	8288.0	7.31	9239.0	5.25
4640	7683.6	44.44403	8615.3	89.76457	15052.6	49.35665	7699.0	7.71	9193.0	5.42
4660	7702.3	51.17794	8472.0	84.23160	15177.5	47.99257	8439.0	7.48	9170.0	5.90
4680	7489.9	54.86958	8263.3	86.13986	15599.6	50.05639	8649.0	7.58	9288.0	6.14
4700	7702.3	51.27605	8342.1	84.25151	15307.6	49.77272	8626.0	7.49	9328.0	5.90
4720	7638.3	50.81157	8569.7	82.89056	15143.7	50.90584	8289.0	7.41	9111.0	5.83
4740	7809.2	51.02222	8372.8	81.23157	15169.5	47.86926	8829.0	7.25	9502.0	5.81
4760	7781.9	47.23079	8399.0	84.36481	15170.7	51.66019	8580.0	7.41	9625.0	5.57
4780	7123.4	48.15216	8808.8	86.06469	15419.5	48.91778	7801.0	7.48	9345.0	5.63
4800	6939.9	50.93374	8886.6	84.89897	15525.5	48.29590	7696.0	7.44	9307.0	5.77
4820	7062.5	48.25318	8989.5	84.69165	15299.7	51.52081	8212.0	7.40	9939.0	5.57
4840	7081.6	49.44890	8600.0	85.63315	15670.6	51.02771	8406.0	7.45	9883.0	5.68
4860	7500.3	49.63003	8611.4	79.91280	15239.5	47.76564	8634.0	7.10	9624.0	5.65
4880	7088.4	48.05942	8816.5	82.93026	15446.6	49.72176	8142.0	7.29	9621.0	5.55
4900	7167.5	49.41513	8356.2	85.50955	15828.7	52.90417	8331.0	7.36	9672.0	5.61
4920	7240.4	49.27239	8231.5	87.53037	15880.5	50.11871	8379.0	7.46	9620.0	5.63
4940	7360.4	50.06043	7605.6	90.99438	16387.6	52.69189	8384.0	7.61	9412.0	5.67
4960	7187.3	47.69330	8311.2	84.95495	15853.6	50.71000	7791.0	7.29	9187.0	5.47
4980	7366.1	46.65187	8114.4	85.14507	15871.7	54.33485	7807.0	7.23	9067.0	5.37
5000	7422.2	48.35680	8032.7	87.63352	15897.8	54.84685	8254.0	7.44	9329.0	5.54
5020	7020.4	47.76424	8294.9	92.78555	16037.6	52.61532	7990.0	7.73	9650.0	5.58
5040	6828.4	46.47202	8623.9	84.97679	15899.6	51.40207	8332.0	7.22	9962.0	5.36
5060	6686.9	49.28041	8524.1	86.74709	16141.6	53.37566	8159.0	7.39	9946.0	5.58
5080	7084.2	46.41577	8389.3	86.71039	15878.6	52.04593	7902.0	7.36	9491.0	5.39
5100	7028.1	44.43642	7958.8	87.23428	16365.5	51.68257	7869.0	7.16	9531.0	5.13
5120	7028.9	43.44098	7770.2	89.04200	16553.6	54.57591	7553.0	7.23	9258.0	5.04
5140	7127.8	42.54510	7533.5	89.85617	16691.6	54.57002	7498.0	7.19	9053.0	5.00
5160	7118.1	45.05979	7872.1	89.53478	16362.6	53.35502	8041.0	7.36	9598.0	5.24
5180	6958.2	45.09019	8344.3	86.45556	16049.6	52.11817	7831.0	7.25	9584.0	5.24
5200	7105.8	43.01300	8228.7	89.93362	16017.6	51.11769	7878.0	7.42	9776.0	5.13
5220	7079.9	43.37591	8201.4	96.90201	16071.7	53.55879	7704.0	7.86	9841.0	5.24
5240	6989.2	45.11585	8001.8	87.89616	16361.6	53.51027	7822.0	7.27	9561.0	5.19
5260	6995.2	45.48971	7795.4	91.97798	16562.6	54.48036	8090.0	7.48	9735.0	5.27
5280	7018.1	44.88035	7693.5	91.84140	16641.7	56.15543	7644.0	7.43	9270.0	5.19
5300	6812.4	45.81373	7751.0	87.52183	16789.6	55.02727	8083.0	7.15	9767.0	5.18
5320	6876.9	42.54044	7488.0	84.27275	16987.7	57.97018	8058.0	6.78	9684.0	4.83
5340	7060.1	44.67237	7356.0	83.14125	16936.8	59.31163	8488.0	6.77	9581.0	5.01
5360	6863.1	43.41024	7345.5	87.36446	17144.8	60.81055	7872.0	6.96	9361.0	4.94
5380	7322.8	44.35046	7368.5	87.15768	16661.8	59.04881	7894.0	7.11	9100.0	5.09
5400	7628.8	46.19639	7563.2	87.35125	16160.6	52.61772	8225.0	7.28	9110.0	5.34
5420	7858.7	46.13622	7193.2	91.31424	16301.5	51.41123	8361.0	7.54	9125.0	5.39
5440	7096.3	47.12306	7735.1	87.66931	16521.6	53.54096	8126.0	7.27	9355.0	5.37
